iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3
181,27.996002245232148,0.2524767915918446,0.29786398098804057,39.626227421178115,0.008078499545890629,0.4916278548590265,0.9684055905013952,3.2421115016203063e-06,0.20350304127975563,0.17376556025113604,0.02023938942804829,0.19842563074013117,0.019153325518959763,0.291762104416276,0.2500034598690423,0.04665462813891797,0.5527204298028311
182,27.169938268429533,0.2518191492738055,0.29991399799473584,37.46671345695353,0.008050920746924387,0.4922322970164085,0.9722594103981569,4.075651768762301e-06,0.2033966656327709,0.17354822028373704,0.020161540992147113,0.19839028614544285,0.019105874527114854,0.2917523936578904,0.24987875242005425,0.046136955063998744,0.5525655639131172
183,26.415416495196208,0.2508304793268934,0.29220671905204654,35.963353177045775,0.008023193274754443,0.49418596175218044,0.9757138585472602,4.906887879183753e-06,0.2032774669801457,0.17331232727038573,0.02008304500995433,0.19835010244132723,0.019053512928271746,0.2917416412530834,0.24974225148881699,0.04558266749404232,0.5524001981671811
184,28.196052701666805,0.2510336112523163,0.29374997806735337,39.64833254749673,0.007995318480778672,0.49734786643014894,0.9788087234161436,5.720489383918534e-06,0.20314808323271688,0.17306243309644523,0.02000495151663109,0.1983060415386427,0.018997260190363033,0.29173004824635623,0.24959669138533294,0.04500190054181136,0.552227049040877
185,27.167474990318897,0.28897363987830005,0.2937654189299792,99.9768591733588,0.007967297723575205,0.4988246236389103,0.9824431923201983,6.391951737546393e-06,0.20302338711241105,0.17282347074944834,0.01993184445915162,0.19826346101256023,0.01894328409635902,0.2917189036580475,0.2494573068701504,0.04445096976719554,0.5520622362822618
186,28.185779033525876,0.2632734740842366,0.2888467980083078,145.41261614497057,0.00793913236883622,0.4987854538647064,0.9864967328705964,6.911537272711205e-06,0.2029081783292522,0.1726008797840271,0.019861489351972187,0.19822377563128232,0.018893309229867247,0.29170860004427773,0.24932739021131317,0.04394068774088296,0.5519091135939789
187,26.938975101296013,0.24777287472385298,0.29039021907374263,131.85327479830224,0.007910823789301368,0.4973950741605388,0.9909243642939601,7.2725986084961865e-06,0.2027992786451286,0.17239053687719677,0.019794772785537804,0.19818611997146365,0.01884613817597352,0.2916988720855133,0.24920477189466342,0.04346227369165255,0.5517652059584057
188,27.05748198047226,0.24712234486932091,0.2952625199686736,37.394219757638396,0.007882373364690881,0.49753358050102386,0.9948963892332308,7.6051851573391925e-06,0.20267795279474085,0.17216197360741406,0.019727439882918425,0.19814410735916613,0.018794058985726562,0.2916880981919968,0.249071618451108,0.04294870389382411,0.5516112940525111
189,27.288923367914347,0.24612742026630913,0.2829064470715821,37.26493833407456,0.007853782481638316,0.49903414879812713,0.9984544809239977,7.910647443181775e-06,0.20254246158218536,0.17191255603269787,0.01965938580722933,0.19809711877125868,0.01873630108821387,0.2916761037016198,0.24892615878924293,0.04239373851726291,0.5514453577385456
190,26.933559292598705,0.31797023825576576,0.3027613500598818,37.85850789062006,0.007825052533622976,0.5017527067565637,1.001642114549831,8.190488733862194e-06,0.2023984077411911,0.17165088160411782,0.01959124869478928,0.1980472234167742,0.018675231823295706,0.2916633978799691,0.24877416198775165,0.04181844302913355,0.5512734550233592
191,26.928382600838336,0.374018800677024,0.30608509201556444,177.57654901772452,0.007796184920902,0.5028533500261764,1.0052314480230482,8.309422987933379e-06,0.2022679980655712,0.17141125004857735,0.019525533570516784,0.19800173533824916,0.018619831693951087,0.2916518961217525,0.24863497939279783,0.041294234631096785,0.5511161790461144
192,26.65360675921071,0.3050610845333488,0.30499994615092874,231.49239190422068,0.007767181050442099,0.5025038042749923,1.0091414967471404,8.286464986195542e-06,0.2021533611422883,0.17119565245327503,0.01946207767521005,0.1979625005471995,0.018570494593629184,0.2916416852805976,0.24851219612646241,0.040822053301268736,0.5509739912527535
193,27.68399873143975,0.243185623401034,0.30057704099453986,170.76402168356395,0.0077380423358510055,0.5008671589569373,1.0133837616174053,8.127980770367065e-06,0.20204809109619384,0.17099566490171353,0.019400807092736456,0.19792620483405568,0.018525088910725164,0.29163230776332516,0.24839838979880946,0.04038637724738009,0.550842490143041
194,26.8479974966793,0.24258120557108784,0.289258677046746,37.273667944291255,0.007708770197308559,0.5007481779560226,1.0171873001460954,7.986786628770518e-06,0.20192989673645967,0.17077651677446928,0.019338834932401773,0.19788562504998203,0.018474569371103082,0.2916218369767149,0.24827450114343716,0.03991600550217813,0.5507011980316296
195,26.42558232111718,0.241677763105362,0.2902673319913447,36.23210742555843,0.007679366061497494,0.501980225629586,1.0205948460064977,7.860894196738288e-06,0.2018002527073891,0.17054024164392295,0.01927602629145872,0.1978413389970661,0.01841957165825412,0.29161041291182743,0.24814207238913588,0.039416547443483094,0.5505516653847488
196,27.6673785480318,0.3154315636162977,0.2963432490359992,39.78058342992484,0.007649831361533909,0.5044192078347742,1.0236446169102207,7.74856227843945e-06,0.20165977180157077,0.17028821500684257,0.01921305928327722,0.19779350485973862,0.018360294391299433,0.2915980632121156,0.24800146744419663,0.03888986359132003,0.5503941936750936
197,26.879678086780036,0.3562835164000383,0.2953092928510159,186.86094387485718,0.0076201675368974126,0.5053034759785405,1.0270793106196094,7.523164387905117e-06,0.20153209024387264,0.17005685478852797,0.019152415032108423,0.1977497297870152,0.018306290668826174,0.2915868312235345,0.24787228667548453,0.038408315755290065,0.5502496429037967
198,27.03705709679989,0.28267711299574433,0.2926145300734788,216.10338228360285,0.007590376033360965,0.5047971481666581,1.0308406057692274,7.205481746910297e-06,0.20141838488486855,0.16984764440888975,0.019093748175645547,0.19771031425487973,0.0182579319498547,0.2915768059496108,0.24775512200658806,0.03797321072602015,0.5501185760579136
199,27.293469383051065,0.23890038895860571,0.2945454940199852,153.67207784622528,0.007560458302920422,0.5030577402884279,1.034941992241048,6.805938601814826e-06,0.20131305641393568,0.16965239810113011,0.019037271778907284,0.19767368489981813,0.018213132420376577,0.29156752990696316,0.2476461199822619,0.0375699568380415,0.5499968152384737
200,26.7747652309953,0.23831612296340554,0.2867194020655006,37.27070440653806,0.007530415803723761,0.502808293937161,1.0386172492905483,6.456512772938415e-06,0.2011945705181033,0.16943728033470193,0.01897983461979165,0.19763298922044406,0.0181631130595419,0.29155713915287707,0.2475277404068802,0.0371329562049569,0.5498655750335377
201,26.791998883611964,0.23747055171047793,0.3025328980293125,37.331989678360266,0.00750025,0.5038845973218193,1.0419100362383322,6.1502842039838675e-06,0.20106697773728185,0.1692085495597908,0.018921912494779054,0.19758959100991474,0.018109557499756887,0.291545992818356,0.24740352171911925,0.03667550028666016,0.5497285804987728
202,26.241934022224672,0.265332850046412,0.29124724701978266,35.879655694252314,0.007469962361987863,0.5061444568952275,1.0448548553450305,5.881386966394581e-06,0.2009273443357016,0.16896166476727814,0.01886315828208425,0.1975424982189153,0.018051218180986685,0.2915338159235904,0.24727088215292695,0.036188360472245086,0.5495830290965099
203,27.21099321109987,0.2866725131366614,0.29666665103286505,158.1855003550243,0.007439554365864094,0.5069061741759276,1.048195251072984,5.548951331649979e-06,0.2007976318807272,0.168731496028316,0.01880731948702717,0.19749871040118525,0.017997051713768395,0.29152251028295156,0.24714759726015262,0.03573765546676554,0.5494478496908359
204,27.198567841510716,0.23983404449890955,0.2931912769563496,177.23373259053835,0.007409027493671525,0.5063289181885896,1.0518748080057985,5.170354013617486e-06,0.2006794864471873,0.168518629083921,0.018753779693497185,0.19746040702178583,0.017947202938724663,0.29151211008721484,0.24703790092133077,0.03532327461977147,0.5493231664599133
205,27.705558030263205,0.23471824064322108,0.288634650176391,103.90136835828042,0.007378383233246842,0.5045690238784851,1.055956355990724,4.748149815610828e-06,0.20056534977303944,0.16831393454660054,0.01870323184955532,0.19742347377300443,0.017899232018491973,0.29150208995194343,0.2469328603785154,0.034928607722116256,0.5492042153453064
206,27.03092495255163,0.23413802731442104,0.2904960410669446,38.44027244630809,0.007347623078148061,0.5042622661300139,1.0596150205072652,4.384069726600319e-06,0.20044187894657173,0.1680950934877353,0.018651840878588864,0.1973837048320472,0.01784763970823328,0.29149130020061914,0.2468217677174881,0.03451313229536179,0.5490794983682943
207,26.70011089378129,0.23325757533955171,0.2927066369447857,36.367234110290305,0.007316748527581749,0.5052479422601521,1.0628879419068216,4.069286148885728e-06,0.20030443744527401,0.16785488685532282,0.018599021170498976,0.19733961663567573,0.017790502223184058,0.2914793241211905,0.24670084747231377,0.034063132453364627,0.5489449201968551
208,26.742981819678352,0.23215322302667973,0.2957370940130204,38.41923411036258,0.007285761086329943,0.5073869939231433,1.0658160416809708,3.796429366253113e-06,0.20015835300271465,0.16760208599494353,0.018546161980524337,0.19729298321731584,0.01773008819006726,0.2914666379003388,0.2465745751583165,0.03359548409526463,0.5488051922180855
209,27.335371900061432,0.4220209994787382,0.3002111897803843,39.56395309771534,0.007254662264676809,0.5105583639997895,1.0684324351053929,3.5593318279782967e-06,0.2000033216973094,0.16733628680796667,0.01849333033812609,0.19724372556092726,0.017666261960660956,0.2914532098739876,0.24644276923549405,0.03310958684121335,0.5486600662002626
210,27.398228185477013,0.6230519167248958,0.2949594440869987,254.51234874138578,0.007223453578335045,0.5121753938112731,1.0714008795116572,3.299457375135319e-06,0.19986656050002177,0.16709870311874636,0.018442098494755504,0.1971998885373227,0.01760975675848626,0.291441355650096,0.24632446894121823,0.032675519638408514,0.5485297905307938
211,27.66013888659685,0.6021892360012053,0.30073250900022686,300.9812246082499,0.007192136548371993,0.5124000980562249,1.074667984336231,3.026003571980318e-06,0.19975002717037685,0.16689200692550954,0.01839215214554095,0.19716202425059956,0.01756131600416289,0.2914312580951424,0.24622070726091957,0.03229597624200143,0.5484154232655362
212,27.133174880571183,0.394519599378026,0.3121633240953088,319.7865438748845,0.00716071270113551,0.5113835450443818,1.07819199792239,2.7470273894029986e-06,0.19965121768079344,0.16671258688093604,0.01834360024367385,0.19712932184420145,0.017519821455726718,0.29142267527055177,0.24612956161588176,0.03196331037028897,0.5483148760869861
213,27.082963814040074,0.2288251807843615,0.30806228099390864,250.34355771157988,0.007129183568179581,0.50926726440272,1.0819686070207453,2.4675205256597975e-06,0.19956438935577955,0.16655184409512389,0.01829639554181547,0.19710020290781277,0.017483092074174825,0.2914151233204865,0.246047484750434,0.031664304969215414,0.5482243329105948
214,26.652641110647274,0.22840710528587638,0.30799084110185504,36.83155306539588,0.007097550686189664,0.5085937431532965,1.0853478693402092,2.229212256690461e-06,0.1994610586943572,0.16636629747339732,0.018248504028548454,0.19706639236289586,0.01743991613385127,0.291406184026454,0.2459551651936597,0.03132749260252375,0.5481231846224293
215,26.806728999692464,0.2277470151440767,0.3057098400313407,39.47305961066489,0.007065815596907797,0.5092020616530506,1.0883723343875507,2.025456222338572e-06,0.19934745110845095,0.1661656362920975,0.018200677795712713,0.19702977658866333,0.017392803889986975,0.29139638807233026,0.2458571611269917,0.030970122350898945,0.5480162567043588
216,27.37144872390077,0.24516365060143175,0.302248178049922,39.73636653480377,0.007033979847057464,0.5109526970314365,1.0910756976035387,1.850754540163279e-06,0.19922276613772222,0.1659486171254575,0.018152807015732218,0.19699009339849774,0.017341412897288515,0.29138565928880145,0.245752805939276,0.03059000277172565,0.5479028119601407
217,27.891625311190978,0.24755196864172577,0.30011268705129623,127.75537236457879,0.007002044988268195,0.5113447463264087,1.0941939354643668,1.6694617088096897e-06,0.19910446587657718,0.16574261449643496,0.018107243897544922,0.19695251188452745,0.01729271289044459,0.2913754794120527,0.24565434921560741,0.030232750446132654,0.5477958733068996
218,25.874115329511348,0.22579204123171764,0.2997087510302663,161.0805115741364,0.00697001257699996,0.5105219420161561,1.0976261758114538,1.4890478380027577e-06,0.19899371563980825,0.16554940254340483,0.01806405480580542,0.19691735292978807,0.017247143925519723,0.29136594937822907,0.24556243725693658,0.029900392613488102,0.5476961080127115
219,26.80917845886455,0.22513417060452526,0.29880834789946675,39.20850888779217,0.006937884174467288,0.5109720542076169,1.1006976005935762,1.3358028199326368e-06,0.19887310273273917,0.1653414246309313,0.018020580135830813,0.19687951385194047,0.017197757940057196,0.2913555880320221,0.24546511013851444,0.02954831529539526,0.5475907616658016
220,26.79598320874899,0.25931412748837135,0.3012782640289515,38.21834462018392,0.006905661346563195,0.5125559033173788,1.1034497039682751,1.205265131807804e-06,0.19874737887581004,0.16511885516103197,0.017976589564977576,0.19684866250328856,0.017144444540427288,0.29134434996031244,0.24538141497481233,0.029176188495829983,0.5474796995212571
221,27.423804499611034,0.25567071339173636,0.30041482602246106,167.6187237571065,0.006873345663782852,0.5128188645207101,1.1065490615060651,1.0751499956431452e-06,0.19863027736022573,0.16491103765730614,0.017934522755981064,0.19681964700077892,0.017094874208043082,0.29133390196016506,0.24530296080650252,0.028831416176490696,0.5473764526028038
222,27.31744662651735,0.22323845249449903,0.2964711911045015,162.96348290028394,0.006840938701147048,0.5119054298078437,1.1099626024248468,9.480463865174004e-07,0.19852150341085542,0.16471732228303504,0.01789418714869492,0.19679246317180657,0.017048888059863657,0.29132421412389553,0.24522967943543034,0.028512625186920326,0.5472807218055499
223,26.023673083892632,0.2225699960639439,0.3114444969687611,35.88186644147972,0.006808442038125421,0.5122492204095943,1.1130137061584853,8.40722109570842e-07,0.1983986707807118,0.16450250585260182,0.0178526071663134,0.1967607878927595,0.016997596944310557,0.2913133914998476,0.24514712725363924,0.02816526258364887,0.5471769314406835
224,26.099893544901455,0.2520389223125356,0.30656576389446855,36.76624840232636,0.006775857258559482,0.5137122871260165,1.1157406907325265,7.498442018559038e-07,0.19826640324468325,0.16427378884081217,0.01781040323435262,0.19672602408579956,0.016942833211134614,0.2913018190080159,0.2450585027648067,0.027801000911913863,0.547068302189325
225,26.44030551548196,0.24474495221932885,0.299813844030723,169.56995131115585,0.006743185950585416,0.5138908679095423,1.118796542129198,6.613923834729555e-07,0.19814374030342072,0.16406108703043862,0.017770179136326197,0.1966935982039565,0.016892050583094072,0.29129108475859083,0.24497604060822134,0.027464886435184778,0.5469676877922784
226,26.65804785897967,0.2206315634251233,0.2967353861313313,154.35645302375457,0.0067104297065566825,0.5129266190087421,1.122159396260871,5.765921111424109e-07,0.1980287197048426,0.16386133001090367,0.017731778395050704,0.19666301701443442,0.01684448990286623,0.29128102774569264,0.2448985250188335,0.02715166454574426,0.5468736474073806
227,27.39799543936609,0.2199968898008912,0.3009052730631083,41.34954584776746,0.006677590122966401,0.5131995227873586,1.1251684692023756,5.054122107212958e-07,0.1979058708712255,0.16365012936360393,0.017693100311752308,0.19663000592578064,0.016794050768301996,0.29127034928357465,0.24481640876563213,0.026825180815153643,0.5467758923007878
228,26.95830413510586,0.23314591206195845,0.2986646881327033,39.35376368142725,0.006644668800369547,0.5145733569433387,1.1278580157744824,4.455025952348618e-07,0.19777473306603766,0.16342665706043558,0.017653984062228806,0.1965944604257049,0.016740524541134193,0.29125900039672514,0.24472943748512505,0.026484356556179364,0.5466740325306456
229,25.982822134903245,0.2259616933368669,0.29979854403063655,148.29340208312613,0.006611667343304942,0.5146974385773672,1.1308804601785287,3.881868411541103e-07,0.19765159203040683,0.16321672766630207,0.017616940584468076,0.19656097225970354,0.016690320969225684,0.29124834601746746,0.24464778212017138,0.02616675968946541,0.5465787781242306
230,27.05818722477257,0.21814544026652316,0.29882802814245224,131.0860121948918,0.00657858736021704,0.5137107539559745,1.134224989703603,3.340108604022289e-07,0.19753448029021292,0.16301733632734783,0.017581880795166826,0.19652903653805628,0.01664265669745169,0.29123822100132607,0.2445703092826051,0.02586761250520743,0.5464888278648525
231,26.993230707472335,0.21751179361098993,0.29788435506634414,39.02301657823547,0.0065454304633775495,0.5139379108734217,1.1372156093589911,2.8884647523268664e-07,0.19740779746945566,0.16280335997838616,0.017545941276807284,0.1964943854056708,0.016591396796344884,0.2912273280513862,0.24448759802990366,0.02555128797926729,0.546394078108571
232,26.000627636453988,0.21667301638432124,0.2883560040500015,35.93188002673034,0.006512198268806849,0.515244897577785,1.1398866192811017,2.5109969063995124e-07,0.1972711982121362,0.16257412058538184,0.01750891978489978,0.19645692031704992,0.016536374677473945,0.29121562344008256,0.2443994302008045,0.025217085573359835,0.5462942189993583
233,26.48755782010652,0.3567020412329498,0.3066056801471859,37.57770931598091,0.006478892396195212,0.517514986518647,1.142278369159159,2.1946969467098593e-07,0.19713298011383995,0.16233534588630438,0.017471278335677066,0.19642743342858196,0.016478851126783045,0.29120335221395427,0.24432726812816136,0.024872694997300472,0.5461914156506746
234,27.608290864941797,0.45587943228662486,0.3111045518890023,243.38187967992016,0.006445514468823885,0.5184692421113527,1.1449748139049643,1.8981620981335839e-07,0.19700966977884787,0.16212029362463026,0.017434699469750518,0.1964009768486518,0.016427368122953166,0.29119238802333336,0.24426207212091072,0.02456346126849722,0.5460986902007469
235,26.723437534237497,0.382768070372061,0.312104047043249,307.53765992388213,0.006412066113485961,0.5182482421130669,1.1479177313938067,1.6249951039878044e-07,0.1969020265695728,0.16192998972748449,0.017399150690523817,0.19637782024630793,0.016382162670154386,0.2911827915765916,0.24420421696723346,0.02428933528925003,0.5460161681313218
236,27.205761261098452,0.23683950335106163,0.3049036399461329,254.73268734028724,0.006378548960407088,0.5169838882140103,1.1510982499773406,1.3756488127552292e-07,0.19680669724460598,0.1617592126240671,0.017364451121711613,0.19635720452259817,0.01634193834267761,0.2911742809226557,0.2441521693261065,0.02404358005423639,0.5459419747963877
237,25.758919170792026,0.2140996399231888,0.30219117482192814,161.77824418268142,0.006344964643166021,0.5147980073451827,1.1545248312283105,1.1498376735214338e-07,0.19671701880163672,0.1615985017198767,0.017331369027102632,0.1963375234439351,0.016304176085345876,0.29116629088095186,0.24410284164018142,0.023814143876997828,0.5458726091263403
238,27.53811100831651,0.21374959499738042,0.3036897929850966,40.17208339831943,0.006311314798615003,0.513909612043591,1.1575883599558734,9.644291399396066e-08,0.19661492949870912,0.1614193094955968,0.01729746854356111,0.19631400938626017,0.016261805534916046,0.2911573083956033,0.24404620982024872,0.02356305744656779,0.5457972228150031
239,26.91121825693881,0.2131651897833045,0.30663972115144134,38.13053311256063,0.006277601066799985,0.5141720792575308,1.1603233154321866,8.119282821617545e-08,0.1964992158822371,0.16121962400275783,0.017262510650615053,0.1962863700114076,0.01621431062988973,0.2911472156844802,0.24398163165468875,0.02328773785951078,0.54571495597412
240,26.252171041875666,0.2123695858752427,0.3041846239939332,36.40306024075974,0.006243825090880691,0.5154579628722178,1.1627622742504058,6.862594409923382e-08,0.19637078461139795,0.16100073044474453,0.017226477569139274,0.19625492451288296,0.016162043095296293,0.2911360860751057,0.24390979920534894,0.022990467264059195,0.5456263844096595
241,27.764220736079338,0.2114043331471777,0.30401338590309024,41.28406317312077,0.006209988517050537,0.5176560682949628,1.1649364572874534,5.8249450665799514e-08,0.19623297417408286,0.16076806042748565,0.017190102109421564,0.19622060508745942,0.016106289520733258,0.29112418675977964,0.2438326613228502,0.02267836534554098,0.5455334352336403
242,26.111073840158856,0.48938296100798057,0.2924851400312036,37.853407687879546,0.0061760929944563985,0.5206689770160554,1.1668735818591425,4.9663356487900375e-08,0.19608819452795218,0.16052510053747565,0.017153333898543382,0.1961841891224002,0.016048048167757362,0.2911117426042814,0.2437518627414033,0.022356993561415593,0.5454377271086103
243,27.430348529839115,0.797288930739046,0.3061247169971466,300.23615323686283,0.006142140175118224,0.5223434884726023,1.1691163174090335,4.18893161200675e-08,0.19596193525006034,0.16031080263194206,0.017117719937131053,0.19615229903647707,0.015997075579392207,0.29110088180530597,0.24368044322574156,0.02207385554846218,0.5453529929413907
244,27.61766992059345,0.8611776391860609,0.3087858899962157,376.7646548156583,0.006108131713848528,0.5228209330330935,1.1716124629599096,3.494506521917452e-08,0.19585550662733742,0.16012704054336577,0.01708317444746984,0.19612528658350933,0.015953834380689005,0.29109172298483427,0.24361890261884728,0.021829782471016305,0.5452796604551967
245,27.314724912940466,0.6680678495192475,0.3070263790432364,382.34687068844886,0.006074069268171734,0.5222326507165274,1.174332036191833,2.8811059149798172e-08,0.19576776967125203,0.15997131285016872,0.017049592516593153,0.19610372320450967,0.01591770615602211,0.2910841306419618,0.24356834510028735,0.021621418533440736,0.5452168533604164
246,26.6755874859526,0.3518312090516325,0.3018963679205626,350.3499468871368,0.0060399544982433885,0.5206995490804261,1.1772549364411933,2.345081124593165e-08,0.19569463761876754,0.15983818137503722,0.017016904479045237,0.1960856825243221,0.01588731259132668,0.2910778004469134,0.2435250199412453,0.021442076790601748,0.545162663482952
247,26.907956893475433,0.20857421488426411,0.302751132985577,260.60337048415414,0.006005789066769251,0.5183328491032536,1.1803792117807657,1.8811449479739076e-08,0.19562939694196607,0.159717692441792,0.016985251691931515,0.19606950786264085,0.01586009943235644,0.29107216206711034,0.2434858226059176,0.021280121099626258,0.5451136990278936
248,26.248922430510607,0.20838895557528334,0.3031511118169874,37.88328265137562,0.00597157463892425,0.5172218313787441,1.1831702300577795,1.508488993379346e-08,0.19555026180397647,0.15957619537930232,0.016952897644429994,0.19604963674993942,0.015827658868645268,0.2910653873803295,0.2434399577012818,0.02109544293722599,0.5450584140704378
249,26.275286456186038,0.2079729801457816,0.3032900048419833,36.0164783692735,0.005937312882271331,0.5172234641627206,1.1856593924631096,1.2092201351448409e-08,0.1954556908680066,0.15941114633438128,0.016919489489928843,0.19602571713456943,0.015789400832772603,0.2910573539659061,0.2433867140691413,0.020885299767175437,0.5449959761223375
250,26.362713824971912,0.2073878375303771,0.30307425698265433,39.39662588632444,0.005903005466680175,0.5182133848355518,1.1878804530038813,9.689431515244881e-09,0.19535191429010468,0.1592323414918918,0.016885816414092043,0.19599935993401305,0.015747730750312754,0.29104856980676524,0.24332926654917428,0.020661604832234816,0.5449296853602853
251,26.29119284673774,0.21111590820783804,0.29111157986335456,38.81080520402915,0.00586865406424582,0.5200829137619483,1.1898598297491803,7.76078488317171e-09,0.19523890134846075,0.15903971877071565,0.01685186518906152,0.19597057481283905,0.015702625002392674,0.2910390282119699,0.2432676389711454,0.020424388078259217,0.5448595047760191
252,27.237433872167976,0.2338120193370962,0.31302956980653107,140.05660914631548,0.005834260349207154,0.5207922057657999,1.1921813549826459,6.105512157960262e-09,0.1951316650128403,0.15885742514494397,0.016820234789226673,0.1959432392268208,0.01565991418150304,0.2910299774090147,0.24320940912623348,0.02020174930635409,0.5447934203258029
253,26.36805834426109,0.208503518287683,0.3118186129722744,176.1318180752154,0.005799825997865329,0.5204668220086719,1.1947777875368581,4.710570973104443e-09,0.19503211889750324,0.15868781801316703,0.016790259935315764,0.19591783231546953,0.015620296210029532,0.2910215791297179,0.24315537285649438,0.019996211709071718,0.5447322266076483
254,27.47626699374572,0.20546214698260956,0.31155079789459705,114.41062435152554,0.005765352688502049,0.5192268384304107,1.197683745633462,3.5455240030023017e-09,0.19493606800444063,0.15852476209064417,0.016762111597693787,0.1958933221692168,0.015582173644890382,0.2910134844394079,0.24310358355934988,0.01980036623197995,0.5446738133029695
255,26.903207839186496,0.20502118373822,0.3129260069690645,38.98716119265334,0.005730842101297777,0.5190765484724054,1.2002771749963392,2.6414241308952747e-09,0.19482866660800743,0.15834426459257084,0.016733097562179566,0.19586592813414022,0.015539757594397635,0.29100445478833764,0.24304673267044222,0.019586855800802872,0.5446103857306598
256,26.58956603170393,0.20441087555939463,0.31020251801237464,39.03263473304718,0.005696295918249847,0.5198934041401952,1.202590322221957,1.943773860567369e-09,0.1947120175731112,0.1581495974447744,0.016703430707510215,0.19583619329371788,0.01549386087822823,0.2909946613409338,0.24298587181830644,0.01935967411170145,0.5445430231753822
257,26.183022297258958,0.21587657403245616,0.3058239580132067,37.235304885126695,0.005661715823090485,0.5215702924353705,1.2046497870577069,1.4090884249203219e-09,0.19458451507539096,0.15793825187660346,0.016672941780496994,0.19580371728402757,0.015443856364416404,0.2909839665804275,0.24292023999018356,0.019116112215674913,0.5444708857738109
258,25.93874850949389,0.23542881324911422,0.3001660550944507,163.82733415364686,0.00562710350120474,0.5221418166334761,1.2069969195387102,9.855308388902262e-10,0.1944652404670711,0.1577405701098266,0.01664439011050928,0.1957733520436812,0.015397149019605465,0.290973966173414,0.2428590416396663,0.018890199572772545,0.5444037080083288
259,26.29291937703887,0.20481582768966222,0.302704585948959,185.65234168728387,0.005592460639548352,0.5217294645609244,1.2095904054158806,6.585042100378182e-10,0.1943546290034907,0.15755683929961323,0.016617283831993266,0.19574519010979377,0.015353869153940877,0.2909646959030961,0.24280235471876943,0.01868189047179678,0.544341546742694
260,26.605693724251832,0.20232236227191436,0.30429581995122135,128.9159613055981,0.005557788926565523,0.5204470403848012,1.2124462600028127,4.131273962852678e-10,0.19424947320070346,0.15738245361907469,0.016591881587849067,0.1957184550847969,0.015312805426991326,0.29095589048966924,0.24274876388866015,0.018485783122630488,0.5442828776255275
261,25.870705556071087,0.2018629024675505,0.2918331439141184,37.595669171181065,0.005523090052106634,0.5202215954441813,1.2149952083306994,2.415810989047131e-10,0.19413572113437408,0.15719462136265583,0.01656557061772495,0.19568963342351334,0.015268505047535075,0.29094637920186944,0.2426917157108273,0.01827740926679182,0.544220729714919
262,26.029156589048092,0.20123321530563276,0.317019569221884,36.54605014276602,0.005488365707345868,0.5209336786259888,1.217266685966304,1.2670307381289078e-10,0.19401186464776932,0.15699095746688554,0.016538149848239148,0.19565839631189105,0.015220420970093913,0.2909360492043229,0.2426306194440474,0.01805458325486023,0.5441544574985585
263,27.512099746011387,0.20047886148493888,0.3068903600797057,41.64251984704534,0.0054536175846988015,0.5224789311214277,1.2192914296223498,5.497317716485277e-11,0.1938825523128164,0.15677896966096644,0.016510440664996028,0.19562584728262813,0.01517030392051781,0.2909252641188606,0.24256751009206967,0.017825131051759854,0.5440862017403303
264,26.490043153648134,0.39590110019156627,0.3051428999751806,39.24895726743131,0.0054188473777399115,0.5247657593428111,1.2210938036526116,1.577154175894647e-11,0.193747240154041,0.15655774562259742,0.016482304154091295,0.1955918930351129,0.015117972465001565,0.29091398947162256,0.24250224069165371,0.017588446870417586,0.544015791469562
265,26.651665605500757,0.5828218480134012,0.3003989818971604,297.7974131407718,0.005384056781120031,0.5259230431527802,1.2231495168948787,7.392482218588473e-13,0.1936280970596264,0.15636052443186152,0.016455133865131373,0.1955629225068343,0.015071601490692251,0.29090401262735577,0.24244626652780524,0.017378149147458884,0.5439529433562479
266,27.290189798895188,0.5758614821587088,0.3000526400282979,332.45976403535565,0.005349247490483755,0.5260737016882425,1.2254251536756966,3.740650448183395e-12,0.19352550950563777,0.15618861708724296,0.01642867493590948,0.19553792391025118,0.015031600114007953,0.29089544031978504,0.24239745309826152,0.017195157141729905,0.5438980482447101
267,27.131499527803697,0.3971491290168949,0.3008479510899633,347.93781198742016,0.005314421202386803,0.5253304977666461,1.227891173841343,1.958132715190581e-11,0.19343754190363,0.1560391383304539,0.016402943678505418,0.1955164035861749,0.014997166043152089,0.29088809781574043,0.24235492228996203,0.01703591536263842,0.543850138367209
268,26.992066889775675,0.2129370893242431,0.300876755034551,297.4311447046267,0.005279579614213322,0.5237969038434888,1.2305341859582455,4.393376963376729e-11,0.19336028894502832,0.15590625173258793,0.016377989266125714,0.19549743484762486,0.01496683687080163,0.2908816562031052,0.2423170837383753,0.016894477114357723,0.5438074947093262
269,26.831609036493933,0.19813702894520377,0.29973616008646786,160.7260373633432,0.005244724424093169,0.5215685460161039,1.2333787070708937,7.319188146798722e-11,0.1932862311617157,0.15577910293183977,0.016354403763856593,0.1954792742640874,0.014937833143946571,0.2908754902185674,0.2422810940709883,0.016760425925531574,0.5437670736124344
