iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4
250,20.701594290037153,0.19438281922011813,0.446586738107726,101.594306608751,0.005903005466680175,0.5181527316048606,1.1959706323557773,3.44993008853045e-08,0.18293268953912567,0.1762512556809088,0.01286124032125561,0.10817185036255289,0.008198028599950676,0.31766853799142625,0.16861237981099253,0.01435696289991522,0.49277912037531446,0.17535033146236506,0.009690961304314726,0.7179171109301778
251,20.710897827414957,0.1940246884280491,0.44605469796806574,30.53876474991213,0.00586865406424582,0.5172875632411862,1.1987283824181056,2.950154767047231e-08,0.18281288277774918,0.176038506034895,0.01282641672918823,0.10816458828145234,0.008178172309043366,0.3176658897511572,0.1685802299130134,0.01426134947897755,0.49275564192774596,0.17533467237784606,0.009554581916515242,0.7178586952006305
252,21.50320658233818,0.19346209330725872,0.4633813528344035,30.720126737854663,0.005834260349207154,0.5174963908586473,1.2011816336802308,2.535227211488361e-08,0.18267580306453712,0.17579885315562008,0.012790458513984217,0.10815551973520889,0.008155627001940379,0.3176628675331478,0.1685411419239732,0.014154118055595933,0.49272932294022015,0.17531458277947834,0.009404095950305226,0.7177945569420853
253,20.771459416794286,0.19272958464997886,0.4467944619245827,29.395889868584266,0.005799825997865329,0.5186592945259662,1.2033624613360783,2.1898920577419277e-08,0.18252495767556165,0.17553772989095062,0.012753475504440415,0.10814499325560459,0.008130957834468449,0.31765954856206075,0.16849651005680377,0.014037936683882191,0.4927007962351267,0.17529095880173898,0.009243261469284725,0.717726140981577
254,21.676331132977253,0.19186312377340897,0.4475151728838682,33.213074860969094,0.005765352688502049,0.5206714566267657,1.2053003721007491,1.9017367760126906e-08,0.18236428801679958,0.17526165532415344,0.012716191027796914,0.10813337417669257,0.008104787050711765,0.3176560154706463,0.1684477910553403,0.013915681470338614,0.4926707355947827,0.17526471511413336,0.009076023859835717,0.7176549585247519
255,21.162308987341746,0.3677511746066351,0.4471663539297879,30.72214279776525,0.005730842101297777,0.5234408280369491,1.2070172537295798,1.660651158624106e-08,0.18219111273503194,0.17496618137371714,0.012678214733819889,0.10812048004199418,0.008076691138702952,0.3176522117421325,0.1683942672619425,0.01378554466177008,0.4926387032942881,0.1752355061830356,0.008900200516415284,0.7175800987381369
256,21.15249253350723,0.6311809280325363,0.46586604998447,275.7813190592147,0.005696295918249847,0.5249688455060117,1.2090364050128104,1.4378577106825446e-08,0.18203712113862358,0.1747019696559511,0.012642050808196812,0.10810901543358464,0.00805172151132329,0.31764883831957674,0.16834654258054188,0.013669772621857345,0.492610134107922,0.1752094122069053,0.00874419138180105,0.7175131636066755
257,21.16914810075501,0.6864365427596234,0.4451971629168838,376.8224556633244,0.005661715823090485,0.5253881617904405,1.2113056612623492,1.2346210033981092e-08,0.1819037712185141,0.17447111915746757,0.012607513288064552,0.10809913181295591,0.008030098708203273,0.31764593200884955,0.16830517258501002,0.013569172526139438,0.49258527948376735,0.1751867334401867,0.008608499035030269,0.7174545439371909
258,21.061450886207894,0.5142420847142092,0.44625357491895556,407.7615309693598,0.00562710350120474,0.5248214617353418,1.2137920864307832,1.0511054616555543e-08,0.18178949492431995,0.1742710792779804,0.012574490058427104,0.10809071427811946,0.008011566441551066,0.3176434581887109,0.16826968118616656,0.01348247003756893,0.492563852170823,0.1751672098467502,0.008491194163984129,0.7174035614334466
259,21.090918279451532,0.25828162637418545,0.4457467580214143,348.0592956615624,0.005592460639548352,0.5233815738704535,1.2164787582953482,8.867641178952772e-09,0.1816903104672243,0.1740955536193521,0.012542850015397131,0.10808343378895581,0.00799546371384165,0.317641323290904,0.16823878164216974,0.013406734454589966,0.49254513878704487,0.17515015767515069,0.008388533836266851,0.717358732181924
260,21.05863396685639,0.1889281659637476,0.4634862160310149,203.7910045442574,0.005557788926565523,0.5211723228324056,1.2193749210465121,7.403414876982355e-09,0.18159939552369525,0.1739339088030255,0.012512624893061567,0.10807675110633766,0.007980732198227664,0.31763937483883037,0.16821041001703005,0.013337469397474691,0.4925280221953145,0.17513446625327128,0.008294927647115471,0.7173177586936942
261,20.36278876334814,0.188660704725384,0.44686647108756006,29.603822296206395,0.005523090052106634,0.5201272176905937,1.221953765029402,6.203191479712227e-09,0.1814912011582528,0.17374487587676476,0.012481272398296979,0.10806854386749427,0.00796327764333465,0.3176370457684946,0.16817630456154703,0.013256874625957158,0.4925081636446935,0.17511558234153315,0.008188379324717946,0.7172716688696322
262,20.506900414610726,0.18819261489186304,0.4487446730490774,28.75638506730233,0.005488365707345868,0.5201128896695055,1.2242449852921653,5.217591916961635e-09,0.18136421053090193,0.17352591308501059,0.012448510214875412,0.10805871895581275,0.007942875416702511,0.31763430799119735,0.16813609916050024,0.013164051808465495,0.4924853418426313,0.17509333459090007,0.008067933202724096,0.7172200176249339
263,21.68868782727238,0.18757564572343455,0.4496626448817551,32.7402855073028,0.0054536175846988015,0.521013211490497,1.2262815051937568,4.406668234962841e-09,0.18122529700921905,0.17328831575807607,0.012415338401259189,0.1080478313505106,0.007920601046797605,0.3176313032876112,0.1680919574614897,0.013063707966399793,0.492460654175569,0.17506893706059748,0.007939491970706323,0.7171650631548673
264,20.897556507472462,0.18681888715772743,0.4647391131147742,30.840374414958664,0.0054188473777399115,0.522726488467761,1.228088129691427,3.738082482026526e-09,0.1810741603702918,0.17303148561095416,0.01238157165567725,0.10803588620105384,0.00789642127718977,0.3176280294703548,0.16804390620785192,0.012955785582165159,0.49243408877219574,0.17504243713679032,0.00780312854105778,0.7171068073414629
265,20.758863278567162,0.34279538622548533,0.446913945954293,29.829950205763375,0.005384056781120031,0.5251635140303798,1.229696605089214,3.1856389126048683e-09,0.18091666924311756,0.1727562081012872,0.012347087852275042,0.10802831900963886,0.007870344944806741,0.3176244743427088,0.16801215126620567,0.012840318316506083,0.49240561375546504,0.17503371822958005,0.007659118144056605,0.7170453154556627
266,21.312920071375842,0.5556177639039931,0.44993763603270054,261.0653999008604,0.005349247490483755,0.526455359814944,1.2315946148217907,2.6902489200902033e-09,0.18077662261511182,0.17251004241303028,0.012314251964038861,0.10802162397428496,0.007847169420199977,0.3176213212089871,0.16798393510126916,0.012737650123369384,0.4923802357114369,0.17502598821654333,0.007531386212904377,0.7169903756495477
267,21.43015669540509,0.5782581499802681,0.4468129121232778,351.65679844055137,0.005314421202386803,0.5267258664617641,1.2337317142704807,2.2511805360563986e-09,0.18065496959886782,0.17229427338007355,0.01228292205224005,0.10801594049846948,0.007827021766249056,0.31761859312436763,0.16795975130182314,0.012648152245364239,0.4923580902980048,0.17501959508193685,0.0074200561711650105,0.7169421841860195
268,21.51171049937425,0.4103536999797001,0.4686557431705296,365.52433743457175,0.005279579614213322,0.5260892823495852,1.2360782567026045,1.8656139350762458e-09,0.18054999480110123,0.1721060557585514,0.012252986650741007,0.10801118492419783,0.007809629997579821,0.3176162528831053,0.16793925020518316,0.012570534819447058,0.49233888007545307,0.17501442940298567,0.007323364988259127,0.7169000983094335
269,21.417577443148012,0.20980209148242396,0.4442351369652897,306.9957823569322,0.005244724424093169,0.5246503236871255,1.2386179070289756,1.5297978333291204e-09,0.18045738745690304,0.1719385352754119,0.012224352995766212,0.10800704804534916,0.0077942884845532134,0.31761419921027784,0.16792126650110553,0.01250186677310136,0.4923218854553862,0.1750099538193767,0.007237768813083057,0.7168626885168623
270,20.769259572705487,0.1842783167958153,0.4450631409417838,162.43008594012116,0.005209857330819133,0.5225053067340636,1.2413639680832005,1.2388409000088257e-09,0.18037011852688345,0.17178090559166923,0.012197344404657827,0.10800300386944672,0.00777987945134826,0.3176122699412319,0.16790383984294566,0.012437587315388786,0.4923059683778591,0.1750052492304848,0.007158124782569409,0.7168278238031145
271,20.76282573437971,0.18403347627297395,0.4456393690779805,30.659003407907523,0.005174980033764154,0.5214548393202872,1.2438075816364151,1.0042216871112723e-09,0.18026625187708492,0.17159739521868078,0.012169440827216197,0.10799731807737349,0.0077629022738597555,0.31760997922690554,0.16788037047698237,0.012363076842784483,0.4922875625334731,0.1749969232821799,0.007067580057319126,0.7167886054536353
272,20.378863086469302,0.18362153583870866,0.4632349880412221,29.786547775047683,0.005140094232798483,0.5213729238436028,1.2459793675534232,8.14942295351494e-10,0.18014722057253918,0.17139017316261648,0.01214062867649161,0.10799014626822205,0.007743586241412992,0.3176073589745796,0.1678514469591898,0.012279339779920712,0.4922669004862395,0.17498535711560786,0.006967410968290431,0.7167454959429292
273,20.973064488769396,0.18307066369900085,0.4455162459053099,30.876824515253563,0.0051052016282068435,0.5221496251795212,1.2479157766203968,6.621595329822395e-10,0.1800201077034867,0.1711624848802161,0.012111015892106357,0.10798676437153507,0.007722185995956512,0.3176044327343561,0.16783667227908958,0.012187431243959998,0.49224420377464156,0.17498963446356694,0.006859024130373519,0.7166990232617084
274,21.494996297637467,0.18240322088932076,0.44689156115055084,32.98654078829144,0.005070303920605558,0.5236886153309648,1.2496342057717877,5.387623185355436e-10,0.1798828765681149,0.1709201262770261,0.012081209768348868,0.1079818651884341,0.007699325941574199,0.31760129652830776,0.16781636826257199,0.012090048841618626,0.4922201288241788,0.17498982981301736,0.006745457627469852,0.7166503372390607
275,20.57219515145925,0.2252458240361193,0.4465487617999315,30.181989119439475,0.0050354028108596585,0.525905226262937,1.2511549365378107,4.390319155498961e-10,0.17973374430542044,0.17065998992271195,0.012050884476926498,0.10797539439660311,0.007674719876620378,0.3175979116922389,0.16779033224291864,0.011986077297928431,0.49219440104131207,0.17498599758273495,0.006625582218471506,0.7165989505654871
276,21.100254558637825,0.3481076840352884,0.45986850187182426,187.96460319119237,0.0050005,0.5270618060544976,1.2529597678004512,3.533423459081533e-10,0.1795969743826879,0.1704211885443438,0.012022333742045739,0.10796934655972415,0.007652193293694683,0.3175948126294328,0.16776604082311578,0.011891137814709435,0.49217084314001147,0.17498207006652025,0.006516700367458875,0.7165519673779396
277,20.89475783007937,0.3566112667724632,0.4446089349221438,298.00498564288466,0.004965597189140341,0.5272737297208135,1.2549893898973794,2.8071418488558405e-10,0.17947518947333496,0.170207484381136,0.01199521858161304,0.10796398745575227,0.007632145432656126,0.31759206043173926,0.16774442870395667,0.011806608829407088,0.49214982934823154,0.1749785977571769,0.006420001818936048,0.7165099793666888
278,21.205090837079624,0.24867176901279323,0.44703633012250066,276.2722619084825,0.004930696079394444,0.5266478534206989,1.2572247049433583,2.197421256341589e-10,0.1793669773072283,0.17001640630534834,0.011969284581205955,0.10795926281682841,0.007614342262658054,0.3175896233881585,0.1677252886809932,0.011731496165246894,0.492131133472135,0.17497556833735306,0.00633422819163396,0.7164725347764311
279,20.70560460283335,0.18005417559759565,0.4541393178515136,215.71946456565786,0.004895798371793159,0.5252816666459533,1.2596519466988219,1.6909435395008642e-10,0.17926837216318472,0.16984173910534053,0.011944611402589752,0.10795490520469023,0.007598152312742187,0.3175874105449066,0.16770762466417735,0.011663202074992739,0.49211411613840056,0.17497258205284583,0.006256509323853214,0.716438473952629
280,20.39241221112297,0.17970004783617385,0.45858913217671216,29.2329005546797,0.004860905767201518,0.5248707951450455,1.2618077111844634,1.2936557175641988e-10,0.1791534388301349,0.16964150759295304,0.011918846587139474,0.10794895066851246,0.0075794828082672745,0.3175848527157384,0.16768417223590473,0.011585429063157458,0.4920948029595836,0.1749661337646561,0.006169387008461586,0.7164006477014578
281,20.093760229501257,0.17919679545540462,0.4453372999560088,28.546444468321244,0.0048260199662358465,0.5253056916080535,1.2637196186238293,9.83010480511072e-11,0.17902355408506898,0.1694178677906634,0.011892095435619183,0.10794153933826942,0.007558541464281066,0.31758197637092334,0.1676554572487289,0.011499060498913099,0.49207338629197117,0.17495656802424137,0.00607392291114794,0.7163594172876495
282,20.837489865563867,0.1888624546741518,0.4470168510451913,30.77442184916023,0.004791142669180866,0.5264904307428986,1.2654130391368417,7.410163045458348e-11,0.17888066620721807,0.16917404866175084,0.011864732468829558,0.10793284376500376,0.007535620358349401,0.3175788182411322,0.16762212452100453,0.011405301948443193,0.49205013060314384,0.17494427749152036,0.005971506761590534,0.7163152692393752
283,21.469838881880264,0.19453954442887567,0.46353482990525663,129.80001640659202,0.004756275575906832,0.5267671716138954,1.2673831535107392,5.449136565565625e-11,0.17874723532741882,0.16894656153423349,0.011839197763655426,0.1079246404570074,0.007514264038635169,0.3175758726466337,0.16759073538621572,0.01131825723440437,0.49202848160284846,0.17493251828398915,0.005876951558604208,0.7162742778623349
284,20.489993225248853,0.17769837813039047,0.4506324790418148,146.83882379702524,0.004721420385786677,0.5262379590113456,1.2695815693001091,3.890312403650818e-11,0.1786232173285549,0.16873513508367985,0.01181525677957023,0.10791695091635387,0.007494453093618722,0.31757313852065283,0.16756134983303753,0.011237741156926015,0.4920084104820732,0.17492137360593135,0.005789981160834751,0.7162363829923767
285,20.551490535795164,0.17720551455272188,0.4468514882028103,30.831991996217255,0.004686578797613198,0.5265432930324484,1.2715341667529276,2.7171624827115978e-11,0.17848908259485674,0.1685079806537214,0.011790895379745075,0.10790830764343247,0.007473116526326501,0.3175701879625349,0.16752858979732582,0.011151695700385862,0.4919869749436814,0.17490830444925312,0.005698081395103883,0.7161964569828877
286,21.961960436878016,0.2176358820439866,0.44620370911434293,34.89095942636048,0.0046517525095162455,0.527588109816598,1.273269052407391,1.8451425850714913e-11,0.17834968442221466,0.16827299107446675,0.01176666978973468,0.10789909944088431,0.00745100973805138,0.3175671247051149,0.16749388360127687,0.01106310887218065,0.49196489117935693,0.17489404408085055,0.005604379446798,0.7161557453741134
287,20.34085646779496,0.21932493427673094,0.465257900999859,188.75967782293625,0.0046169432188799715,0.5277620839720583,1.275229133968489,1.1895418132993952e-11,0.17822222889935713,0.16805774748417357,0.011743797208315934,0.10789066146873114,0.007430831751237724,0.3175643288233589,0.16746208123434234,0.010982419691745429,0.49194472758066354,0.17488092772406913,0.005519442268865033,0.7161186218522411
288,20.480194292929397,0.17650024518939347,0.44735905597917736,182.96729663427334,0.00458215262226009,0.5271644239127042,1.2773917093044214,7.132216378312647e-12,0.17810529970507857,0.16785987759835544,0.011722083047202804,0.10788290225213698,0.007412351817379236,0.31756176888015897,0.1674328422996469,0.010908669571785237,0.49192626269508954,0.17486882368508203,0.005442187042349627,0.7160846879028457
289,20.908292573315755,0.17563663385238187,0.4454713729210198,117.57212743555513,0.004547382415301199,0.5258865606071861,1.2797698409484568,3.828988087722073e-12,0.17799602658624256,0.1676731436365432,0.011701825805541716,0.10787676755456735,0.007394892568215063,0.3175593442923438,0.1674097109936906,0.010839234378546024,0.49190884330867213,0.17486183954250692,0.0053698999047829595,0.7160528363814654
290,20.606711705601658,0.17525536474314976,0.44462333410046995,28.434792332846726,0.004512634292654133,0.52549300974652,1.2818795240361058,1.7370261547257286e-12,0.17787032252299095,0.16746028966821347,0.011680272662380446,0.10786920462649646,0.007374941615797329,0.3175565728503991,0.16738151009502744,0.010760643056401212,0.4918892013064413,0.17485211095353745,0.005289185763646961,0.7160175810689597
291,20.202348951930702,0.17475300254198559,0.4631273939739913,28.78163064215518,0.0044779099478933675,0.5258817699854857,1.283750976693286,5.569918340619329e-13,0.1777333668379907,0.16722959994854406,0.011657796485272152,0.10786062556148016,0.007353304684166748,0.3175535652097065,0.1673497408786271,0.010676048761424257,0.4918680888211043,0.17484039754063077,0.005203276397610238,0.715980195204633
292,21.30297521370724,0.17415580841663214,0.44557685614563525,32.09261534487295,0.004443211073434475,0.5269633810429712,1.285410541297519,5.513825053489843e-14,0.17758868253671264,0.16698689529125485,0.011634941175014494,0.10785130485067378,0.007330519196052621,0.31755039306415384,0.16731540227154207,0.010587532872646606,0.4918459935962513,0.174827211070222,0.005114276841171105,0.7159414918664857
293,20.374950218604415,0.21846894187912583,0.44790056091733277,28.728969551878926,0.004408539360451648,0.5286590854836534,1.28687747307258,4.966078918655694e-14,0.1774333731531038,0.16672733470318674,0.011611266098256095,0.10784106040682968,0.007306142580226473,0.3175469960340902,0.16727784941752508,0.010493474644093444,0.4918225187094576,0.17481231082924784,0.005020701265237208,0.7159008424350803
294,21.433900873528575,0.296415467965317,0.44720282102935016,191.9087968519008,0.0043738964987952616,0.5294566833993526,1.2885796435402623,3.981829528096664e-13,0.1772915356221665,0.16648992457029022,0.01158892998077694,0.10783168092167773,0.007283901929207875,0.31754389553029166,0.16724346940091567,0.010407875862892938,0.4918010904426363,0.17479862683946257,0.004935998291161207,0.7158637888993304
295,21.1018563035387,0.2763872020473834,0.4588810261338949,260.69464018621096,0.004339284176909517,0.5294564535236239,1.2904738524291681,9.854020144675973e-13,0.17716450862024666,0.1662765281016528,0.011567640571306544,0.10782328639865604,0.007264004061448339,0.3175411245877085,0.16721266443900756,0.010331390360516238,0.49178189844365056,0.1747863436449455,0.004860540845015424,0.7158305598893109
296,21.369188900545097,0.19282234410531843,0.4456738899461925,249.19091208733977,0.004304704081750153,0.5287502864931599,1.2925386955007945,1.717932752220996e-12,0.1770500026541988,0.1660835087342937,0.011547355103634256,0.10781571923971302,0.00724608360117838,0.3175386319553032,0.16718487186335676,0.010262595422328623,0.49176460500311625,0.17477523550720414,0.004792883654803254,0.7158006013110451
297,20.34483749211128,0.17197981845202578,0.4462041880469769,158.10747348366596,0.004270157898702224,0.5274222192492021,1.2947753453870148,2.5204467483433664e-12,0.17694491682508606,0.16590474016214166,0.011528291516700418,0.10780959215043799,0.007229511893790611,0.3175363240698221,0.167162423039782,0.0101991526658696,0.4917486270167466,0.17476817841105693,0.004730777407193316,0.7157729950608059
298,21.11103289674855,0.17166910316686881,0.45205851807259023,32.524943286454594,0.004235647311497952,0.5269366420709359,1.2967636884868725,3.368183756174395e-12,0.17683177421039817,0.16571339607609142,0.011508868865840873,0.10780271856195947,0.007211734573028557,0.31753384427643916,0.1671374211932354,0.010131599603444752,0.4917316491064926,0.1747597021454138,0.004665408831516723,0.7157441032195389
299,20.313673409106986,0.17122985244648917,0.4552501239813864,28.0435393914549,0.004201174002134672,0.5271955573220748,1.2985245364808526,4.23033821064588e-12,0.17670461039368132,0.16549965740294717,0.011488363254110666,0.10779469472671481,0.0071918351068972755,0.31753106544301934,0.16710844846748305,0.010056604200617563,0.49171285264726305,0.1747492337010925,0.004593765679431341,0.7157126596114128
300,20.117635983544154,0.17068536664000009,0.4440448840614408,28.897473513579133,0.004166739650792848,0.5281131155531419,1.3000827031476916,5.084540490336438e-12,0.1765665244011149,0.16526850516666966,0.011467018799907238,0.1077857718626527,0.007170301037232853,0.3175280562943544,0.1670764026018312,0.00997603208742802,0.49169268724482956,0.1747372118059627,0.004517657405506607,0.7156793774958919
301,21.24517009206784,0.20498298902693435,0.44621875905431807,32.87656071664879,0.004132345935754183,0.529613831232257,1.3014623265785379,5.914937071472487e-12,0.17642286108610955,0.16502872569655638,0.01144552583756839,0.10777633634830869,0.007147945089908863,0.3175249269131596,0.16704264588741083,0.009892870176783045,0.49167186106353383,0.17472426338866226,0.004439851602086941,0.7156453497610348
302,20.774427065849352,0.2620975158501345,0.4638202339410782,183.4454186790851,0.004097994533319826,0.5302838143495797,1.3030622656663706,6.641223355115902e-12,0.1762915176210119,0.1648092262488463,0.011425322330771754,0.10776769484106312,0.007127528583410205,0.3175220679082217,0.16701174042800893,0.009817145704745485,0.4916528450165998,0.17471236510068702,0.00436931206060999,0.7156143011888324
303,20.81340478688579,0.23817548184640602,0.44480086117982864,236.2235340165548,0.0040636871177286695,0.5302168854915834,1.30484597354503,7.251861029009384e-12,0.17617351157975333,0.1646113628758208,0.011406091881256583,0.10775993566618934,0.007109213675238532,0.31751950534377144,0.1669839568619272,0.009749271852139758,0.4916357621953218,0.1747016504945251,0.004306292754458798,0.71558639181605
304,21.186352489106135,0.17460080281132165,0.443181011127308,225.22520940569203,0.00402942536107575,0.5294986748581858,1.3067926582811824,7.740466388611356e-12,0.17606644851971126,0.1644313585404147,0.011387821179232102,0.10775289150187571,0.007092617612274056,0.31751718473959173,0.16695871394113745,0.00968782500710231,0.49162026947896814,0.1746918920655295,0.0042494442923622765,0.7155610914974747
305,20.55688621399233,0.16876994174092916,0.44465919490903616,131.03037474031507,0.0039952109332307495,0.5282076135668932,1.3089109926883924,8.100019061818688e-12,0.17596547381430855,0.1642617654712672,0.011370774105329655,0.10774622429308667,0.007076987302276264,0.31751499744367995,0.16693486836610869,0.009630167680485672,0.49160571532574004,0.17468263211540883,0.004196415448383643,0.7155374327609678
306,20.92273749719435,0.1684685029252563,0.46281970804557204,30.712730601580557,0.003961045501756612,0.5277079395119956,1.3107901106064184,8.42836953147686e-12,0.1758528459475404,0.16407345191269446,0.011352886305072672,0.10773869109290712,0.007059594444498629,0.3175125618865703,0.16690811996293645,0.009566546037644147,0.4915897151418544,0.17467208850030347,0.0041386576039091775,0.7155118867811692
307,20.587366192497928,0.1680679659531805,0.4456153439823538,30.354349930007235,0.003926930731828268,0.527907143692291,1.312455831540872,8.727417772728793e-12,0.1757310293947729,0.1638704084203409,0.011334370758397959,0.10773046653444066,0.007040812965933982,0.3175099283395996,0.16687907513717046,0.009498316871997762,0.49157258370927165,0.17466053230439646,0.004077395910590826,0.7154849158811034
308,20.46238350121454,0.16757981240553407,0.44494819384999573,29.743634752986345,0.0038928682861514748,0.5287239838381107,1.313930429659498,8.999143795657946e-12,0.175600980854901,0.16365415423009858,0.011315271280284292,0.10772162242596588,0.007020788548468794,0.3175071160207401,0.16684798542772653,0.009426023894201791,0.4915544422071339,0.17464808755169878,0.004013150001242251,0.7154567037474006
309,21.177723029719267,0.17167315931905025,0.4453477240167558,32.6605246198088,0.0038588598248817775,0.5300869885941566,1.315235964906308,9.245543364148593e-12,0.17546643993274325,0.16343082241603893,0.011296021295243161,0.10771243131030113,0.00700009947318454,0.3175042062330989,0.16681579161979787,0.009351741086323362,0.4915357941861685,0.17463515963964005,0.003947738860846249,0.7154279859470281
310,20.992838091148474,0.19863638689062812,0.45760592399165034,131.85031335958698,0.0038249070055436027,0.5306807596169019,1.3167666772692193,9.364980305344541e-12,0.17534141795376476,0.16322335794076134,0.011278160091395619,0.10770388538903854,0.00698089981815499,0.3175015031741785,0.1667858893123126,0.009283037295122868,0.4915185024809366,0.17462314633063428,0.003887575462464239,0.7154014286281889
311,20.606566728219832,0.18412044769841884,0.44242739910259843,187.4226892649982,0.003791011482949462,0.5305924543234871,1.3184711664695192,9.37551980218641e-12,0.17522665720876515,0.16303271510054193,0.011261391257619253,0.10769604159582744,0.006963299718251516,0.31749902445106404,0.1667584543341812,0.009220212940468491,0.4915026551553178,0.1746121203600593,0.0038328176158153576,0.7153771321285858
312,20.919814922478476,0.16599602808457803,0.44439271301962435,146.8103705692665,0.003757174909119309,0.5299025463504693,1.3203478980562304,9.284010498884116e-12,0.17512118133798088,0.16285589036527465,0.011245582025447506,0.10768965568019476,0.0069469925177285995,0.317496724572674,0.16673631497766764,0.009162133343483205,0.49148797463473354,0.1746051650556786,0.003782464217512267,0.7153547005871594
313,20.92667734399427,0.1656461970177631,0.45905270613729954,31.514534675331515,0.0037233989332000153,0.5298984432608539,1.3220109947725345,9.202619971080594e-12,0.17500599789371732,0.16266357530321485,0.011229113017086746,0.10768249636462748,0.006929228889888137,0.3174942168382916,0.16671161189090775,0.00909930150463939,0.49147212951074926,0.17459698564557175,0.0037285961358893894,0.7153308458049062
314,20.507267376833468,0.1652153040503997,0.4479703479446471,29.99363803891078,0.003689685201384996,0.5304998614261753,1.323483811232198,9.130199888683564e-12,0.17488349100180126,0.16245952338283323,0.011212037268802674,0.10767475372820497,0.006910385009335762,0.3174915559517685,0.16668499718322316,0.009033066744131658,0.4914554517209297,0.17458787656915783,0.0036723784236842856,0.7153060382241202
315,21.48920835147453,0.23400455282144678,0.44476386392489076,33.49126344879858,0.0036560353568339784,0.5316361406676848,1.3247871459039113,9.06573843093508e-12,0.1747555854673175,0.16224697642054978,0.011194717291743284,0.10766655948987239,0.0068907438296975715,0.31748877880805515,0.1666569184101252,0.0089644021930259,0.491438162651453,0.17457804249846365,0.003614630444052561,0.715280584767706
316,20.899575165393273,0.2755469062717943,0.44376057386398315,224.50860217355066,0.0036224510395929128,0.5320598555086002,1.3262698284367407,8.919602727086284e-12,0.17464008962822133,0.1620545845424253,0.011178281634086669,0.10765916019030881,0.006873031739468749,0.31748627536418683,0.16663154585193568,0.008902573639706863,0.491422558785417,0.17456913469377322,0.003562811794039477,0.7152576079477249
317,20.612822739165708,0.23329069446528694,0.4639848580118269,277.16130159908374,0.0035889338865140396,0.5318530454699072,1.327899198242601,8.706486293699208e-12,0.17453640228610998,0.16188134572498378,0.011162669601758874,0.10765252169361253,0.006857150138013839,0.31748403271306086,0.1666087556101523,0.008847170069077271,0.49140855034697134,0.17456112862422124,0.0035165593532067883,0.7152369880733873
318,20.01472558503476,0.167426386633246,0.44379960489459336,235.68887521829882,0.003555485531176114,0.5310904295544724,1.3296619597007981,8.436442369603602e-12,0.17444251156378804,0.16172405658904132,0.011147837959973077,0.10764650985693007,0.006842784141261575,0.31748200562639267,0.1665881039260593,0.008797111649819169,0.49139587515199706,0.1745538546147589,0.0034748893491309816,0.7152183315209872
319,20.636530935821025,0.16371571765875859,0.44436197518371046,132.07696935920626,0.0035221076038047896,0.5298402269040474,1.3315720395246207,8.112823668290406e-12,0.17435444156749808,0.16157660858894893,0.011134010552631374,0.10764085620942834,0.006829324613253274,0.3174801052296029,0.16656871309286356,0.008750364972031868,0.49138402681997595,0.17454699444999291,0.0034361786714679743,0.7152009633568408
320,20.32070282372497,0.16348971418289082,0.446458098012954,30.19578964352146,0.003488801731193153,0.5292973778033617,1.3332663133865128,7.829143491996327e-12,0.17425784752322063,0.1614154107456973,0.011119553512533693,0.1076345920492385,0.006814586356152266,0.317478022883577,0.16654735753448427,0.008699558177421823,0.49137119329393525,0.17453932286039495,0.0033945877842333346,0.7151824553634265
321,21.013707330915082,0.1631850418111853,0.4601008389145136,32.02819540685344,0.003455569536622451,0.5293782083370647,1.3347681440509116,7.580069101669802e-12,0.17415456572086663,0.1612434598496775,0.011104646913621802,0.10762784498236422,0.006798847522407825,0.3174757969276786,0.16652446372203913,0.008645641239894756,0.49135759884896596,0.17453101679261554,0.003350887710075834,0.7151631046166381
322,20.01220507877703,0.16279472335219794,0.444880445022136,28.309290092408148,0.003422412639782963,0.5300091091172342,1.336095231126105,7.361051982127531e-12,0.17404169078266235,0.1610559416340174,0.011088908605114037,0.10762043368044615,0.0067816769031606924,0.31747336778025337,0.1664994366021437,0.008587211236530681,0.4913428989712834,0.17452186652404597,0.0033040245261722516,0.7151424630825338
323,21.007772143493696,0.16233176939757998,0.44305983697995543,30.346154874614093,0.0033893326566950604,0.5311252952161832,1.3372664631756908,7.168200783194582e-12,0.17392086248363475,0.16085562204153003,0.011072631567602038,0.10761247062884874,0.006763322596300035,0.31747076923979245,0.1664726534079364,0.008525122780206455,0.49132729301044153,0.1745120274532504,0.0032546969506386473,0.7151207952867419
324,20.57566819329176,0.24295097172727864,0.46319132414646447,29.844087879400153,0.003356331199630453,0.5326695744959,1.3382987080716426,6.998176598203173e-12,0.17379347166894202,0.1606447384012691,0.011055904361631511,0.10760405035456723,0.006743993654852444,0.31746802958356213,0.16644443134770842,0.008460092478601052,0.4913109479242703,0.1745016313176333,0.0032034898584872213,0.7150983237711733
325,21.247569626257942,0.36637127531374675,0.4482204490341246,234.91888745136882,0.003323409877033601,0.5335070630762712,1.3395129470839202,6.784726424253776e-12,0.17367896804924,0.16045472903777405,0.011040093548122248,0.10759648620666525,0.006726635768108141,0.31746557021505245,0.16641906721360591,0.00840180007838886,0.49129626081918965,0.17449228766641656,0.0031577853426998505,0.7150781408212236
