iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7,tau_8,sigma_8,theta_8
417,9.715490924861811,0.05120113112785205,0.8507851099129766,151.69417545270656,0.0008363102570698579,0.5414309262050474,1.4957426896253072,9.200782643219787e-13,0.11915944145146075,0.07523387689398643,0.003819206821526832,0.06256522358855682,0.006288342995076273,0.24941725410722373,0.05643546476443019,0.0009063255215801617,0.45972180873914065,0.1205087054035553,5.205142723482488e-06,0.6168778779253529,0.07405977300026752,5.043319728270939e-06,0.743076499612837,0.11895601591354922,1.2546641741361833e-15,1.3376594630432481,0.34403484024908154,5.416111884972688e-17,2.423042872409805,0.367506774132211,4.732767207263845e-17,2.000162637092902
418,9.558609560360418,0.05112056807333687,0.8523830610793084,99.83844713420291,0.0008170968148619213,0.5411878825628613,1.4962700834339164,9.027287599143346e-13,0.11914273448344756,0.07519044231312572,0.003817869132146133,0.062563961696234,0.006278521185584898,0.249416268279532,0.05643528014756435,0.00090450746374816,0.4597215374355295,0.12050900794830811,5.170590005377696e-06,0.6168778660082085,0.0740609251374046,5.007169355863368e-06,0.7430764863514824,0.11895732474839485,1.2178466232113958e-15,1.3376594630432477,0.34403484024309117,5.0306334560585104e-17,2.4230428724098045,0.36750677411548915,3.929592235177036e-17,2.0001626370929
419,9.935808704431627,0.051089631507157666,0.8492177040316164,15.823034037076518,0.0007980872658233266,0.5411022752091671,1.4967308386738694,8.875918364192068e-13,0.11912487125495252,0.075144025135959,0.00381647443403495,0.06256260833548336,0.006268037685907099,0.24941521694904986,0.0564350752138917,0.0009025682695352528,0.4597212484343626,0.12050927111299378,5.134056368413785e-06,0.6168778534805314,0.07406192942948402,4.968983250508534e-06,0.7430764724303486,0.11895847698844816,1.1803685698586828e-15,1.3376594630432472,0.34403484024912256,4.6375363689893536e-17,2.4230428724098036,0.3675067741113806,3.229437654859849e-17,2.000162637092899
420,9.703452163896271,0.051052921092146875,0.8529813669156283,15.25913442171073,0.0007792825364526756,0.5411519640134074,1.4971327225579056,8.743760522763266e-13,0.11910593962388387,0.07509484868530561,0.003815020752663045,0.06256117100749814,0.006256945538758657,0.249414105345974,0.056434851807519754,0.0009005178674713909,0.4597209431700647,0.12050949950611589,5.095736916969477e-06,0.6168778403980868,0.07406280319507627,4.92896623860785e-06,0.7430764579105943,0.11895949105434431,1.1424297548131076e-15,1.3376594630432466,0.34403484025372494,4.243653132840853e-17,2.423042872409803,0.3675067741061385,2.623895719959475e-17,2.0001626370928975
421,9.701322818801174,0.0510109182390579,0.8518280051648617,15.124509251114974,0.0007606835432659496,0.5413175017260846,1.4974825587004688,8.628307693109497e-13,0.11908597585860187,0.07504301177178595,0.0038135160078072968,0.0625596527660833,0.006245266501283144,0.24941293538587916,0.05643461092483582,0.0008983602931704233,0.45972062216077486,0.12050969715595213,5.05571790608002e-06,0.6168778267806907,0.07406356160146275,4.88720941357684e-06,0.7430764428138871,0.11896038323243138,1.1041340848306362e-15,1.3376594630432461,0.3440348402523615,3.8539121081052376e-17,2.4230428724098023,0.36750677409441523,2.10345026362232e-17,2.000162637092896
422,9.790336871144968,0.0524525878357828,0.8502656079363078,14.966563095066855,0.0007422911927518332,0.5415818077432024,1.4977864697677785,8.527399166063957e-13,0.11906508915899194,0.07498879717015658,0.003811965735820063,0.06255806285599587,0.006233066597817649,0.249411713714456,0.05643435460735714,0.0008961079251547537,0.4597202872373677,0.12050986771145217,5.014240975710951e-06,0.6168778127020331,0.07406421833373308,4.843966306035073e-06,0.7430764272213661,0.11896116792197378,1.0657183660054746e-15,1.3376594630432457,0.344034840250706,3.4742325612280344e-17,2.4230428724098023,0.3675067740805855,1.661359973145955e-17,2.0001626370928953
423,9.462455812786585,0.057846048301214384,0.85470529505983,107.3213773060353,0.0007241063813275485,0.5416984151738872,1.498138520751424,8.41597832962398e-13,0.11904630662665365,0.07494005281518765,0.0038105688344222603,0.06255663288307446,0.006222105822294235,0.24941061529989078,0.05643412364124809,0.0008940849429914583,0.4597199861327839,0.1205100172571712,4.977111041851642e-06,0.6168778000601675,0.07406479446162675,4.805269754384628e-06,0.7430764132219797,0.11896185784393755,1.0318605297145472e-15,1.3376594630432452,0.34403484024855274,3.150670579895711e-17,2.4230428724098023,0.36750677406740195,1.312544621155425e-17,2.0001626370928944
424,9.795744885868856,0.05573594894875314,0.8538564501795918,130.7969114270866,0.0007061299952951432,0.5416881823820817,1.4985295290717153,8.296635265519414e-13,0.11902946024787538,0.07489633318165076,0.003809303797509024,0.06255535018105263,0.006212282503890246,0.2494096302936635,0.0564339161257783,0.0008922724481067908,0.4597197161442931,0.12051014836803532,4.9439454494387e-06,0.6168777887377891,0.07406529980598724,4.770716759754722e-06,0.7430764006853546,0.11896246423855539,1.0020490303520293e-15,1.3376594630432446,0.3440348402482803,2.8749759020033275e-17,2.4230428724098023,0.3675067740569017,1.037774935168418e-17,2.000162637092894
425,9.637313280213391,0.05087000947654588,0.8536366550251842,125.3644118192358,0.0006883629107983164,0.5415695255096017,1.4989531020676312,8.171194029493953e-13,0.11901432183464229,0.07485704364786834,0.003808155064232787,0.06255419757131293,0.0062034623435478975,0.24940874546361658,0.05643372933339054,0.0008906455200952852,0.4597194736440986,0.12051026324105447,4.914261527774869e-06,0.6168777785818337,0.07406574279837742,4.739801272534686e-06,0.7430763894418939,0.1189629970330604,9.75730557683011e-16,1.3376594630432446,0.3440348402485929,2.6391378374644072e-17,2.4230428724098023,0.3675067740481512,8.214022685035314e-18,2.000162637092893
426,9.432884855201634,0.050839218714612146,0.8543710191734135,13.547236840336922,0.0006708059937796987,0.5415728729485304,1.4993216257311355,8.06180573948483e-13,0.11899791581293001,0.07481446196462549,0.0038069212582692506,0.06255294828910477,0.006193917627439235,0.24940778897053498,0.05643352397183149,0.0008888861862915529,0.4597192117922266,0.12051036114923987,4.882420167085092e-06,0.6168777677470092,0.0740661225227552,4.706668812175506e-06,0.743076377462754,0.11896346499727042,9.48521172660344e-16,1.3376594630432446,0.3440348402577233,2.4063356038086036e-17,2.4230428724098023,0.367506774047261,6.40547975747129e-18,2.0001626370928927
427,9.529424919286958,0.05210724397307303,0.8551107549574226,14.304653389684725,0.0006534600999386576,0.5416803919198867,1.499641844234221,7.966371509070671e-13,0.1189805551526265,0.07476940891421127,0.003805633529408759,0.06255162606593033,0.006183830147792262,0.24940677858822596,0.05643330439098043,0.0008870278643493819,0.45971893542122166,0.12051044428471548,4.84902085924764e-06,0.6168777564213399,0.07406644705731127,4.671942317574802e-06,0.7430763649543244,0.118963875866891,9.208931796242765e-16,1.3376594630432446,0.3440348402615592,2.1816118832125953e-17,2.4230428724098023,0.367506774034698,4.920544853589253e-18,2.000162637092892
428,9.508207668818825,0.05103531878370191,0.8543249240610749,100.9188088974391,0.0006363260746895873,0.5416733042319699,1.499998384411007,7.863744956779925e-13,0.11896491005251042,0.07472881522434006,0.00380447433151356,0.0625504344771271,0.00617474650521576,0.24940586824769592,0.05643310625041728,0.0008853549398339702,0.4597186864445676,0.12051051686117786,4.819041814295856e-06,0.6168777462321096,0.07406673067262574,4.64078235116383e-06,0.7430763537027071,0.11896423647238058,8.96436377150458e-16,1.3376594630432446,0.344034840265013,1.9897826326657818e-17,2.4230428724098023,0.36750677402368176,3.769605794954435e-18,2.0001626370928913
429,9.757745677095379,0.05075091667059226,0.8538938909769058,100.29630078229344,0.0006194047531207041,0.5415685266860718,1.5003851483131092,7.755543559364555e-13,0.11895072723357145,0.07469202292477604,0.0038034278706084814,0.06254935420557244,0.006166517736097582,0.24940504318823178,0.05643292634402927,0.0008838398515279029,0.4597184608257373,0.12051058010117707,4.791969963490967e-06,0.6168777370150459,0.07406697813907662,4.612653309646847e-06,0.7430763435266108,0.11896455284071997,8.746550381312606e-16,1.3376594630432446,0.34403484026698916,1.824944262052884e-17,2.4230428724098023,0.3675067740129203,2.8783733811024035e-18,2.000162637092891
430,9.929950345905858,0.05072246426779828,0.8506461919751018,15.56227555789819,0.0006026969599533516,0.5415731834208869,1.5007213207826136,7.661270182419793e-13,0.11893561677428241,0.07465282983616899,0.003802334045862832,0.06254820312580096,0.006157759431817147,0.24940416541645813,0.05643273309876939,0.0008822280470755542,0.4597182209928567,0.12051063304158731,4.763365165224541e-06,0.6168777273155591,0.07406718727215417,4.5829539178410195e-06,0.7430763328299124,0.11896483028858909,8.523723915096498e-16,1.3376594630432446,0.34403484026564285,1.6659178296365822e-17,2.4230428724098023,0.36750677400016224,2.1607223877222125e-18,2.00016263709289
431,9.508750048402138,0.05068943563577691,0.8532721670344472,14.293810772747728,0.0005862035095017946,0.5416709821272483,1.5010128660434328,7.579102178289109e-13,0.11891958430692895,0.07461124795121447,0.0038011871643256557,0.06254698211175692,0.006148476719385923,0.2494032354798721,0.05643252680858066,0.0008805206032475675,0.45971796710358187,0.12051067684143336,4.733257101357598e-06,0.6168777171389178,0.0740673624364367,4.5517162329923275e-06,0.7430763216182367,0.11896507350544347,8.296231691192982e-16,1.3376594630432446,0.34403484026071957,1.513253594702246e-17,2.4230428724098023,0.36750677398248116,1.5895664996614244e-18,2.00016263709289
432,9.811345241346466,0.05600022461099599,0.8610516141634434,14.604004098751998,0.0005699252056335431,0.5418476547694864,1.5012652758713605,7.507466048693772e-13,0.11890283705724451,0.07456781519576909,0.003799999589880928,0.06254570710971863,0.0061387904558341715,0.24940226534944976,0.056432310369058464,0.0008787397866572258,0.45971770241634624,0.12051071270979673,4.702039807455136e-06,0.6168777066097241,0.07406750806638038,4.519349153955664e-06,0.7430763100280672,0.11896528662698763,8.066873475061978e-16,1.3376594630432446,0.34403484025417924,1.368567618819741e-17,2.4230428724098023,0.3675067739635779,1.1417426729111952e-18,2.00016263709289
433,9.55171555004906,0.05959981504143883,0.86051234183833,134.262245222997,0.000553862841730158,0.5419140503283124,1.501550356862372,7.429513173492322e-13,0.11888790632056123,0.07452909327650681,0.0037989314020361615,0.06254457057008217,0.006130161461207387,0.24940140064130817,0.056432117353083,0.0008771537735910251,0.4597174665100813,0.12051074388517968,4.674308981617865e-06,0.6168776972326666,0.0740676348670329,4.4906053818617355e-06,0.7430762997070237,0.11896547329650599,7.865559362014864e-16,1.3376594630432446,0.3440348402486698,1.2463112241436237e-17,2.4230428724098023,0.3675067739469529,8.088736285201308e-19,2.00016263709289
434,9.638514652008901,0.05632789974504533,0.8582051761914045,157.3081103103701,0.0005380172006485993,0.5418865075564522,1.5018616935352,7.346873678146527e-13,0.11887471952314137,0.07449469901354112,0.0037979669749722135,0.06254362002125842,0.006122501693690763,0.24940063249463432,0.05643200935817433,0.0008757461520592213,0.45971725697044846,0.12051122597109355,4.649753240725686e-06,0.616877688910111,0.07406946451558899,4.465159709575794e-06,0.7430762905477091,0.11896749299444764,7.689211785296766e-16,1.3376594630432446,0.3440348402436835,1.1429745943138579e-17,2.4230428724098023,0.3675067739322226,5.637402784803894e-19,2.00016263709289
435,9.61863685770328,0.050579238803439355,0.8636658249888569,131.90835989119375,0.0005223890546830563,0.5417793912237966,1.5021949190330206,7.260535728494627e-13,0.11886293775967618,0.07446396954411928,0.003797095873130675,0.06254277000241973,0.006115663371112398,0.2493999465106546,0.05643191169161292,0.0008744897947590434,0.4597170698627622,0.12051164762463745,4.627886016557297e-06,0.616877681486034,0.07407106496915171,4.442505854746735e-06,0.7430762823781235,0.11896926044213169,7.533830942197085e-16,1.3376594630432446,0.3440348402392994,1.0550662085564655e-17,2.4230428724098023,0.3675067739192171,3.848430736254734e-19,2.00016263709289
436,9.589542631933998,0.05055644746383834,0.8612800789996982,14.841631334958992,0.0005069791655273144,0.5417668363629358,1.5024840812933657,7.185435270808463e-13,0.11885058384964356,0.07443177144042734,0.0037961880706474426,0.062541871325934,0.006108505934018436,0.2493992289896728,0.056431799307589,0.0008731754540732467,0.45971687430237423,0.12051201457345018,4.605143466849489e-06,0.6168776737931886,0.07407245904514306,4.418960595795498e-06,0.7430762739208804,0.11897080641962937,7.376661760642705e-16,1.3376594630432446,0.3440348402324333,9.71980370861973e-18,2.4230428724098023,0.3675067739038854,2.5311263658724034e-19,2.00016263709289
437,9.476876528748841,0.05115531985347346,0.8633278850466013,14.046829490101699,0.0004917882842376341,0.541834396700344,1.5027339216633275,7.120097232763706e-13,0.11883716385230418,0.07439683197665681,0.0037952245523583924,0.06254088724211407,0.006100745024520134,0.24939845145094994,0.05643166659673127,0.0008717509892507141,0.4597166625535755,0.12051233300644656,4.580648259612562e-06,0.6168776655399977,0.07407367041720932,4.393618388804582e-06,0.7430762648569456,0.11897215802479508,7.212350235586566e-16,1.3376594630432446,0.34403484022001724,8.913727723433028e-18,2.4230428724098023,0.36750677388292985,1.577192310114382e-19,2.00016263709289
438,9.594405209590823,0.05050663020676112,0.8657299899496138,99.95052964400978,0.00047681715119613513,0.541817607857548,1.5030095790197315,7.050048679564589e-13,0.11882511303825197,0.07436546445989271,0.003794360584436581,0.06254000279858758,0.006093780843686329,0.24939775344177803,0.05643154637247804,0.0008704730428111051,0.4597164724823015,0.12051261097173428,4.5587233102417315e-06,0.6168776581400442,0.07407472804929585,4.3709412197003316e-06,0.7430762567310848,0.11897333911023697,7.066863158470142e-16,1.3376594630432446,0.344034840209537,8.22573158274231e-18,2.4230428724098023,0.3675067738649652,9.254158717072131e-20,2.00016263709289
439,9.569113853861674,0.05164680489211762,0.8661165900994092,13.97422730453773,0.0004620664960747236,0.5418767179700187,1.5032479211634306,6.98915245431662e-13,0.11881245311753248,0.07433252375269726,0.0037934520617920555,0.06253906934499108,0.0060864765232809155,0.24939702189426977,0.0564314134393425,0.0008691333875242421,0.45971627342166915,0.1205128518291775,4.535863636850005e-06,0.6168776504474777,0.07407564579926149,4.3473116882641175e-06,0.7430762482908938,0.1189743706598522,6.91896955571415e-16,1.3376594630432446,0.34403484019776365,7.57401367594898e-18,2.4230428724098023,0.3675067738446361,4.899154576115626e-20,2.00016263709289
440,9.593133800677142,0.05045993648718579,0.8660582180600613,99.61574971923183,0.0004475370377995175,0.5418571844469025,1.5035098915838907,6.924015397963818e-13,0.11880110332641959,0.07430299791202784,0.003792638672597381,0.062538231906053,0.006079932235871639,0.24939636618709385,0.056431293475278844,0.000867933365753082,0.459716095013229,0.12051306181233659,4.5154309078536665e-06,0.6168776435602993,0.07407644609575313,4.326195965218133e-06,0.7430762407352591,0.11897527113082416,6.788112930698692e-16,1.3376594630432446,0.344034840188002,7.017589919515624e-18,2.4230428724098023,0.36750677382699226,2.21513258352536e-20,2.00016263709289
441,9.914427355940923,0.051819106400593284,0.8663262408226728,15.5027337124078,0.0004332294845158176,0.5419092879964899,1.5037362569276123,6.86743559422606e-13,0.11878926236827338,0.0742722104472165,0.003791801080135047,0.06253735484520676,0.006073113194150012,0.24939568321501077,0.05643116341202667,0.0008666834577835645,0.4597159092990991,0.12051324328378406,4.494253717399658e-06,0.6168776364406466,0.07407713892238792,4.30432295167764e-06,0.7430762329306289,0.11897605675260493,6.655656352898987e-16,1.3376594630432446,0.34403484018501873,6.491958958287751e-18,2.4230428724098023,0.3675067738159382,7.194965163255021e-21,2.00016263709289
442,9.744319438396511,0.05044307067296146,0.8651864898856729,95.53919005262136,0.000419144533553583,0.5418881438618622,1.5039848720262794,6.806886442947224e-13,0.11877863671816336,0.07424458782347124,0.0037910504242675454,0.06253656732073319,0.006066997486395545,0.2493950704490205,0.056431046053092765,0.0008655626784468224,0.4597157426899966,0.12051340125184587,4.475303703405967e-06,0.6168776300604282,0.07407774220602475,4.2847548467147475e-06,0.7430762259374317,0.11897674178553215,6.538276044905055e-16,1.3376594630432446,0.34403484018132685,6.042058631038255e-18,2.4230428724098023,0.36750677380472774,8.377313369626474e-22,2.00016263709289
443,9.711278539322626,0.05040099856320027,0.8654103078879416,89.39688091529223,0.00040528287139345574,0.5418054707581689,1.5042516997461741,6.743276964972823e-13,0.11876910264183889,0.0742198062425275,0.0037903770392693687,0.06253586029831065,0.006061512986186634,0.2493945207485774,0.05643094018526091,0.0008645577537623568,0.4597155932430228,0.12051353867059629,4.45834568651633e-06,0.6168776243440893,0.0740782671829267,4.267247544396813e-06,0.7430762196727093,0.11897733876154087,6.434193520476891e-16,1.3376594630432446,0.34403484017781366,5.6561539143950326e-18,2.4230428724098023,0.3675067737944045,3.909500625314564e-22,2.00016263709289
444,9.872981490736223,0.05038237679792843,0.864031472010538,14.92041650965491,0.00039164517363329224,0.5417960261268111,1.504483875140843,6.688120836954407e-13,0.11875951649693227,0.0741934204963866,0.0037896664848244095,0.06253556179481032,0.006055662314001789,0.24939393279139785,0.05643131879310372,0.0008634852702639699,0.4597154335585691,0.12051720719033145,4.440331716435957e-06,0.6168776182893265,0.07409213025128514,4.248662727141507e-06,0.7430762130456409,0.11899234054298825,6.326339328521286e-16,1.3376594630432446,0.34403484017524727,5.2847652771727216e-18,2.4230428724098023,0.3675067737847785,3.856553753109918e-21,2.00016263709289
445,9.610751880266385,0.050361123636990614,0.8659076569601893,14.705976562349866,0.0003782321049552411,0.5418481018113611,1.5046839928235634,6.640297929679808e-13,0.11874943420327988,0.07416594311603487,0.003788929724170401,0.06253517096486629,0.006049577100894843,0.2493933218109603,0.05643162562864912,0.0008623703470889615,0.45971526770216387,0.12052039874741498,4.421688286616096e-06,0.616877612037832,0.07410419280556309,4.229437463257605e-06,0.7430762062073102,0.11900539869611773,6.217019555080083e-16,1.3376594630432446,0.34403484017642727,4.933050332372806e-18,2.4230428724098023,0.3675067737788744,9.735863603739183e-21,2.00016263709289
446,9.435523681765245,0.050956700029865944,0.8686662109103054,13.450101380160728,0.0003650443190933469,0.5419514929492789,1.504855847067849,6.598839726152061e-13,0.11873871055607008,0.07413697308542488,0.003788155828593654,0.06253468402299808,0.006043169387174215,0.2493926790340306,0.05643186706561341,0.0008611969361593286,0.45971509330346433,0.12052317318315671,4.402154850950897e-06,0.6168776055026259,0.0741146806394185,4.209303897860301e-06,0.7430761990626937,0.11901675763802397,6.104843609970099e-16,1.3376594630432446,0.3440348401805114,4.596216462846391e-18,2.4230428724098023,0.36750677377526125,1.689181963504455e-20,2.00016263709289
447,9.574947313273999,0.05186101204834728,0.8719238669145852,95.63902777588906,0.0003520824588016869,0.5419854219536945,1.5050483140739186,6.553676442807977e-13,0.11872914792872387,0.07411116822461122,0.003787466702509592,0.06253424258330097,0.006037464209083225,0.24939210654087232,0.05643207378861543,0.0008601523729199304,0.4597149379835258,0.12052558467498534,4.38479804883612e-06,0.6168775996866721,0.07412379712839078,4.191417419621268e-06,0.7430761927048498,0.11902663183023225,6.005993450289889e-16,1.3376594630432446,0.34403484018402175,4.3083955219419265e-18,2.4230428724098023,0.3675067737719535,2.4679092128681175e-20,2.00016263709289
448,9.680894394879733,0.05043408013503381,0.8710536169819534,114.76944609529468,0.00033934715582304695,0.541961057178317,1.5052559967036006,6.505954416329068e-13,0.11872064114996328,0.07408823403431058,0.003786852216328961,0.06253384407211961,0.00603239609154127,0.24939159784167586,0.05643225075153541,0.0008592246103168645,0.4597147999792135,0.12052767926049275,4.369407810377618e-06,0.6168775945229018,0.07413171606973118,4.175560422105667e-06,0.7430761870603427,0.11903520936876973,5.919008212950425e-16,1.3376594630432446,0.3440348401868069,4.0622886745138916e-18,2.4230428724098023,0.36750677376867685,3.2608371959349547e-20,2.00016263709289
449,9.671595727743352,0.05028865450631131,0.8718084301799536,98.55308682520328,0.0003268390308581253,0.5418881612623611,1.5054761690608374,6.45623994922563e-13,0.11871304124008185,0.07406776803068787,0.0037863039040245236,0.06253348190418156,0.006027875138592301,0.24939114396834047,0.056432401547124436,0.0008583971464753114,0.4597146768579557,0.12052949724455256,4.355703627496031e-06,0.6168775899203143,0.07413858968295177,4.161443089019613e-06,0.7430761820296963,0.11904265515276025,5.842127847440887e-16,1.3376594630432446,0.3440348401896717,3.850772770429828e-18,2.4230428724098023,0.3675067737660042,4.034442687324828e-20,2.00016263709289
450,9.697484173004549,0.05027334598946638,0.8708836329169571,14.53716351805848,0.0003145586935352887,0.5418751173040779,1.5056654732772587,6.413272966559945e-13,0.11870497013143279,0.07404617633125475,0.0037857268480121476,0.06253305663455797,0.00602311082046795,0.24939066610679167,0.05643251311226301,0.0008575255312788464,0.4597145473003175,0.1205310728651358,4.341330070786169e-06,0.6168775851074982,0.07414454800817523,4.14664265818121e-06,0.7430761767722942,0.11904911367564347,5.763084522755469e-16,1.3376594630432446,0.3440348401919188,3.647645631006493e-18,2.4230428724098023,0.3675067737635173,4.7375059409694196e-20,2.00016263709289
451,9.894592403672233,0.050256312450765256,0.8656998651567847,15.704039403992466,0.00030250674238085137,0.5419119834928334,1.5058280875762238,6.376149023758207e-13,0.11869668449113617,0.07402411348846255,0.003785138580810182,0.06253259109325915,0.006018246711684354,0.24939017849505796,0.05643259303058646,0.0008566359713501955,0.4597144151531355,0.12053243737179972,4.326712536773671e-06,0.616877580221949,0.07414970889147893,4.1315964609782e-06,0.743076171437772,0.11905471149455718,5.684018532202035e-16,1.3376594630432446,0.34403484019131136,3.4559130114900634e-18,2.4230428724098023,0.36750677375804397,5.359453933212473e-20,2.00016263709289
452,9.260652111570497,0.05023710199092051,0.8649239270016551,13.064990998364573,0.0002906837647899102,0.5419901164786972,1.5059671487232769,6.344086164648641e-13,0.11868795044738602,0.0740009618792711,0.003784522936131228,0.06253207089223717,0.006013147071787654,0.24938966755956776,0.05643264199498815,0.0008557036709917224,0.45971427674625115,0.12053361772588604,4.3114498602977236e-06,0.6168775751310431,0.07415417427907178,4.115892224710231e-06,0.743076165881609,0.11905955940254966,5.602889880548251e-16,1.3376594630432446,0.34403484019205943,3.2709574897094348e-18,2.4230428724098023,0.36750677375291324,5.881135390345671e-20,2.00016263709289
453,9.630075013001989,0.054807561539340105,0.868445138912648,14.855194615109353,0.0002790903369977137,0.5421020292463892,1.5060858986122518,6.316407616668896e-13,0.11867900022168316,0.07397731862715592,0.0037839004216791406,0.06253151615472444,0.006007942061407424,0.24938914620368471,0.05643266626868209,0.0008547523789212935,0.4597141355646713,0.12053463789071037,4.29592655530548e-06,0.6168775699591938,0.07415803454252029,4.099925142384625e-06,0.7430761602392081,0.11906375434242891,5.521612535177742e-16,1.3376594630432446,0.34403484018932223,3.0953786898391617e-18,2.4230428724098023,0.36750677374486124,6.308767742150168e-20,2.00016263709289
454,9.863693238035129,0.05789789291144203,0.8679330099839717,128.66332937855245,0.0002677270240515765,0.5421562486547444,1.5062206226195656,6.28593480062354e-13,0.11867112171174213,0.07395651149168964,0.003783347689239743,0.06253102604690806,0.006003363791251236,0.24938868750387255,0.056432685436157266,0.0008539157617751296,0.45971401135525264,0.12053551974905513,4.282293771584818e-06,0.6168775654110756,0.07416137160741208,4.085904820732698e-06,0.7430761552774868,0.11906738109946727,5.450677134238897e-16,1.3376594630432446,0.3440348401870213,2.9456039428667466e-18,2.4230428724098023,0.36750677373784285,6.685805187477221e-20,2.00016263709289
455,9.5427498902837,0.057726482577926674,0.867131182923913,155.0398238473972,0.0002565943797833396,0.5421623808535877,1.5063670422078086,6.253526461868604e-13,0.11866422359924132,0.07393829391681639,0.003782856135345207,0.06253059581640558,0.005999357852735398,0.24938828607347957,0.05643270080041212,0.0008531838376612372,0.45971390265760914,0.120536281385652,4.270381782918037e-06,0.6168775614323464,0.0741642538407067,4.07365591589079e-06,0.7430761509370735,0.11907051378395024,5.389030979853397e-16,1.3376594630432446,0.34403484018497976,2.8180498871714162e-18,2.4230428724098023,0.3675067737316789,7.016900470009336e-20,2.00016263709289
456,9.657822367553727,0.0549462043492845,0.8647942780517042,151.22140692077414,0.00024569294678238046,0.5421287741198698,1.5065223871296693,6.219747731362222e-13,0.11865821079691732,0.07392232043067733,0.003782418388203835,0.06253024618450985,0.005995846498365487,0.24938793404531073,0.05643274398775823,0.0008525422922074327,0.4597138073413447,0.12053716210576211,4.2599523187051455e-06,0.6168775579453287,0.07416758603482985,4.062932962102763e-06,0.7430761471333864,0.11907412950051799,5.33533348210878e-16,1.3376594630432446,0.34403484018355274,2.7090524143976238e-18,2.4230428724098023,0.3675067737266145,7.305280821587331e-20,2.00016263709289
457,9.901922330715122,0.05119119460475688,0.8558087421115488,133.5438645768305,0.00023502325636916188,0.5420626613621674,1.5066843556480274,6.185015237925528e-13,0.11865290678771279,0.07390823501025005,0.003782028511194165,0.06252993579709952,0.005992751771078737,0.24938762376683898,0.056432779668848174,0.0008519769447347252,0.45971372333478033,0.12053792126817994,4.250772153068754e-06,0.6168775548740548,0.07417045843494217,4.053495654743958e-06,0.7430761437833954,0.11907724662206581,5.288307894743262e-16,1.3376594630432446,0.3440348401821618,2.6154071226318844e-18,2.4230428724098023,0.36750677372189056,7.553817805382487e-20,2.00016263709289
458,9.688202438783694,0.050160749438853715,0.8572815449442714,98.63327923157362,0.00022458582856934304,0.5419703042964596,1.5068515244884826,6.149596553175899e-13,0.11864818681895582,0.07389571013477839,0.003781682320838079,0.06252965710201341,0.005990000637327738,0.24938734792586403,0.056432808429515265,0.0008514744282503489,0.4597136486583997,0.12053857493476368,4.242621930386459e-06,0.6168775521464832,0.07417293179969336,4.045118203418691e-06,0.743076140808554,0.11907993112935819,5.24678152656992e-16,1.3376594630432446,0.34403484018090214,2.5343636030856028e-18,2.4230428724098023,0.3675067737176094,7.765098793713937e-20,2.00016263709289
459,9.7213041054207,0.05015233753109172,0.8562700988259166,14.653140385472703,0.0002143811720884298,0.5419250485110902,1.5069942022963958,6.119208125646004e-13,0.11864312143390457,0.0738823267968918,0.003781317282524243,0.06252934201915468,0.005987062587256672,0.24938705355712618,0.05643282015464741,0.0008509379392009657,0.45971356900690413,0.12053913642160252,4.233952108941108e-06,0.61687754925451,0.07417505696763033,4.0362098817873884e-06,0.7430761376561213,0.11908224056843005,5.203346450878547e-16,1.3376594630432446,0.34403484018027675,2.4546047162001633e-18,2.4230428724098023,0.3675067737143954,7.908225333781344e-20,2.00016263709289
460,9.429896629334706,0.05014215839884742,0.8482456610072404,14.287403036181384,0.00020440978428698246,0.5419186942102682,1.507115645888178,6.093155345306532e-13,0.11863774206426674,0.07386816183215777,0.0037809349346740314,0.06252899432149658,0.0059839544685646685,0.24938674230912022,0.05643281693519036,0.0008503705442739289,0.4597134848235789,0.12053961804634497,4.224811534856171e-06,0.6168775462130447,0.07417688046710398,4.026820826067183e-06,0.7430761343422336,0.11908422509802542,5.158220161360763e-16,1.3376594630432446,0.3440348401809157,2.376163559631271e-18,2.4230428724098023,0.3675067737112874,7.990225116197123e-20,2.00016263709289
461,9.533814332632192,0.050130893865622285,0.8519048339221627,14.471132618567575,0.00019467215115637467,0.541944169684455,1.5072188946897775,6.070838873778758e-13,0.11863225406325777,0.07385374229688768,0.003780546096844032,0.06252863064540774,0.0059807921798236295,0.24938642573198228,0.056432802899249325,0.0008497933835002765,0.45971339922534543,0.12054003068806282,4.215536885324576e-06,0.6168775431315395,0.07417844329471136,4.017296493262824e-06,0.7430761309858326,0.1190859284093377,5.11296216495418e-16,1.3376594630432446,0.34403484017943475,2.3008723886288387e-18,2.4230428724098023,0.36750677370641016,8.02482213880328e-20,2.00016263709289
