iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6
97,0.035831769087821645,0.006057776869458773,0.0018838340183719993,0.0159694241799193,0.00974440562021666,2.901194019878198,2.6762210196673255,2.6212466829252037,2.5885285541778704,2.5672557478032667,2.552110759806939,2.5406218469752235
98,0.03815703192646982,0.005993027149865855,0.0017741249757818878,0.016575733772637533,0.009733272975948424,2.921755120812978,2.690737222058273,2.634919092916341,2.601684610009404,2.580086698349832,2.5647121538078546,2.5530513798773016
99,0.037297269872151505,0.005929664076656236,0.0017002909444272518,0.017082617602230475,0.009721909663002288,2.942225688074195,2.705106635622707,2.6484611037312544,2.6147177329820925,2.5927991163365878,2.577197844461721,2.5653671281559856
100,0.03651737728866433,0.005867722611513124,0.0017604579916223884,0.017052236841407834,0.009710316235210091,2.962629997341425,2.7193093386959934,2.6618531286227394,2.627602629003588,2.6053611289837355,2.589529472327214,2.5775249503085287
101,0.03682326836953709,0.005806994641689499,0.0016958750202320516,0.017586070273935578,0.009698493257619149,2.983043812905632,2.7333933270221067,2.6751310145258342,2.6403687887125606,2.6177979095599206,2.6017286841061833,2.589543378171813
102,0.040083337531121234,0.005746871536397032,0.0016839580493979156,0.018252575447525066,0.009686441306464712,3.0035319309884496,2.7474607609399913,2.688427140373678,2.6531750039832795,2.630291058510883,2.613997052685047,2.601641077194416
103,0.036195279346810404,0.005688141123798237,0.001720000000204891,0.015902763586040702,0.009674160969141874,3.023843835748698,2.7613646028386074,2.701576946993504,2.6658429864385464,2.6426502109258037,2.626133848995498,2.6136087576256886
104,0.03931233817386583,0.0056300995503582385,0.001746833964716643,0.017812957481586636,0.009661652844176954,3.0442207971451043,2.775205794864655,2.714716246193432,2.67851954932625,2.6550317432600306,2.638304010416317,2.625619161378018
105,0.03702129710855153,0.005573448726908628,0.0018071249942295253,0.015559138050794692,0.009648917541198314,3.0644194481748763,2.7888506814759086,2.72768081611072,2.6910384673777847,2.6672668867462015,2.650335526207215,2.6374969215829016
106,0.0396831476469681,0.005517691886207763,0.0017200420261360705,0.01587180315902567,0.009635955680906654,3.084473511166591,2.802435709360573,2.740601487709118,2.7035392523658883,2.679503436937105,2.662384201074381,2.649404779653973
107,0.036354626051850414,0.005463375331535695,0.0017004580004140735,0.014036417940505778,0.009622767895044761,3.104211867589833,2.8157764494979762,2.753364711138315,2.715905756198739,2.691613864910542,2.6743083112714263,2.661187703080661
108,0.03680196936209347,0.005410267567479997,0.00167758297175169,0.015077532584709787,0.009609354826366708,3.123802307833482,2.828932639187757,2.765989269362063,2.728144135800767,2.7035990896578843,2.686107216482602,2.672844421719831
109,0.034606381480020654,0.005358686071912923,0.0016661660047248006,0.013544777546292044,0.009595717128606544,3.14308881183542,2.841837525997493,2.77840071893586,2.740181002964992,2.7153844974247767,2.6977041136066493,2.6842958642871215
110,0.035403222479621334,0.005308327830131251,0.0019478750182315707,0.0144627663107757,0.009581855466446418,3.1622174811247112,2.854569967164694,2.7906420738233004,2.7520531015368714,2.727007490491859,2.709139326797629,2.695585569306259
111,0.03499609961859684,0.005259152252161075,0.0016915830201469362,0.013939208363805841,0.009567770515484183,3.181146175136924,2.867119596675226,2.802726721292975,2.763779381508893,2.73849123852899,2.720439949757631,2.70674448315641
112,0.03521560768924161,0.005211094986735112,0.0017224579933099449,0.013843019776359669,0.009553462962200483,3.199888638896788,2.8795043526449273,2.8146706474405034,2.775369463476104,2.749840986234357,2.7316075232564048,2.717770708948528
113,0.03748635763387238,0.005163794026498135,0.001880709023680538,0.0143718445871149,0.009538933503925276,3.218531462994817,2.8917567745709496,2.8265377265806952,2.786915552312544,2.7611721629692214,2.74277715321296,2.728816929280623
114,0.035634960823370435,0.0051176862627914125,0.0016109999851323664,0.012275775597829343,0.009524182848803865,3.236837177422667,2.9037726218949387,2.8382376326815826,2.798329025270846,2.772394623467003,2.7538561735614326,2.7397877494763243
115,0.036857911162521385,0.005072379379178887,0.0017806250252760947,0.014238577332888318,0.009509211715762368,3.2550865211980082,2.915700964294726,2.8498355662248915,2.8096465285901813,2.783527447900249,2.7648513133979744,2.7506796181330198
116,0.03510827852345549,0.00502811656252297,0.00174641702324152,0.012722596592579825,0.009494020834472686,3.2731022431486374,2.9274760996910563,2.8612945393067175,2.8208341550323905,2.7945348938255883,2.7757229253654225,2.7614486914966636
117,0.0369978713207627,0.004984642243430042,0.0016826249775476754,0.012986641177515953,0.009478610945316945,3.2909391677753033,2.939143878522018,2.8726668155342368,2.8319588203593185,2.8054966635376277,2.7865634878206262,2.7721998083532142
118,0.03367195854333521,0.004942208334366479,0.0017546250019222498,0.012800070797981542,0.009462982799351401,3.308618932277263,2.9506335181527588,2.8838702984128988,2.842913884387169,2.816286093214902,2.797228335311673,2.782771851661149
119,0.03215892308048092,0.004901088320282269,0.0017499999958090484,0.011438219363075819,0.009447137158269843,3.325994654544387,2.9618898078862914,2.89483720585779,2.8536263346379407,2.826827136532108,2.807638760355152,2.793083134946282
120,0.03494842709703436,0.004860708085640596,0.0017804999952204525,0.012431422758692261,0.009431074794366457,3.34321480431951,2.9729905746446113,2.9057305639917312,2.8642811870842655,2.837316219584362,2.817999180615386,2.8033455808288816
121,0.03563913080376404,0.004821053088693675,0.0017907090368680656,0.012504974529407993,0.009414796490498206,3.360313432258943,2.983942296325679,2.9165445905037055,2.8748693708594364,2.8477394436634693,2.828288410147099,2.8135301005635527
122,0.03572197737047552,0.0047821152544431835,0.0017319999751634896,0.012036842984457787,0.009398303040046649,3.3772392860668385,2.9947894642094557,2.9272620183775606,2.8853833543881953,2.8581036642091804,2.838528958525314,2.823673924808148
123,0.034175321024261886,0.004744019335690929,0.0017952920170500875,0.011458039996804595,0.009381595246879296,3.3939390519803045,3.0055240777273693,2.937865587056964,2.895787144042716,2.868357560186248,2.8486575606176165,2.833703514284441
124,0.032549079823540564,0.004706847718527704,0.0017245829803869128,0.011430912705537845,0.009364673925310414,3.4104569037095316,3.016071067427503,2.9482949843151918,2.9060250941292267,2.878448067919135,2.8586220367469144,2.843567358576597
125,0.0339895812432488,0.004670500310231091,0.0018224159721285105,0.011047412083714746,0.009347539900061343,3.4267631656016104,3.026412576151872,2.9585935399646073,2.9161519882949642,2.8884357966914584,2.8684874948351915,2.853334244620223
126,0.035518213563437,0.004634527481319561,0.0016869170358404517,0.012416859104373195,0.009330194006220302,3.4430558657642263,3.0366464027544735,2.9688678847556345,2.9262871198017213,2.898448886911162,2.878389514398163,2.8631466187081513
127,0.036320624370638224,0.004599072977428957,0.0018900000141002238,0.012031671645255392,0.009312637089201685,3.4593076778215908,3.046682252745566,2.9790493962918085,2.936376815375641,2.908444554972935,2.888288375198363,2.872965944832052
