iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5
125,19.850296153642805,0.6371381571158232,0.5492093069478869,249.033995686106,0.009347539900061343,0.4425168378733448,0.7066247162688862,0.024658857370117564,0.16238157762944744,0.20567726669812064,0.03258682307099247,0.08808937484091162,0.043886257478999116,0.2833465561721545,0.11418047618733286,0.011667059661302326,0.4679552049778934,0.2298205125348211,0.03546230905927031,0.693467991963427,0.2208820742566701,0.054436604983567984,0.7737271001691042
126,19.167489816803318,0.3544865875297262,0.5442447741515934,225.19656740992335,0.009330194006220302,0.44099215440080086,0.7128110381840067,0.022387304693022712,0.162376859221259,0.20511682283738877,0.0315672099388506,0.08808859429450391,0.043842946248034115,0.2832769018235864,0.1141630257534415,0.011661268117347304,0.46795001181099105,0.2295711566791445,0.035264721751393,0.6933927558764899,0.21901115701237295,0.05316949283900732,0.7727175499602652
127,18.151942101549686,0.31388447008709336,0.5476537030190229,132.2027023465401,0.009312637089201685,0.4379140440033062,0.7195446825736016,0.02012161193025893,0.16237383841940317,0.20459632072942474,0.030636462898299046,0.08808785577521981,0.04380423812723533,0.28321421036658617,0.11414672983862219,0.011655892378996665,0.4679453581114514,0.22933851012486092,0.03507975385518989,0.69332213455981,0.2172906233663998,0.05200677636332446,0.7717891957945304
128,19.186714180926835,0.31127589218566243,0.5497591830790043,24.8576749023049,0.009294870004704857,0.4369874030544703,0.72563078290276,0.01818152886620458,0.1623589525527431,0.20404662818960148,0.029729892269374242,0.0880861171903702,0.04375284009989828,0.2831561356262429,0.11413299805534609,0.011643412201873577,0.46793964166851315,0.2291105504699436,0.03483434251361376,0.6932243095942369,0.21567292040959982,0.05072798049846404,0.7708093965601872
129,18.609321959960255,0.30771984176053097,0.5583253810182214,22.90431236998333,0.009276893618672453,0.43796482907681494,0.7311134562826584,0.01651593642579882,0.16232685990276047,0.20346204758185274,0.02884438909628407,0.08807942081096957,0.043687177432277575,0.28310213881767776,0.11411307606242911,0.011623501007269253,0.46793285759970144,0.22882040261995473,0.034527937438331394,0.6930995302048082,0.2138917923861182,0.0493327810654249,0.7697756089433804
130,17.944454695463488,0.3032989945338102,0.5539568939711899,22.010629514740813,0.009258708807248167,0.44063771174804456,0.7360434930707372,0.01508228801118075,0.16227641911605178,0.20284138511262198,0.027977798439691393,0.08806751948668139,0.04360573048034527,0.2830515375362559,0.1140866801177126,0.011595623475042225,0.4679248492848877,0.2284649065306646,0.0341566981896949,0.6929459153860001,0.21193944669818485,0.04781581833051014,0.768681587303996
131,17.744066309823303,0.29825198438198086,0.5578486339654773,21.986065169037424,0.009240316456734052,0.4448293611929537,0.7404742307143759,0.01384510969118943,0.1622112522072585,0.20219631112748793,0.027134650508404332,0.08805141218880473,0.0435116485605308,0.28300413097909904,0.11405527766377954,0.011561490546929759,0.46791592040080654,0.22805984841397436,0.03373639206309605,0.6927701351403004,0.20987534411682515,0.046223812833371306,0.7675523572924935
132,19.01149792554259,0.2927853894701286,0.5521916749421507,24.481855587477003,0.009221717463547325,0.45038894692333037,0.7444526647873051,0.012774769129709842,0.16213278615847623,0.2015396541221397,0.026326915553925093,0.08803177300790924,0.04340694729320166,0.28295964172951876,0.11401991798606755,0.011522089580476624,0.46790620847252395,0.22761736736693441,0.03327895366974674,0.6925771626999628,0.20774732133553567,0.04459341788268325,0.7664079985702658
133,18.300265920949176,0.5665753916623132,0.5520621109753847,24.357858262234725,0.009202912734176675,0.45718649379860987,0.748021750390221,0.011846465003533844,0.16204284434465044,0.20087766837081517,0.025556144610210503,0.0880089776185275,0.043292893430268875,0.2829177599743167,0.11398110444329049,0.011477916860914606,0.4678957466448663,0.22714305455820846,0.03279015492103613,0.6923690758919295,0.20557403941950744,0.042942093888018854,0.7652554713605602
134,18.97456036004298,0.9385361352531973,0.5524986269883811,218.65857294670388,0.009183903185138079,0.4615990826084333,0.7522767873231884,0.010869584970094723,0.16196988913912458,0.2002825607138693,0.02485228247326437,0.08798995566103744,0.04319697552207999,0.2828808139605357,0.11394723611055449,0.01144051621842715,0.46788690089018714,0.2267248224588103,0.03236295488932981,0.6921867278874396,0.20364119596569186,0.041488595966324246,0.7642247707641142
135,18.90064133676898,1.0562673914357157,0.5553156561218202,281.8022794917994,0.009164689742930143,0.4638492470807049,0.7571068769588284,0.00987269296538746,0.16191713065643487,0.19975678977260264,0.024208456577335825,0.08797546809326509,0.04312204186846382,0.2828488111938052,0.11391906239256333,0.011411085801951553,0.4678799321228707,0.2263695338246288,0.0320041662943053,0.6920337778982649,0.20196026418663796,0.04023485370117326,0.7633207404665049
136,19.22748706387168,0.8712653881023393,0.5578777419868857,293.3838901658852,0.009145273343988932,0.46415732036445995,0.7624462001383686,0.008877278278202791,0.1618836385709967,0.19929581057720938,0.02361844769212645,0.08796528789232179,0.04306699907517889,0.2828213628222644,0.11389624911826315,0.011389204026632837,0.46787473391366796,0.2260731008297797,0.031708859184871825,0.6919083881065501,0.20051079810958514,0.03916136979131271,0.7625335932538885
137,19.035432375771975,0.506899805986604,0.5556420760694891,281.78575359344404,0.009125654934642336,0.46273436794781764,0.7682499667224582,0.007901444831635657,0.16186579520876052,0.19889059651886246,0.023076550551644027,0.08795857537895141,0.04302817174994235,0.28279785221340215,0.11387777612176513,0.011373416721668219,0.4678709824967826,0.2258244821433999,0.03146469648112177,0.6918053287256026,0.1992518603566309,0.0382344337384703,0.7618440890632487
138,18.103118583513282,0.2747299721782916,0.5546421390026808,215.83092983999717,0.009105835471063953,0.4597816169499258,0.7745017697065646,0.006958696238366016,0.16185606245754777,0.19852563904733705,0.022577739633998662,0.08795367312795997,0.04299835821919577,0.282777299135048,0.11386186985118435,0.011360924681297777,0.4678680466659511,0.22560580096752164,0.03125172917882992,0.6917157728424579,0.1981271385707024,0.03741009795605452,0.7612258733267309
139,17.887459100001962,0.27309180880503164,0.5488880209159106,23.800093530965853,0.009085815919226475,0.45888849613563665,0.7801267297095923,0.006160122840291635,0.16182270785283848,0.19812945434660242,0.022096742767474583,0.08794327537474717,0.04294727053661681,0.2827565136922036,0.1138400753223235,0.011339292903413657,0.46786332570911315,0.22533018347031913,0.030974210426950168,0.6915980400739505,0.1968776912459248,0.036481210490986744,0.7605598511839012
140,17.63402640488139,0.27060852217066084,0.54229243285954,21.923508752767287,0.009065597254854615,0.45982145791162676,0.7851752815661658,0.005481947036029942,0.16176266365688818,0.1976948065267871,0.021629793351378355,0.08792670381131955,0.042871801806204174,0.28273502045389426,0.11381160976248816,0.011307357587661243,0.4678565796815951,0.22498941469505118,0.030623189806834195,0.6914481285115259,0.19548012795195852,0.03543053364192151,0.7598340803177166
141,17.54935041726232,0.2674861857683496,0.5490473390091211,22.439435402532283,0.00904518046337755,0.4623827522533842,0.7897046573545107,0.00490451935294016,0.16168161921935983,0.19723287693941066,0.021178153105952478,0.08790533499865526,0.042777304444705656,0.28271316684009323,0.11377814950829926,0.011267470715650844,0.4678482766277592,0.22460092892421277,0.030218045053717318,0.6912741875702466,0.19398758768342816,0.034302861708370866,0.7590717278926364
142,17.35622222312503,0.29065830715606183,0.5490303889382631,21.606881448550315,0.009024566539880893,0.46640329190032814,0.7937599529830269,0.004411579443281134,0.16157904546093665,0.19674271133709817,0.02074101872476567,0.08787902380841059,0.04266308380574407,0.28269071790370537,0.11373953696564838,0.011219355737815195,0.4678383325699694,0.22416327719323734,0.02975747945745201,0.6910753204390183,0.19239711887619385,0.03309841880767144,0.7582704816128891
143,17.817869946696486,0.32506806870582994,0.5495294178836048,112.1552375778765,0.009003756489058193,0.46837624348116247,0.7984991908919341,0.003919770219933898,0.1614835407734273,0.19628808610383416,0.02033924433058187,0.08785445944829169,0.04255682155703604,0.28267020485229877,0.11370353804363686,0.01117447787220614,0.4678290741447209,0.22375608793470503,0.029330738022779853,0.6908899562457586,0.1909305881491246,0.031998835841671444,0.7575310327077108
144,18.5175501216097,0.27497432562928953,0.5564064139034599,142.18148641743178,0.00898275132516197,0.4685067388385452,0.80381919756967,0.003441158555848968,0.16139792094689415,0.19587124503945372,0.019968451588008865,0.08783220826326033,0.04246086027357424,0.2826517659638714,0.11367064715466815,0.011133725489070967,0.4678206994296806,0.2233835984243947,0.028942238653751128,0.6907203900201357,0.18959434801173755,0.031006365155421736,0.7568560922747036
145,17.5210823535823,0.25684361100743874,0.5514231789857149,100.75524225900816,0.008961552071954277,0.4670003464533781,0.8097038724736233,0.002981684300053882,0.1613163673449615,0.19548145295749295,0.01962708166776543,0.0878110549442171,0.0423698790122574,0.28263474567620517,0.11363960072171257,0.011095036877226695,0.46781276332909844,0.22303332737853815,0.02857738024882783,0.6905604434650254,0.18835343448612907,0.030090907345788984,0.7562295320356052
146,17.83278305065487,0.25449447950101173,0.5532391469459981,23.200486512989734,0.008940159762656805,0.46734284478002586,0.8149897445275939,0.0025958121271090497,0.16121459216438142,0.1950643247044965,0.019295918296719262,0.08778545033637067,0.04226048840053818,0.28261677505550764,0.1136040505254631,0.011048666210324005,0.46780325731803446,0.22264116989219307,0.02816312288669146,0.69037864895624,0.18703632248909063,0.029110955530989784,0.7555728061323564
147,17.913929674444706,0.2516583182992584,0.5519244780298322,24.32402472956899,0.008918575439900538,0.46933186944085503,0.8197356253451005,0.0022709868504792556,0.16109729847075638,0.1946287469379796,0.018975963190344645,0.08775646071475261,0.04213708721229977,0.28259818276780097,0.1135652247632674,0.01099645430427523,0.4677925453618777,0.22221969103481656,0.02771411057691145,0.6901810891431396,0.18567654184748694,0.028095907866727644,0.7549005881039591
148,17.95768949873931,0.25937990622744567,0.5641489359550178,23.93204962161315,0.008896800155674905,0.4727945406382734,0.8240033059841957,0.0019968824758224693,0.16096991678966543,0.19417897204051404,0.018666492680330115,0.08772853161985607,0.04200105142207052,0.28257886195168824,0.1135326717122421,0.01093879706715123,0.46778062340270193,0.22184058681382862,0.027233266091052633,0.6899686417188953,0.18452313269852777,0.027053224666432146,0.7542162656053892
149,18.154494855247435,0.2733350363081698,0.5557512969244272,89.69103588252909,0.008874834971276547,0.47430480604034503,0.8289464161325583,0.0017315248057297391,0.1608487837430978,0.19375747380819686,0.01838136724767521,0.0877018890690098,0.041872329616315984,0.282560860914706,0.1135016260799097,0.0108843032084116,0.4677693475118184,0.2214818985575031,0.02678341032141661,0.6897686293326923,0.1834432066426664,0.026093919141418676,0.753580029967
150,17.43092202743556,0.24383807122366508,0.5604632629547268,118.91953366491312,0.008852680957257558,0.47405559793995034,0.8344237573336765,0.0014815376124652886,0.16073552711664352,0.19336514816931102,0.018117702389668703,0.0876768650398296,0.0417521673232414,0.28254425497565355,0.11347239679101458,0.010833413338118703,0.4677588184202029,0.22114594890301822,0.02636607339913564,0.6895820189499672,0.18243988862564156,0.0252163999652112,0.7529919995936251
151,17.69408978012248,0.2417776043146489,0.556162531953305,23.212836134513775,0.00883033919337333,0.47548995399354044,0.8393373487256645,0.0012729930835832573,0.16060331267778918,0.19294691050989343,0.01786146283578733,0.08764761136535705,0.04161508284291522,0.28252647863339136,0.11343872439303841,0.010775694747456113,0.46774687696992656,0.22077140646397997,0.025908450978224137,0.6893775757751357,0.1813657965582881,0.024295250460789494,0.7523839354166013
152,17.680484086986795,0.2392051250396243,0.5519309791270643,75.73274073886856,0.008807810768529916,0.47519747753849756,0.8448683760245046,0.0010768752634494612,0.16047360486827233,0.19254823285795467,0.017625942163849533,0.08761889213534907,0.04148155805518922,0.28250946164371477,0.11340582561255813,0.010719601901377652,0.4677352445119642,0.22040921499298938,0.025470214612654096,0.6891807272291046,0.18034177775022697,0.023431094586095363,0.7518094888214921
153,17.79516323926387,0.23667778000198042,0.5364401401020586,23.990017920694157,0.008785096780730956,0.47657769075020584,0.8498329914585988,0.0009142395726722558,0.16032879688616777,0.19212938734545726,0.017396552236757682,0.08758688619547522,0.041334649814186365,0.2824915256313733,0.11336959996903193,0.010658166063642411,0.4677225036370467,0.22001924910890366,0.025002879646901958,0.6889708846171892,0.17927452242183534,0.022542845429997356,0.7512252537477723
154,18.256068732789313,0.27288067015461975,0.5390701389405876,25.499288303446974,0.008762198337024175,0.4794526000304918,0.854286387046991,0.0007791272448051309,0.16017221998580825,0.19169666934137075,0.017174275425423668,0.08755231973739297,0.04117743249030094,0.28247291315004397,0.11333086109115122,0.010592642662257417,0.4677088958961945,0.21960940647945187,0.024515684299381512,0.6887517797682047,0.17818257853418137,0.02164627115022807,0.7506386063869351
155,17.9214347408987,0.27561302477655475,0.5419903460424393,122.72307667401945,0.00873911655344741,0.4804579511268051,0.8593017438435829,0.0006542460083911782,0.16002856184077874,0.19129717625356848,0.016967006084244573,0.08752050869246168,0.041033086228897155,0.2824558986607622,0.11329510716239855,0.010532433677353957,0.46769638392098456,0.21923167574419425,0.02407022009669261,0.6885499951712144,0.17718082152388578,0.020836001715836865,0.750100826272287
156,17.950756470524404,0.229778172559395,0.548487382940948,132.56522452783364,0.008715852554974233,0.47978908294998895,0.86480504413671,0.0005408622338746498,0.15989700840159224,0.19092855804497813,0.0167733605926788,0.0874912750014953,0.04090070552100501,0.2824403665302944,0.11326213936069389,0.010477140272889589,0.4676848932084077,0.21888377180676089,0.02366278320645482,0.6883642769630809,0.1762624182686233,0.020103117668936445,0.7496082013503019
157,17.484444218283365,0.2275669356622615,0.5435406258329749,23.969669319308693,0.008692407475459107,0.48080547680483865,0.8697416928663613,0.0004479678595753158,0.15974861229598578,0.19053469268121145,0.016582759338850103,0.0874584679529393,0.04075299514919995,0.2824235470557483,0.11322574548626341,0.010415707338231382,0.46767210157622946,0.21850748892378705,0.023222655294481878,0.6881642622817972,0.1753018038388587,0.019340857867751,0.7491031727017297
158,17.703233882963044,0.28565328127368445,0.5487892380915582,23.95902205009287,0.00866878245758213,0.4833263265235092,0.8741644117144137,0.000371789377245201,0.15958463261094827,0.19011764056535782,0.016395142912829692,0.08742239947731267,0.040591168413399874,0.28240553193929174,0.11318628831059407,0.010348660056350508,0.46765811462346707,0.21810635779470963,0.022754104968562807,0.687951587651881,0.17430731072297287,0.018556689389999034,0.7485887776013775
159,18.538634897020064,0.2765750285121477,0.5387367010116577,145.05342483712982,0.008644978652793346,0.48403361672959105,0.8791081117411997,0.00030346324203856727,0.15943552446705545,0.18973473798597773,0.016219394863434072,0.08738951230309612,0.04044385683735732,0.28238917871324604,0.11315016780656031,0.01028753337932104,0.46764535789482,0.21773917862913583,0.02232845756865888,0.6877569348563979,0.17339999909484077,0.017851764680801303,0.7481192782871653
160,18.09217617071119,0.22135067579820034,0.5448347800411284,141.29397893972677,0.00862099722125662,0.4831198859401918,0.8845143598377339,0.00024318380719558807,0.15929922953083678,0.1893818846498033,0.016054679204316892,0.08735939187391964,0.04030906290649842,0.28237426802922716,0.11311699595082875,0.010231544072826126,0.4676336734859223,0.21740222354084407,0.021940326853097623,0.6875783164998899,0.17257079103627268,0.017215882296031205,0.7476901852307465
161,17.19177018730319,0.2193417780842687,0.5393660061527044,23.45180847972941,0.008596839331793086,0.4838890111015896,0.8893607954738528,0.00019460700076663422,0.15914508803289262,0.18900056720727335,0.015890915168366954,0.08732563685760573,0.04015792934543933,0.2823578730776848,0.1130805268713695,0.010169071335009053,0.4676206161113151,0.21703868761553577,0.021519497355859018,0.6873856736647368,0.17170578956929758,0.016551733366842333,0.7472495257764958
162,17.31694095968762,0.257442813457557,0.5468235779553652,23.667648655325234,0.0085725061618242,0.48615960634948613,0.893701236334242,0.0001554914914662108,0.15897577521008605,0.18859570178113538,0.01572876491388474,0.08728882053188684,0.03999298327493271,0.28234021717944785,0.11304136266648174,0.010101159569962248,0.46760639267546944,0.21665422853572752,0.021073238292615627,0.6871818478879689,0.1708166668872987,0.015870272441835885,0.7468020704482071
163,17.90438915212238,0.24305564328005858,0.5531798200681806,128.08693285136692,0.008547998897314337,0.4866676079712654,0.8985607257163288,0.00012160278325824538,0.15882067102271985,0.1882224975903922,0.015576875067460597,0.08725506064834887,0.03984189235968954,0.28232407533759407,0.11300538734729418,0.010038916012584198,0.46759334147838616,0.21630142427717827,0.02066665086137064,0.6869947292602121,0.17000418741887233,0.015256648758154788,0.7463930099114853
164,17.361650097240634,0.21366722090435603,0.5500518910121173,120.49647375578029,0.008523318732712993,0.4856014867621988,0.9038838108024618,9.277729565745586e-05,0.15867672438324248,0.18787539616675564,0.015434670549896676,0.08722371650765987,0.03970167362791002,0.28230913018402737,0.11297200760774993,0.00998117815075437,0.46758122094713606,0.2159748127167882,0.020292324154934132,0.6868214043256828,0.16925662320579335,0.014699081801839282,0.7460167976261378
165,17.08403061469613,0.2118369834097898,0.556853307178244,22.060418458594377,0.008498466870896572,0.48620567556779193,0.9086668483432515,7.015541808460885e-05,0.15851943801563254,0.18750009701482898,0.015292093033648155,0.08719372006755452,0.039544929402443814,0.2822924574455071,0.11294640126872306,0.009916743699408351,0.4675676072872029,0.21570280021373145,0.01988583343810736,0.6866342572183379,0.1687392815303294,0.014115643135471164,0.7456302595463288
166,17.47594346673958,0.216087239826566,0.5487374619115144,23.63310455835149,0.008473444523109757,0.48829952332244136,0.9129501103350945,5.248883441379166e-05,0.15834778038465,0.18710279215946016,0.015150780998653903,0.08716060399270877,0.039375838848872254,0.28227463264838887,0.11291756016020968,0.009847554324721508,0.46755298089499037,0.2154072107052966,0.019459465405285373,0.6864384607233187,0.1681816919548627,0.013521996416628245,0.7452405356461248
167,17.053356218981197,0.20794641844022765,0.5445692630019039,93.74118406654881,0.008448252908906481,0.488676991066883,0.9177680447738941,3.795577370080621e-05,0.15818570618067568,0.18672971389541196,0.0150197190817299,0.08712924810751062,0.03921670786508566,0.28225787384281803,0.11289013319024424,0.009782560071208169,0.46753920981602753,0.21512847570460228,0.019063345655019312,0.6862553216939636,0.16765751774219284,0.01297879828462891,0.7448793856218328
168,17.17642996928799,0.25090337562815324,0.5384030390996486,22.81642480164366,0.00842289325609048,0.49055526421646206,0.9220798900090014,2.6883318268742314e-05,0.1580072202785823,0.18633057714362491,0.014889209774267996,0.08709445872912483,0.03904315790092811,0.28223972618675003,0.11285936627553018,0.009712034970149,0.4675242594598386,0.21482521383685055,0.018643726725987263,0.6860620410785943,0.16709418527669165,0.01242118317065825,0.7445127121834971
169,17.341224412433498,0.22404870137048435,0.5453439841512591,138.5654753194836,0.008397366800655453,0.49074497692276997,0.9268631521220122,1.815994901634104e-05,0.15784369515448476,0.18596286331906123,0.014766463831210795,0.08706251673377055,0.038884237281038285,0.2822231225179406,0.11283099999489324,0.009647443254916331,0.4675105450257383,0.21454625318780954,0.018261992155040475,0.6858847735712325,0.16657688037982446,0.011919981176935475,0.74417774475829
170,17.495285568683425,0.20299881394087152,0.5465776370838284,108.99025317525918,0.008371674786724825,0.4894318040335853,0.932103499094003,1.1503866187995782e-05,0.1576910009340138,0.18561943826357336,0.01465136315446013,0.0870326449701726,0.0387360948709913,0.28220765998694,0.11280440989777174,0.00958732745315475,0.46749776172690677,0.21428609209144378,0.017909849204869946,0.6857202274335048,0.166096064890716,0.011463918796819026,0.74386913644509
171,18.160321337334757,0.20144514602458444,0.5416440791450441,26.40643610020913,0.008345818466491113,0.4897734991765054,0.9368032738354893,6.8064463666016615e-06,0.1575265160122874,0.18525793047942926,0.014537521670483571,0.08700036797241117,0.038577649411839755,0.2821911882461115,0.11277561929138857,0.009523326108560902,0.46748413979755987,0.21401110157326136,0.017543368664523256,0.6855497127539452,0.16559548541120062,0.011003091809997164,0.7435605458335988
172,16.726801602115966,0.19950079929205133,0.5473656510002911,21.663680683297,0.008319799100154882,0.49158976048828845,0.941002324762984,3.626529388814899e-06,0.1573408246204978,0.18486046263080924,0.014421907068010258,0.08696390286350594,0.038400208935841534,0.28217283350483574,0.11274310019433983,0.00945204345428474,0.4674689706265532,0.2137085437736004,0.017145699094680437,0.6853659308896702,0.1650552969409166,0.010519743162384208,0.7432421040240719
173,17.757703565492854,0.318589325366078,0.5390178069937974,24.803872068354035,0.008293617955863345,0.49472596457518514,0.9447553342957699,1.613478309569449e-06,0.15714225904251966,0.18444273361729693,0.014307164212678906,0.08692485597872138,0.03821143747622628,0.2821533317412177,0.11270832037474453,0.00937649197081333,0.4674528578696591,0.21339073317008558,0.016732982429696557,0.6851753512418689,0.16449615804679135,0.010032007760574847,0.7429222955514011
174,17.624759928576335,0.4061793922880817,0.5380762491840869,195.02432907073606,0.008267276309648533,0.49607185354472255,0.9489721933820425,4.7456118304220287e-07,0.15696435696156208,0.18406466714935088,0.014198671975440289,0.08688981989193173,0.03804218791282171,0.2821358650952609,0.11267699660280348,0.00930872804640667,0.46743839021892764,0.213104138117289,0.016364507710171013,0.6850034911663914,0.16399202349120615,0.009600857834928261,0.742633753267882
175,17.240103853580063,0.3051240025701361,0.537703539012,243.9184991088744,0.008240775445365122,0.4958130790659427,0.9535789906568523,2.562553972677985e-08,0.1568076281961335,0.18372664980144776,0.014095793720022794,0.08685888349070843,0.03789273570057265,0.2821204777404582,0.11264917825192398,0.009248778079771244,0.4674255940017427,0.21284870491578717,0.016038984679358513,0.6848502085908479,0.16354206542052438,0.009222734506013295,0.7423755163656144
176,17.431980847347102,0.19340674654691697,0.5502900059800595,196.4092840298001,0.008214116654627854,0.4941270183049114,0.9585546155476075,1.0056568364280905e-07,0.1566672099497512,0.1834201848481749,0.013998229288426443,0.08683111749190853,0.037758618709027754,0.28210669787566356,0.11262410413979473,0.009194921666711658,0.4674140993230089,0.21261812833917693,0.015747423399168306,0.684711866378504,0.1631359907434644,0.008886973914097148,0.7421424086528596
177,17.452284402883773,0.19211471258020796,0.5490565991494805,23.68688457362475,0.008187301236748575,0.4940957393835091,0.9630049517256888,5.572987791601808e-07,0.1565053062856608,0.18307729560199157,0.013899411169708666,0.08679925482257052,0.03760513331790811,0.2820909461235246,0.11259567880305303,0.00913368434803952,0.46740102267165534,0.21236385013262576,0.015426002202693639,0.6845611908810488,0.1627007582752851,0.008530652616560237,0.7419010113477538
178,17.412145255905564,0.19056483437996619,0.5497597670182586,24.98664385954411,0.008160330498672923,0.49553811287778,0.9669883368502641,1.2834637763197433e-06,0.15633166065891052,0.18271531864804458,0.013800893425869331,0.08676519342329521,0.037441322851928735,0.28207413319212105,0.11256554419694587,0.00906862379690128,0.4673871088898958,0.21209902488294685,0.01509219992206829,0.6844053696924085,0.16225638353546776,0.00817120887937627,0.741659838072575
179,17.592304971470703,0.32592662010359064,0.5548406119924039,24.366903043721432,0.00813320575491662,0.4982978042277957,0.9705459207827485,2.192013387088695e-06,0.1561438926122231,0.1823297782644983,0.013701985872266969,0.08672853401270599,0.03726507796140011,0.28205605078818624,0.11253340020972054,0.008998955701663636,0.46737219700129207,0.21182134140141679,0.014742860549413912,0.6842429597808711,0.16180001526115767,0.007806008684319725,0.7414171630610167
180,17.113259180766885,0.389653484626529,0.547293113078922,216.932737810433,0.008105928327501413,0.4993411066306932,0.9745451921231574,3.1721728492208774e-06,0.15597641012733193,0.18198233752936607,0.01360837137040641,0.08669576160230055,0.03710762891701902,0.2820399133062952,0.11250456031492662,0.00893668275317963,0.46735885386709164,0.2115718114302706,0.014431934925649741,0.6840969795485436,0.16138986902306768,0.007484017724227887,0.741198816244292
181,18.06989679967592,0.27075346928237565,0.5428582821041346,233.836488083093,0.008078499545890629,0.49884970880601015,0.9789409541659695,4.147730375561992e-06,0.15582919490422473,0.18167172442833815,0.013519305884945957,0.08666728137033122,0.036968461753218225,0.28202566903880094,0.11248000686092839,0.008881556209499488,0.4673470375657181,0.2113569962702132,0.014157098615463113,0.6839667349695416,0.16104816948324663,0.007201481168083377,0.7410034204834685
182,17.348220395484883,0.18571701987612244,0.5415431309957057,179.23487550170978,0.008050920746924387,0.4969943493995961,0.9837100924124335,5.058772219374248e-06,0.15569655248459122,0.18138898790876828,0.013434731117648634,0.08664157971736682,0.03684290248483329,0.2820128376755807,0.1124577727899861,0.008831774106866575,0.4673363634629327,0.2111623474435553,0.013909885834555304,0.6838487571049973,0.16073883177427073,0.006949718221596751,0.7408266482848563
183,16.756228006946717,0.18469983769753356,0.5523330259602517,22.992946140919425,0.008023193274754443,0.4967707931464794,0.9879755956164514,5.955558218809795e-06,0.15554413377506526,0.1810721732381788,0.013348443442333704,0.08661225708967574,0.03669970667580278,0.28199820127885583,0.11243275095124192,0.00877539047185791,0.4673242793276527,0.21094920195989236,0.013638408094867436,0.6837209754778143,0.1604094788270787,0.006683381956740534,0.7406445372062711
184,17.92075260212334,0.18340181025929214,0.5422300328500569,25.292272052091192,0.007995318480778672,0.4979994803624362,0.991787945266902,6.8247508678668e-06,0.15537586247122817,0.1807285933061838,0.01326154710902444,0.08658003294309481,0.03654246530996628,0.2819821070371279,0.1124055397702381,0.008713790511583967,0.4673110617982021,0.21072213705267062,0.013349172535997387,0.6835858597287764,0.1600664975311833,0.006408465618098778,0.7404595823705136
185,17.296396531631437,0.23586034208106668,0.5429368640761822,24.419467865091487,0.007967297723575205,0.500525591936769,0.9951913722136809,7.65716026139757e-06,0.1551937246777459,0.18036162378950055,0.01317413795332502,0.08654529412718419,0.03637302809543387,0.28196473796161753,0.11237647402729921,0.008647705351063607,0.467296859493007,0.2104837459115728,0.013045812073603814,0.6834447676951061,0.15971367385533053,0.006128399714196258,0.7402731498748135
186,17.95888805706122,0.2677342875958843,0.5518692599143833,149.52984244633876,0.00793913236883622,0.5014012466139738,0.9990761851850133,8.305748247540912e-06,0.15502760937821214,0.18002496587534725,0.013091390055304778,0.0865136052067798,0.036218577881452343,0.28194890591300603,0.11234992682817277,0.008587488190316602,0.46728389572448087,0.21026621881982382,0.012771413437430447,0.6833160500677259,0.15939235750266034,0.005877973723248188,0.7401035470671752
187,17.25202232786445,0.19245209757450824,0.5371860470622778,188.72304489939788,0.007910823789301368,0.5007994109894657,1.003355848217465,8.766957993704823e-06,0.15487784636489837,0.17971893585886764,0.013012936217681022,0.08648500498014623,0.03607922546365351,0.2819346348995063,0.11232590725259074,0.008533141704449862,0.46727218491488337,0.2100693050297642,0.012525022062710691,0.6831995238570495,0.1591018387655218,0.005655396268368725,0.739950210954659
188,17.215220206895108,0.17923077077819088,0.5379619300365448,104.44034800876487,0.007882373364690881,0.49888880356435333,1.0080585932978636,9.028148228610368e-06,0.1547363599960612,0.1794301831552675,0.012939283224898457,0.08645803799408974,0.03594784937763633,0.2819211703331344,0.11230332468326121,0.008482009283080811,0.4672611488135598,0.20988510170272462,0.012295654481305597,0.6830905987709568,0.15883193555723263,0.005451279676105492,0.7398083394861314
189,17.37027331408121,0.17827947792583532,0.5337943430058658,23.742324598771987,0.007853782481638316,0.49857425877566963,1.0122594470882194,9.266323947705148e-06,0.15457220969707372,0.17910227331749207,0.012863869809639604,0.08642700410195159,0.03579632344860895,0.28190560556235505,0.11227777023755468,0.008423359750752216,0.46724848328699825,0.2096817533818167,0.012040161062073,0.682970862989202,0.15854342076839986,0.005232117316723012,0.7396600815660351
190,17.168940290726805,0.17707693837224456,0.5421592628117651,24.073883623487614,0.007825052533622976,0.4996798357264777,1.0160127415780906,9.483165768553934e-06,0.1543933974161421,0.1787491545882006,0.012787469936227097,0.08639343814273988,0.035632068594544965,0.28188871658224285,0.11225045781533063,0.008360080117862084,0.467234812432867,0.20946807710964277,0.01177069649017315,0.6828453324478958,0.15824731157696723,0.0050076197343571355,0.739510183091755
