iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7,tau_8,sigma_8,theta_8,tau_9,sigma_9,theta_9
409,73448.30796083073,49.560613743350586,3.8795883480925113,582377.5873941,0.0007380742924306025,0.2982167123745875,0.08790300083500634,1.4413616253176669,0.05751080786238686,0.030551114844033684,0.6984680307424376,0.006156616664819753,0.03009512623242306,1.4526847913162582,0.18429870897266085,0.06684369731341505,1.9643284903724156,0.0011329265903069726,0.150015036214288,1.1599218664943578,0.006341419808285241,0.0025312281200929503,0.9987552742810901,0.01725068122441246,0.008245550966262252,1.4645607379228562,0.042201293132080216,0.005217674872063667,1.815296488514814,0.0027968969622119344,0.011993582263572845,0.8701786190650068,0.017226093237580547,0.05043233006517466,0.7251876166385681
410,73641.19690740631,49.58996445860979,3.8634158729109913,671196.8886880293,0.0007365391070520926,0.29824899269938626,0.08799052947122275,1.4425475380852528,0.05791065267396263,0.03032902589066469,0.6969946377505786,0.006228566928808295,0.030026727027345185,1.4543631971717979,0.18335436780557063,0.06746417769028279,1.9659199918956274,0.001122099209697536,0.1506306028174569,1.1598641275133768,0.006328610539309572,0.0024604128158510308,0.9989963079432085,0.01736278752078674,0.008166059644410844,1.4652218082817827,0.04202250656555807,0.005272291998867777,1.8165615916324163,0.002713517381760713,0.01166659400926453,0.8696372504990606,0.01719078463531575,0.050911496620857595,0.7251541094334838
411,73863.69408908584,49.612384425215545,4.472250500926748,544946.6474064551,0.0007350010456115525,0.2982263957006034,0.08809817721849558,1.4435735417006215,0.058237825109086185,0.03011081497017287,0.6950997772698743,0.0063102267700420114,0.02994805370004436,1.456138362736572,0.1824953878867082,0.06808022730687452,1.9675918976915159,0.0011122935309424466,0.15127112365736664,1.1598153078672202,0.006318827084371132,0.002389396672557105,0.9992469611992256,0.01749293429441654,0.008083988201203554,1.4659740319131915,0.04182460088746886,0.005331877913753791,1.817760620635969,0.0026303451484559937,0.011350714764268825,0.8691003125897536,0.017170313944329354,0.05135645355509868,0.7251356814328133
412,74053.5039630153,49.639727433180525,3.9088719820138067,505483.42702289455,0.0007334601268497757,0.2981930261129036,0.0882269115712027,1.4445115425189965,0.058630769580046746,0.029896021941334446,0.6933015671912522,0.006400857855168554,0.029862377701435103,1.4579892474152498,0.18162456496361093,0.06870737494110953,1.9692366399155823,0.0011027562853593662,0.151907809996107,1.1597665863604771,0.006310031791142985,0.002317120569761294,0.9995048964110247,0.01763706235236033,0.008000166033742479,1.4667832521447257,0.04164052154229837,0.005390302282375267,1.8189899829235259,0.002548361042546085,0.01104258128386811,0.8685745427190741,0.01714954920167176,0.051792578482553406,0.7251003927410447
413,74229.86722773402,49.67277532466481,3.9306402320507914,689535.6111772746,0.000731916369542371,0.2981922153617645,0.08833431023443085,1.4455780327075076,0.0590232805302648,0.02966889109511704,0.6915657542465826,0.0064926859988244075,0.02977307810114638,1.4598471881572457,0.1807598095728191,0.0693364020841027,1.97084087249489,0.0010931686421940556,0.15259195568665682,1.159714421335557,0.00630188383917811,0.002247733342066371,0.999768891627954,0.017769597731822108,0.007918824069384026,1.46753448597976,0.04144674610194876,0.005446175579183513,1.8201830397919718,0.0024686356608036495,0.010744012835354493,0.868060758490429,0.017134717285308836,0.052235013185791095,0.7250762230036948
414,74431.63561395451,49.72192944927456,3.9008368719369173,450892.9261513354,0.0007303697924995339,0.2981652630753371,0.0885280656124036,1.4464632293947741,0.0595325535120274,0.029470762712873754,0.6899927765970575,0.006583287733546157,0.02966942538719938,1.4616640760077497,0.1799294322425821,0.06996803882850647,1.97245911183462,0.0010838143665618271,0.15314442076444718,1.1596599727180246,0.006295044772232085,0.002176153340764342,1.0000178564028788,0.01790949610686429,0.0078335310173414,1.4683652967267802,0.04125487260629753,0.005501964089753515,1.82143802789811,0.002393516133454738,0.010455726151835806,0.8675796519405017,0.017129355541990056,0.05265690323276351,0.7250411059914337
415,74551.83747740356,49.7667517971523,3.9442575899884105,1165581.7187872245,0.0007288204145658178,0.2981387874172486,0.08862134895552595,1.447417638252395,0.05999770275707321,0.0292650254446482,0.6884948466100612,0.00668574842663427,0.02957258107364152,1.4635385697596655,0.17913788772919953,0.0705743580805411,1.9740772384222014,0.0010748268028967717,0.1537019366999825,1.159617149040046,0.006288848410351944,0.00210894444748143,1.0002900567211508,0.018047767287701248,0.0077512571950215745,1.4691439370745896,0.04102903901940184,0.00555606799316044,1.8225522641462855,0.0023215023118885823,0.010177883360242595,0.8671099462221629,0.017105460932500382,0.05303806017792143,0.7249783512306089
416,74707.5556183796,49.814761444862555,3.8996437308378518,715267.962492009,0.0007272682546199036,0.2981455740492562,0.08869131588137723,1.4484994127087112,0.060444499500211205,0.02904565627725142,0.68704333263681,0.006787975278132942,0.02947072622143019,1.4654135619445328,0.1783528032992641,0.07117725233663498,1.975669892590291,0.0010656114466466508,0.1543201719086463,1.159569679028654,0.006282623868451602,0.0020447051227242574,1.0005667277043886,0.018172518065477036,0.007671746925544445,1.469853986714054,0.04079301805705549,0.0056073971301971864,1.8236231833747727,0.0022516308007527034,0.009908588159007728,0.866652496631472,0.017090156132822682,0.05343060740902071,0.724934597433452
417,74894.39603394884,49.86218324645256,3.925907569937408,1077128.6200281836,0.0007257133315743707,0.29816457251316086,0.08867091443042018,1.4495923286603896,0.06085531681879897,0.028809222394072128,0.6857245622420299,0.00689212984170651,0.029361937791955794,1.467265320586185,0.17759876364915866,0.07177481793220834,1.9772737000775624,0.0010561480651150724,0.1549730666533759,1.1595205385606953,0.006278486176362924,0.0019848343101458977,1.0008551769499234,0.018279101326084936,0.007595648955910986,1.470409109339004,0.04053619633633491,0.005656822429851988,1.8245831556421142,0.00218507758536822,0.009658251482308188,0.8662154242699323,0.017083241087817475,0.053791205476884964,0.7249166835821035
418,75126.67495571559,49.91974269379475,4.030118980910629,762703.3349171308,0.0007241556643754654,0.2981879849582459,0.08868114794666135,1.4507400952082674,0.061382022533147,0.02857231239133057,0.6847129932496224,0.0070033474500049995,0.029252310462122816,1.469145896280285,0.17681979005667295,0.07236784606066225,1.9787773413640624,0.0010462633149896506,0.15561854551155452,1.159463564089842,0.006275012228351861,0.0019258008332808901,1.001157902720697,0.018379898316430027,0.007521262561631742,1.4709049546880297,0.0402844410627103,0.005695734706408132,1.8254889899619813,0.0021213211836100987,0.009419652608915804,0.8657983912893251,0.017076797809695145,0.05412576946863245,0.724899778550238
419,75345.41511120307,49.97844948111353,3.9322732880245894,715759.7225994009,0.0007225952720028712,0.29821638594361677,0.08873349169808478,1.4520632674783387,0.06190295862922969,0.0283286300515034,0.6836860375401501,0.007101679170082463,0.02913273982153004,1.4709188913052271,0.17605321097712665,0.07294805605511494,1.9802487911495836,0.0010359457773223754,0.1562995591703037,1.159397657516213,0.00627054716536612,0.0018701015694697004,1.0014409310752008,0.018465640223760512,0.007450788053527078,1.4712853336495892,0.040018850577593794,0.005732167421081595,1.8263376710701456,0.002060253125985989,0.009183805137970607,0.865396885500723,0.017100273334153735,0.05447341302047428,0.7249076224509021
420,75552.27386726334,50.05264575717527,3.807502058101818,449169.52118935715,0.0007210321734694768,0.2981690022440808,0.08888644179139261,1.453094202363429,0.06248339995809429,0.028121705488815454,0.6825966519672189,0.007200175527649752,0.028992060658775493,1.472651262412174,0.17542741811201576,0.07353472985869637,1.9818820486594304,0.0010263766869338822,0.15690019523839005,1.1593390956495604,0.0062693879299814785,0.0018133298770561137,1.0017339326906263,0.018570443494597532,0.0073813278952329295,1.471831107286068,0.03975962612823808,0.005765784670063169,1.827231670194655,0.0020012447935487884,0.008950815739230088,0.8650166649462884,0.01713510720137737,0.05481043266526382,0.7250108483605221
421,75645.4496428577,50.12763653932732,3.9614246878772974,636837.3901075899,0.0007194663878211441,0.2981336975235849,0.08900141100519701,1.4541415725613842,0.06306788261440044,0.02790480955222674,0.6815786895271969,0.007315911558712851,0.0288549258590444,1.4745595423512499,0.17480102552829632,0.07411370604836555,1.98349015555057,0.0010171503816714875,0.15754258469214133,1.159284138908552,0.006267993199664895,0.0017572932166519087,1.0020466719109096,0.01868340048217362,0.007314228037829438,1.4724035723972493,0.039501547202258416,0.0057990220572185815,1.8280959385648168,0.0019425846440403241,0.008717206756674752,0.8646353379075062,0.017183022518380168,0.055140546858599024,0.7250825297469713
422,75760.14480123432,50.20076459063193,3.9475568691268563,907337.6669820376,0.0007178979341364776,0.2981092332401645,0.0890782565537721,1.455292772934333,0.06362402355145338,0.027678516985813556,0.6805579194321506,0.007425348722171945,0.02871738995101692,1.4764207090243506,0.17418775727100655,0.07469184762055196,1.9850709512675722,0.0010080531267744354,0.15822924346416856,1.1592280207781902,0.006264616265398512,0.0017049998689762222,1.00234256625001,0.018777748413095763,0.007251042439039141,1.4728341599248156,0.03922821936048519,0.005832564587020923,1.8288822693485227,0.0018867277175239525,0.008496592697469047,0.8642690268081322,0.017245785345889292,0.05547795636277349,0.7251608576209647
423,75903.7472836272,50.2611373907441,3.9850221190135926,1108425.19140988,0.0007163268315265902,0.29806938914560327,0.08906318508460893,1.4564829667865762,0.06410154597786996,0.027433554216730858,0.6795431605274898,0.007536669899554233,0.028583386402494214,1.47826898038688,0.1736051158350377,0.0752389315154887,1.9866748998716257,0.0009988447895552671,0.15894407986071055,1.159175789978586,0.006263667267423705,0.0016565649425900422,1.002644181971182,0.018866708999955597,0.007188573196374016,1.4731661864937284,0.03893421695690973,0.005863635330247393,1.829554673526379,0.0018338248580276736,0.008288713951573401,0.8639158186905245,0.017306355985896787,0.05578890337753099,0.7252200334624124
424,76091.89425783919,50.32354094637588,4.364933884004131,805589.1267530082,0.0007147530991348714,0.2980680051070459,0.08900146174673368,1.4577628107357261,0.06459570275853317,0.02717776625468184,0.678726644677803,0.007652055282746045,0.028450746723442204,1.4801495013707346,0.17299299746930305,0.07578215710735171,1.9882039664066564,0.0009894061026196647,0.15969899452651135,1.1591192134815038,0.0062628228993421966,0.0016097592086526578,1.0029581394284628,0.018946381375943504,0.007128590912969083,1.4734321333806908,0.03864549336491905,0.005891816909447743,1.830212079780345,0.0017826360010888185,0.008086182193557279,0.8635718992751905,0.017384258964271704,0.05609958976849227,0.7252801114239695
425,76326.89356503623,50.388155749313746,3.8630026390310377,797612.3631474529,0.0007131767561367538,0.2980956901865472,0.08890965962890841,1.459117216442883,0.06507812590380063,0.02691233249309497,0.6779558383198383,0.007773952158356825,0.02831714186166823,1.4820988109167268,0.17238073179520522,0.07631869024120716,1.989694196609861,0.0009801415912209295,0.1604934027899327,1.1590632365896933,0.006261914273822424,0.0015647357473119081,1.0032797896947847,0.019021512484986354,0.007071147637106834,1.4736389096570457,0.03835285425815693,0.005919892069729064,1.8308376332030953,0.0017327631205883826,0.007888785682903021,0.8632348966942452,0.01747392053457356,0.05640782059936616,0.7253312129880787
426,76594.02915719846,50.463206257815884,4.026286828797311,655461.9484833839,0.0007115978217394794,0.29809003245101784,0.0889293305495566,1.4602479068680023,0.06569332476932058,0.026666722848298133,0.6773017551345796,0.007907456300292257,0.028183894971854143,1.4841184869854933,0.17177185536655462,0.0768351360479895,1.99110617525636,0.0009721806699525372,0.16117452694375423,1.1590174414203032,0.006262179516755416,0.001518588571446215,1.0035992785965249,0.019116070524041302,0.00701610070738663,1.4739634367460082,0.03809287206872628,0.005942091962748018,1.8315122875587402,0.0016849991431844885,0.007693495602651294,0.8629154450572821,0.017556670529237903,0.056673388814999094,0.7253036009356041
427,76770.42937089741,50.537470846136806,3.93972106394358,900151.177683077,0.0007100163151818656,0.2981014828764972,0.08888971308741189,1.4614408698669175,0.06627795656708466,0.026412796442476367,0.6766939857126384,0.008048433989110221,0.028051922306873485,1.4862104176362783,0.17117580038827487,0.07734352815845898,1.992494131348303,0.0009644480657705954,0.16188340614058727,1.1589750798103025,0.006262304331692568,0.0014743916807850891,1.0039302004448418,0.019205819122004468,0.00696339003148943,1.474207147843486,0.0378165397179096,0.005965865125185864,1.8321189728072564,0.0016385152871913379,0.0075049647393910434,0.8626004472198064,0.017643260007191228,0.056925776194747896,0.7252608393694342
428,76984.8558166676,50.61286687824491,3.8782536149956286,781113.9232789064,0.0007084322557340705,0.2981320924976031,0.08880405132315132,1.4627022160854328,0.06685810214803779,0.026148899247556256,0.6761969142058957,0.008199803084923235,0.027920759130154665,1.4884051566945622,0.1705790452019698,0.07784637838598706,1.9938514716269915,0.0009567491119332414,0.16263179712938006,1.158933354588525,0.006262335975302496,0.0014316563239950226,1.0042770174823492,0.01929524540430594,0.006913269838906823,1.4743927634739689,0.037538323489843546,0.005990511547435987,1.8326909583429258,0.0015929634257999092,0.007319850267767802,0.86228864097794,0.017738189601910797,0.05716622864797448,0.7252081958102288
429,77235.19243528035,50.68310119127914,3.941034018062055,782632.0463026946,0.0007068456626973587,0.2981669680673693,0.08872374455073873,1.464044172660263,0.06739870216850607,0.02588313990618519,0.6756450108035412,0.008343626826197523,0.02778907883708851,1.4905623867447966,0.16998733798245916,0.07833953764625333,1.99515925238949,0.0009490613226759303,0.16340624733421696,1.1588920250521555,0.0062594340509046975,0.00139108499429658,1.0045931974054976,0.019371006650711595,0.0068661126478753885,1.4744755618508134,0.03724481630595361,0.0060156696451437695,1.8332222028833556,0.0015495658163944728,0.007140758683738966,0.8619894301481528,0.01784746049910897,0.057433469930768234,0.7251724574261855
430,77496.32273986006,50.74584720831054,3.805853616911918,809897.675162912,0.0007052565554038656,0.29817329245491014,0.08865486717863423,1.4653541642220667,0.06787308128611966,0.025614437240637798,0.6749280660861194,0.008496635754138933,0.027654560014618624,1.492804308524704,0.16944457470520471,0.07880143550016849,1.996530761327136,0.0009418479222254669,0.16419633479281193,1.1588557562027422,0.006257383083243368,0.0013524909160139793,1.0049147689145403,0.01946201898730006,0.0068209971684575375,1.4746118195780684,0.03693598068287412,0.006043669927694101,1.833677699755075,0.0015070060471992063,0.006966506192306861,0.8616952438240374,0.017960995473569847,0.057665706106728026,0.7251265243066851
431,77743.0454796212,50.788141830482154,3.9431351269595325,1168413.0043767635,0.0007036649532163623,0.2981473926159061,0.08855324838637071,1.4666097428841007,0.06825407977870816,0.025346412486982377,0.6741621314079038,0.008655393719486308,0.027531105109691915,1.4950954283031932,0.16890816476119802,0.07922236669696649,1.997853074771123,0.0009354814526605474,0.16495608198295367,1.158832827211601,0.006254238326241127,0.0013164666816010363,1.005232283599259,0.01955612561406813,0.00677934255679503,1.4747082171322152,0.036605554206012685,0.006079848159217943,1.8340232355266497,0.0014658557852903493,0.0067999567533095105,0.8614071868434434,0.01806159987621097,0.057888122721607364,0.7250423813372714
432,78005.78349080557,50.836111170384854,3.7973718110006303,824547.7746697146,0.0007020708755280189,0.2981265314026458,0.08843937366416794,1.467894952004958,0.06867358834541833,0.02507420351189588,0.6735228566664841,0.008822894503586715,0.027405309920976197,1.4974665881993832,0.1683793259745198,0.07963811811851075,1.999156224149155,0.000929173912794707,0.16573791267887328,1.1588091797759286,0.0062509212060685585,0.0012812968482218763,1.0055580308773184,0.01965371747889745,0.00673858625022837,1.4747836975932453,0.03627266183941786,0.006116948275450575,1.8343439529153416,0.0014258657739018913,0.006636955209485427,0.8611250936660054,0.01817237103560619,0.05809612221172284,0.7249597564496741
433,78276.53037027702,50.90512908461657,3.8900184300728142,1434303.1509955265,0.000700474341762169,0.2982752764344203,0.08822469115300563,1.4696031271039456,0.0690274911807375,0.024806761439358702,0.6728450922579347,0.008979068524266252,0.02730611446585045,1.4997488886601413,0.1678405753021103,0.08004088448370528,2.000469965051153,0.0009231891426917832,0.16647516094344234,1.1587883702979116,0.006245485604473873,0.0012494234421275255,1.0058627839388579,0.01973831510954284,0.006700571070981319,1.4747513159377947,0.03593438105825071,0.006148638655327307,1.834578072437215,0.0013884121550632132,0.006492873334263194,0.86086087009888,0.018283704628514277,0.05831075754888431,0.7248904713818207
434,78638.79122060328,50.994626764979515,3.885488014202565,2151491.6398646515,0.000698875371372073,0.2984975165211742,0.08790564386881841,1.4715131320057535,0.06936334939723814,0.024551495203280288,0.6723415765385141,0.009131206701430767,0.027226557793671835,1.501942292805211,0.16728794197954314,0.08042465437777574,2.0017702972168254,0.0009180623417340099,0.16713895560752448,1.1587791076022986,0.006239713342085085,0.001219793158020834,1.0061696202773203,0.019822585273318125,0.006662799028625604,1.4747298528910229,0.0355836930438863,0.006175768691226879,1.8346772212453641,0.0013536393892352393,0.006363917264094294,0.8606124581287032,0.018389433203133677,0.0585049930231631,0.7248208667530703
435,79069.48615565458,51.091260496495245,4.3392264819704,1546192.6921075808,0.00069727398384068,0.29884791125784094,0.08750902363544907,1.4737873332595341,0.0697127664038172,0.024304926224117444,0.672079165491731,0.009274415374080209,0.027164859645718308,1.504039433128368,0.16672303432622393,0.08080267968602066,2.0030568358770493,0.0009132787426742833,0.16776908289297432,1.1587720815149534,0.0062337780276553395,0.001192103463194308,1.0064858807421782,0.019903103140233483,0.00662614432375318,1.4746825350550015,0.035231292783680625,0.006195718249644291,1.8346701333996656,0.0013209265193846484,0.006247802335033295,0.8603768452846678,0.01849710746759552,0.05869655223302295,0.7247656033423953
436,79571.15029027911,51.19375975831103,3.7737822940107435,1349010.5092554213,0.0006956701986803924,0.2993138219629988,0.08708294011558318,1.4763642175467278,0.07005540027878449,0.024075307356577525,0.671873324286851,0.009402746762326167,0.02711964009044583,1.5060151125763188,0.16613801954634264,0.08117823614208342,2.004309618950305,0.0009083328261392711,0.1683851099384499,1.1587608927214763,0.006225827827319149,0.0011662629553442268,1.0067868077997584,0.01997881894299809,0.006591064414183182,1.474609942598505,0.03487653666575206,0.006206576472651518,1.8345791362443773,0.0012903092091683765,0.006142733743342004,0.8601565985009929,0.018612400828020487,0.05889474350577842,0.7247398296013167
437,80124.72898641368,51.29251250863745,3.9015551020856947,1951636.6149625664,0.0006940640354328255,0.2998136002194906,0.0865714174116944,1.4790758298093094,0.07038770175280828,0.02386071452824712,0.6717667213479085,0.009533497486587076,0.02708999092368636,1.5079748249952771,0.16554809976134613,0.08153818155545707,2.005569923074293,0.0009044574438699638,0.16894190817972884,1.1587640065385325,0.006216836137361344,0.001142072109338088,1.0070855684085294,0.020068261283106036,0.006556042611559408,1.4745893836268906,0.0345164201988251,0.006212171321240588,1.8343828459997111,0.0012614729231017342,0.006049300267812144,0.8599485538615502,0.018720809081672618,0.05907623393311414,0.7246952168661465
438,80734.34933823225,51.39519190148725,3.827618471113965,1669812.6428192228,0.0006924555136685721,0.3004001750761679,0.08601269863517669,1.4820054055012954,0.07075161403297248,0.023649911440682993,0.6719387709795825,0.009656196145355784,0.02706981818724372,1.5098468282649111,0.16494249253786783,0.08189749298057343,2.0067764043907386,0.0009009934157248354,0.16948853745226486,1.1587679583094277,0.006206999621413719,0.0011192978572102078,1.0073861943916504,0.02014756000480871,0.006521814089529447,1.4744994577158057,0.03415862913260199,0.00621291049653994,1.8341202889254606,0.001234355146785791,0.005964652795088145,0.8597520671658698,0.018833660855775255,0.05925204905869196,0.7246669658945588
439,81402.06346961693,51.4990203521436,3.8573976340703666,1397678.5938061345,0.0006908446529869618,0.3010482099833763,0.0854717906745458,1.4850904384079766,0.07112422534911336,0.02346175091578376,0.6721241520101608,0.009764178435965921,0.027059870439845566,1.5115877571702039,0.16430373327674783,0.08224454333028063,2.0079111265826937,0.0008970258100350797,0.17002176295547605,1.1587655135194703,0.006195736835209769,0.0010975548161896325,1.007672233317062,0.020225978552568316,0.006487862741592357,1.4744273369745375,0.03379781338288991,0.006204270603263619,1.833769255057206,0.0012089279011353155,0.005888680460197044,0.8595694516399347,0.018953535562134773,0.05943933879567168,0.7246605390718741
440,82087.17360724673,51.61954474924164,3.8663518980611116,1640731.968284632,0.0006892314730158243,0.3017254727480757,0.0849123025398983,1.4882116801385603,0.07150677111732576,0.023287983328687718,0.6724067300516173,0.009867011497489671,0.02705353529895571,1.513281563878103,0.1636683806252577,0.08258153524887915,2.0090075085247645,0.0008933434805694793,0.17054526742060697,1.1587644091177092,0.006182366554237559,0.0010771952496449102,1.0079366730156765,0.02030191404371063,0.006454599997133292,1.4742925646363931,0.03342914252995953,0.006190477221750828,1.8333330744841518,0.0011848974058261351,0.005822259556610843,0.8594000065195675,0.019078598560555816,0.05962966705680004,0.7246651488536995
441,82798.47372838423,51.74978915256427,3.9693191130645573,1737186.358784589,0.000687615993411248,0.3024954957560116,0.08429161081069093,1.4914872450671508,0.07193696585678104,0.023135420438767644,0.6729147560682038,0.009963198950420447,0.027065205618992946,1.514916917732798,0.16300257364856993,0.082890553639853,2.01000802504368,0.0008899447364969104,0.17101002718950398,1.1587655407758495,0.006168705452045444,0.0010579774102996604,1.0082119349752998,0.020373678559097056,0.006423567710862589,1.4741516782977147,0.03307300581299671,0.006171520207005295,1.8328298399660288,0.0011618378793142863,0.005761011071903324,0.8592364115081439,0.019202229908834894,0.059839988980620575,0.7246725436639402
442,83572.58819871458,51.872779471922286,3.9445737921632826,2526039.200336812,0.0006859982338573424,0.30325207365502915,0.08364057000022579,1.4947414388922984,0.07232380424271366,0.022986550217853844,0.6733241794859071,0.010064892822908572,0.027083970307178996,1.5165643674143157,0.16235417917246742,0.08318154226249547,2.0110276560010587,0.0008874374568269215,0.1714217350606466,1.158778793422856,0.006154686825266377,0.0010399897367772666,1.0084762239149025,0.02045513473718,0.00639372471897656,1.47402937620731,0.032706919874009366,0.006151451592990443,1.8322531679465344,0.0011401980776755464,0.005707273937604098,0.8590830129046818,0.019318567662998564,0.060027609595264916,0.724661785257433
443,84365.9925510431,52.0044128842465,3.8644868738483638,1673738.6665689219,0.0006843782140659967,0.30406806197918124,0.08298215169721468,1.498135672262174,0.0727251190775019,0.022843711145802737,0.673813208948504,0.010161776784292422,0.027109219635541006,1.518173761422515,0.16169805680174934,0.0834707210280328,2.012004661715398,0.0008849818492028273,0.1718285595854672,1.1587907256516154,0.006140042417601324,0.001022845656352543,1.0087381305548322,0.02053372027930189,0.00636433396022369,1.4738622408572233,0.03234141389460443,0.006129435702993447,1.8316187848607002,0.0011194895651882217,0.005660286709063951,0.8589370442175766,0.019441618173665427,0.06021737233281545,0.7246651824644769
444,85189.99961182571,52.14570903897642,3.9337205870542675,1612615.800752108,0.000682755953776641,0.3049543145049754,0.08230055189453186,1.501697540676542,0.07314009588286734,0.022710043753316582,0.6743021756970434,0.010258831003984769,0.027145608525291447,1.519812529420637,0.16103764474955776,0.08373730119618387,2.0129343530834367,0.0008826870512961701,0.17218865344280349,1.1588058791996365,0.006124859984766019,0.0010063152442332224,1.0090062804488167,0.020620452205965648,0.006335195290294583,1.473713177742756,0.03197986737409812,0.006104748183981455,1.830935502793548,0.0010996082927591405,0.005620098678072607,0.8587954346602982,0.019570523308694476,0.060416203685973155,0.7246868155500417
445,86046.37147750186,52.28554883250654,3.841120124096051,2378810.0955767073,0.0006811314727560052,0.30586440981798946,0.08158570691213586,1.5052722874152076,0.07350107115472615,0.02257687904164435,0.6746937004527479,0.010367972358105606,0.027190039133167383,1.5215351617729544,0.16039027438713543,0.08398843757420565,2.0138461879494614,0.000881548470279254,0.1724902463267175,1.158834617658779,0.006110194448628825,0.0009906602340101708,1.009287714196362,0.020714359423525033,0.006306899157118948,1.473525387212788,0.03161678015975819,0.006084103912716796,1.8301989983919582,0.0010803652994106497,0.005585194289087198,0.8586569048405356,0.019690321499222684,0.060609909026560306,0.7246816885287886
446,86936.37514298437,52.41511870664593,3.866589891957119,2246643.1805902813,0.0006795047907978774,0.30671975833804155,0.0808542546681342,1.508749764167373,0.0738503514362049,0.022451896337579744,0.675084945071893,0.0104896519839227,0.027237481930278067,1.5233318120077286,0.1597668575874421,0.08421636064462798,2.0147479893960694,0.0008812547286471198,0.17274190638331466,1.1588750213213028,0.0060947023502313236,0.0009757763858305326,1.0095568998065554,0.02081772899392703,0.006276606390909694,1.4733119175774203,0.031247348746664287,0.006059911434326338,1.829415838983646,0.0010621179509188628,0.005556484045548012,0.8585268301910588,0.019806636113326833,0.060776942639939,0.7246609657402818
447,87826.67487295184,52.55183050319042,4.272980704903603,1705057.89663333,0.0006778759277228646,0.30762020708221066,0.08011903493972729,1.5123336252187758,0.07423362995919647,0.022328718410525916,0.6756023407301665,0.010609676730410704,0.027287225420061758,1.525113538936848,0.1591323956048206,0.08442931768857927,2.015599974025651,0.0008810749270560579,0.1729861369150558,1.1589157292511398,0.006078891357136571,0.0009613966154340003,1.0098316441800805,0.02091831525175458,0.006245373606455013,1.4730220212432392,0.030881725777177012,0.006034034628681025,1.828599453114248,0.0010445099001204561,0.005532339343577564,0.858402145245295,0.019934217701336528,0.06094382743272473,0.7246583563267087
448,88744.36109934808,52.691471222240345,3.9467527291271836,2005752.9017607593,0.0006762449033781485,0.30856006915733913,0.07939543674559169,1.5159399116097199,0.07460037412547532,0.02220617430246247,0.6761859364879917,0.010727699656985805,0.02733406824431757,1.5268771296011558,0.15849758006916526,0.084631450134088,2.016396756055496,0.0008810452826334598,0.17322877204258777,1.1589578957846967,0.006060735360344743,0.0009477694179922591,1.0100835275393403,0.021011854066163415,0.006213587207069482,1.472632522767629,0.030514143290206987,0.00600802732600758,1.827753598821321,0.001027805358398387,0.005511720419132595,0.8582853512117273,0.020069978495550835,0.06110941180151426,0.7246691592294177
449,89682.72315266936,52.83342571108583,3.889881432056427,1325029.065259838,0.0006746117376372467,0.3095442504750823,0.07871638185467372,1.5196884629801999,0.07498050223179688,0.022083147747790213,0.6769107913648311,0.01083438672015522,0.02738511320803171,1.5285397813054569,0.15783647909573395,0.08481150629688032,2.0171375502896414,0.0008805285834830004,0.17348124587655897,1.158993416192931,0.0060435248883068384,0.0009345113641892618,1.0103445960152746,0.021101322152479753,0.006181392375409452,1.472105622839959,0.030153712192559703,0.0059780555569397265,1.826874519879097,0.0010115551224094972,0.005492439885397977,0.8581756839684046,0.020227364018237354,0.061269126001536556,0.7247173546472784
450,90617.12576795962,52.96781932912093,3.8536898440215737,2195694.4107268434,0.0006729764503997681,0.31050162911385204,0.07802590478402088,1.523399506584234,0.0753554868578933,0.02196055590739189,0.6776833635682078,0.010949217812015525,0.02744292527627782,1.53025673569892,0.15717510288127448,0.0849755298527497,2.0178625759767503,0.0008802906822907593,0.17369308262078806,1.159034274955922,0.006026009588808807,0.0009217551435838048,1.010602986181212,0.02119565714925745,0.006148337338052237,1.4715762879063972,0.02979136092556237,0.0059479719397510025,1.8259642447956084,0.0009959384429479377,0.005475749653932247,0.8580702058035004,0.02038062270589899,0.061412940640085505,0.724754446592043
451,91563.23741932739,53.11190962802548,3.8820104768965393,1512774.173800875,0.0006713390615911717,0.31150015161854233,0.07735179810470051,1.5272211493071024,0.07578834115648193,0.02184278482208424,0.6786756438815313,0.011063282144963386,0.027503344047164282,1.5319830662595753,0.15650380894821156,0.08512452315578,2.0185169157514924,0.0008799865241272344,0.17390479345167922,1.1590738940630794,0.006007350907623183,0.0009092070937391851,1.0108624027912638,0.021288730243580023,0.006114583804232765,1.4709654073349725,0.029438205279197622,0.005915374417406661,1.825036068326592,0.0009807192995486729,0.0054611397288136555,0.8579692065835914,0.020546149550852228,0.061564713261408006,0.7247995362250591
