iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0
196,80.67700200535015,19.21817075419888,0.11828194302506745,234.31832729240418,0.007649831361533909,0.5133340815239161,1.1071247673640836,1.0246704726149966e-05
197,78.15899027141967,19.026144415060585,0.11877563502639532,247.86339335556966,0.0076201675368974126,0.5131741101488871,1.110504821639599,9.044837855281765e-06
198,78.38474004152911,18.941614739829102,0.11889321496710181,257.3358712082988,0.007590376033360965,0.5117447955224833,1.1141598379010915,7.933560023582727e-06
199,79.45108840437152,18.936815536198864,0.11839820793829858,117.63725378201119,0.007560458302920422,0.5117734907941124,1.117450624994676,6.9967299309735045e-06
200,78.15134204947213,18.714843643453953,0.11820835107937455,110.82356274017252,0.007530415803723761,0.5131006992715564,1.1204128732129464,6.204827309613047e-06
201,78.11431118227807,19.135399175742247,0.11795891192741692,111.19499774602028,0.00750025,0.5155881899559336,1.1230788813861383,5.5335895128635254e-06
202,76.87499755127239,19.273132511096165,0.1181057149078697,275.71461583516515,0.007469962361987863,0.5165518851305055,1.1260541119295897,4.9066657041277504e-06
203,79.71078482486537,19.023714706303647,0.11888110684230924,277.7197583074686,0.007439554365864094,0.5161538405575004,1.1293076426003377,4.324959638646448e-06
204,79.2775714435769,18.473320662704904,0.11836768314242363,271.98654511512666,0.007409027493671525,0.5145448070979302,1.1328166370718047,3.7889886252918505e-06
205,80.84803345494666,18.501526578108074,0.11796568590216339,122.30300727758741,0.007378383233246842,0.5143761590336345,1.135974828556496,3.3375484150666397e-06
206,78.83315394234663,18.42920943687444,0.11833381792530417,114.44927061780366,0.007347623078148061,0.5154894314774645,1.1388167311507962,2.9562770553882975e-06
207,77.80396800158643,18.355018652776188,0.11861373111605644,289.65321194793796,0.007316748527581749,0.5152521553508799,1.1419400916983509,2.6038664366167602e-06
208,77.94863469655127,18.400606735433286,0.11826451402157545,114.4365283502503,0.007285761086329943,0.5162916328355316,1.144750338883649,2.3062687082792907e-06
209,79.86570210419984,18.22940427961354,0.1182029468473047,249.6916150625808,0.007254662264676809,0.5160032254925631,1.1478774987905729,2.0296924501290774e-06
210,79.07803996075782,18.344240662727405,0.11807091208174825,115.00375042729611,0.007223453578335045,0.5169844811288958,1.1506908965728482,1.7962502531596074e-06
211,79.27023070474239,18.120213057391314,0.11842836602590978,242.69191762146235,0.007192136548371993,0.5166560987641594,1.1538199923219716,1.579406093750499e-06
212,77.58961580524365,18.265559348000266,0.1188774190377444,108.39573730164763,0.00716071270113551,0.517589033399287,1.1566348614262558,1.3964799899069805e-06
213,78.38909152669936,18.029740594228247,0.11813475890085101,267.72470587609536,0.007129183568179581,0.5172271165615129,1.1597347896052148,1.2274241752391064e-06
214,77.85534372182306,18.278088252610207,0.11819854006171227,293.7932282540803,0.007097550686189664,0.5157121355671235,1.1630720166462396,1.0727761528028799e-06
215,78.37183712771596,18.30308822798626,0.11830339906737208,117.26175271760022,0.007065815596907797,0.5155626563748548,1.1660739339911923,9.427309600193335e-07
216,80.07264166551832,18.124910296632684,0.11872231005690992,117.94954243879987,0.007033979847057464,0.5166280131554065,1.168773731529885,8.330778786528048e-07
217,81.47291592253872,17.998615563354203,0.11820019711740315,124.21442614316126,0.007002044988268195,0.5187773329686896,1.1712013999518815,7.403632335837375e-07
218,75.57111020329944,18.10854268271032,0.11851859814487398,309.49912968561165,0.00697001257699996,0.5195337068774005,1.1739058870164143,6.546615398751201e-07
219,78.48442065793701,17.841006781536386,0.11849718098528683,251.57747891871057,0.006937884174467288,0.5190504265482275,1.1769030671424148,5.753462541243141e-07
220,78.20892279185924,17.985054633597457,0.11908438988029957,272.63549172636186,0.006905661346563195,0.5174642344413724,1.1801470077415006,5.026936666364788e-07
221,80.0263449482282,18.02695452637037,0.11903675901703537,115.98213031191732,0.006873345663782852,0.5172137077094683,1.1830640490497548,4.4162541903944434e-07
222,79.81998095733864,17.870218343382,0.1183199230581522,117.12505885839285,0.006840938701147048,0.5181508605543534,1.1856866610364358,3.9015443051718626e-07
223,76.1466957906717,17.705749423718267,0.11806919705122709,106.45994274493137,0.006808442038125421,0.5201470591232324,1.188044169536084,3.4665167582449545e-07
224,76.36743152280656,17.794586247128148,0.11837899684906006,287.1209187896005,0.006775857258559482,0.5208036541919495,1.1906874609113274,3.0638898256030694e-07
225,77.25050143933223,17.51665041555278,0.1185147340875119,296.6831713961406,0.006743185950585416,0.5202649045686513,1.193578989654554,2.693923193241806e-07
226,77.76071743077513,17.605023060105335,0.11834181006997824,113.66642637538189,0.0067104297065566825,0.5209211330134503,1.1961781338700361,2.3820235452154523e-07
227,80.12770599112585,17.494266988613884,0.11817789007909596,238.52514352262688,0.006677590122966401,0.5203987389639132,1.1990799800154393,2.0930195527880322e-07
228,78.81750379767458,17.420698309516617,0.11857563094235957,116.91646942674302,0.006644668800369547,0.5210566583186058,1.201688154713557,1.8494777147152396e-07
229,75.88664304929328,17.469939887218242,0.11853792797774076,296.2431010323081,0.006611667343304942,0.5205441949257497,1.2045391219104635,1.6260232559030687e-07
230,79.11684390822883,17.360582002741932,0.11907409806735814,116.8188123631766,0.00657858736021704,0.5211980647000743,1.2071012645111,1.437681679243321e-07
231,78.8945916299202,17.671445036956186,0.11842546192929149,115.9579707081327,0.0065454304633775495,0.5228907453606014,1.2094034685166528,1.2784890541289023e-07
232,76.26511410584027,17.702191995283233,0.11819784599356353,314.00712122743374,0.006512198268806849,0.5233211837613605,1.211956506308854,1.131597348384261e-07
233,77.6776179506742,17.375014490136774,0.11818228801712394,295.7103750983909,0.006478892396195212,0.522627920064262,1.2147446073462165,9.965633547027472e-08
234,80.15651938095276,17.403808200910664,0.11850915779359639,268.7178075929419,0.006445514468823885,0.5209396077575664,1.217771096424271,8.72722711044266e-08
235,77.13466457922152,17.475577386171768,0.11818370316177607,107.82205929575359,0.006412066113485961,0.5205104873411859,1.2204904972886244,7.685724928265712e-08
236,78.94965953427054,17.360294703339804,0.11822174792177975,118.57374728028427,0.006378548960407088,0.5211997825128236,1.2229335560130188,6.807373911476315e-08
237,75.33095407492158,17.07845992390175,0.11843100003898144,108.13996946819002,0.006344964643166021,0.5228849215811475,1.2251280103937048,6.064511992037134e-08
238,80.42747921527757,17.771158948093838,0.11842484679073095,119.44788586151276,0.006311314798615003,0.525458774278644,1.2270988717903184,5.434434092299128e-08
239,78.98629134842209,18.083216359571658,0.11858513089828193,307.7840262262238,0.006277601066799985,0.5267214860906384,1.2293405756267561,4.847241472535492e-08
240,77.34202894455291,18.016684956748783,0.11840470088645816,321.7459445724984,0.006243825090880691,0.526812439723771,1.2318070123132077,4.304466246990125e-08
241,81.66772722016589,17.609761811048653,0.11822155094705522,274.15343486554957,0.006209988517050537,0.5258636172042778,1.2345104995518064,3.802379696747426e-08
242,76.8413332417055,16.898107131598376,0.11814306792803109,288.11819814536824,0.0061760929944563985,0.5239926880396757,1.2374107011375013,3.342593232305004e-08
243,79.12158326624436,17.341914578679773,0.11807591398246586,273.5013328797106,0.006142140175118224,0.5213096804687604,1.2405111399098008,2.9230524032226926e-08
244,78.82916942534061,17.571637628970578,0.11821808898821473,115.60676126007341,0.006108131713848528,0.5199361264745951,1.2432958133377034,2.570617735784751e-08
245,77.76755469161722,17.607336822970215,0.11851606308482587,114.26870478602726,0.006074069268171734,0.5197226747970671,1.2457964516740219,2.2737251388413236e-08
246,76.67047806588707,17.47072452761421,0.11812716908752918,112.53920528334181,0.0060399544982433885,0.5205395034246011,1.2480416699877566,2.0229069520202622e-08
247,78.35257811283364,17.18074556096275,0.11809408199042082,113.44321771440987,0.006005789066769251,0.5222733380020002,1.2500572599684299,1.8104001353369763e-08
248,77.00506763312524,16.75398991553325,0.11812745197676122,112.1908677130333,0.00597157463892425,0.5248249840840163,1.251866458307567,1.6298287985500656e-08
249,76.80119840200376,17.600944291581968,0.11871224991045892,107.01376432737868,0.005937312882271331,0.5281072772903046,1.2534901907055978,1.4759470743217306e-08
250,77.51891929200079,18.170570693344114,0.1184029069263488,266.75793745137537,0.005903005466680175,0.5300735885094401,1.2554115389116065,1.3302030630251461e-08
251,77.74705443852785,18.347992696417332,0.11808924190700054,281.2045896588609,0.00586865406424582,0.5308619342650104,1.2575794002761154,1.1934179729278399e-08
252,80.86842664836463,18.174052175355957,0.11831491813063622,322.4618566919652,0.005834260349207154,0.5305997946953537,1.2599475762093735,1.0662759149056082e-08
253,78.09065440089688,17.685622840977206,0.11822370998561382,322.16206106938625,0.005799825997865329,0.5294051622247231,1.2624904389832659,9.488801006534595e-09
254,81.02533182389453,16.91518729114182,0.11850748979486525,257.2190482479808,0.005765352688502049,0.5273889511829727,1.2652382628223986,8.401867933741712e-09
255,78.91630520765307,16.783671832195736,0.1184940398670733,310.99742300847214,0.005730842101297777,0.5246475107521834,1.2681419814143062,7.4085869545131125e-09
256,77.86267519921762,17.034285971144186,0.11815207311883569,115.78659033844643,0.005696295918249847,0.5231490453126499,1.270748171181256,6.571156436474092e-09
257,76.83560405438504,17.10089516118471,0.11873052106238902,110.19315334354687,0.005661715823090485,0.5227507774031318,1.2730869354926733,5.863071606254773e-09
258,76.14245502495278,17.004283590839147,0.11870438582263887,105.21921129411481,0.00562710350120474,0.5233284347523408,1.2751853962230202,5.262599448611484e-09
259,77.03582347786178,16.76260672564885,0.11836052988655865,108.83863689730222,0.005592460639548352,0.5247734626807866,1.2770679773618432,4.751888689880616e-09
260,78.09006730104791,16.391778109177285,0.11859463201835752,116.42590483601845,0.005557788926565523,0.5269907113486789,1.2787566640411616,4.316249096647678e-09
261,75.69894226201906,17.181950275868815,0.11793060787022114,111.62496352944437,0.005523090052106634,0.5298965100774393,1.2802712383356976,3.943567622033212e-09
262,76.69231805839642,17.68931437731845,0.1179497370030731,338.64809007829035,0.005488365707345868,0.5315949714376526,1.282027916989729,3.5902778826624634e-09
263,81.2690479944652,17.826211536230314,0.11829290306195617,283.23512954923535,0.0054536175846988015,0.5322169970897825,1.2840265362456504,3.254637538174525e-09
264,78.52959282408604,17.631862126384863,0.11810210789553821,298.74264819469056,0.0054188473777399115,0.5318805264797587,1.286223752985714,2.938964501864378e-09
265,77.93014410034996,17.14174865643858,0.11826412100344896,322.4505589719609,0.005384056781120031,0.530693892820331,1.288586938775499,2.644618618412328e-09
266,78.99847553766222,16.38704985866284,0.11821184610016644,260.6228126484015,0.005349247490483755,0.5287586073743109,1.2911380879354832,2.3695815938677946e-09
267,78.1122238436488,16.530082658094642,0.11865419591777027,298.4071455884276,0.005314421202386803,0.5261637644432747,1.293842104942404,2.1153735811391445e-09
268,78.35082196258257,16.771176782429503,0.11825004918500781,115.43317489056645,0.005279579614213322,0.52472222082365,1.2962673240533324,1.899850292646326e-09
269,78.7808039112788,16.841648452454102,0.11847077310085297,115.2213856980409,0.005244724424093169,0.5243008584757296,1.2984421493219664,1.7165831293023194e-09
270,77.43142796573484,16.760909250519507,0.11822184710763395,111.845499370774,0.005209857330819133,0.5247836121791863,1.3003921474610902,1.5602846653052306e-09
271,77.45846201110555,16.545941259503063,0.11851096386089921,115.2374744204863,0.005174980033764154,0.526068943112485,1.3021403214152345,1.4265971941917656e-09
272,75.84439192109829,16.211648720114045,0.11810211301781237,112.20115067097036,0.005140094232798483,0.5280677362334931,1.3037073587046182,1.311921503356146e-09
273,77.70967652317078,16.53091229412821,0.1186031000688672,116.54485587547742,0.0051052016282068435,0.530701544562956,1.3051118581851495,1.2132779985648484e-09
274,80.06513087034692,16.99983457747153,0.11829904606565833,274.85557332885026,0.005070303920605558,0.5322306818902794,1.306781318768183,1.1173622962728642e-09
275,77.0849944011032,17.120189160949973,0.1181700888555497,313.1427159137559,0.0050354028108596585,0.5327732380156001,1.3086546401531425,1.0254854630660293e-09
276,78.958795395293,16.929264277839806,0.11862939689308405,332.96320477843017,0.0050005,0.5324388628394144,1.3107016121318655,9.381501496961058e-10
277,77.53701045978872,16.461035940603693,0.11826875992119312,378.7842716549741,0.004965597189140341,0.5313272542788924,1.3128867170420457,8.559601721865853e-10
278,78.33294894518124,15.966798025224492,0.11819200008176267,291.9977681544013,0.004930696079394444,0.5295317410403283,1.3152327140039322,7.783259647408414e-10
279,76.67509466190654,16.099727469653047,0.11830232408829033,112.83783250488035,0.004895798371793159,0.5287369328178032,1.3173352618212102,7.119384045397744e-10
280,75.97652985795388,16.084548288947925,0.11870104284025729,109.98151659790976,0.004860905767201518,0.528827691773976,1.319219350220935,6.55004546038963e-10
281,74.82579404391787,15.938108203950879,0.1186916260048747,107.44858121294844,0.0048260199662358465,0.529703282462045,1.320907447785559,6.060407182066859e-10
282,77.53687077325048,16.091141357799273,0.11853215913288295,115.90167354259489,0.004791142669180866,0.5312753000821576,1.3224197488159577,5.638161562064356e-10
283,80.0232900753906,16.250653771458076,0.11826550797559321,305.27431109432706,0.004756275575906832,0.5319061779707565,1.3241498354324361,5.226539923774076e-10
284,76.44796188007574,16.107737579390598,0.11820578179322183,323.3199434412138,0.004721420385786677,0.5317003445196602,1.3260569553087935,4.829955832883424e-10
285,76.70249459233857,15.762327698127798,0.11832774500362575,302.3027113003815,0.004686578797613198,0.5307543046189923,1.3281305605590847,4.449332743750792e-10
286,81.80393585026243,15.775604282160671,0.11820332193747163,131.46477922438856,0.0046517525095162455,0.5306749216185188,1.329988044327538,4.1218800199822024e-10
287,75.48523400836686,15.781810707162606,0.11821331409737468,109.45963361980088,0.0046169432188799715,0.53136296031036,1.3316517047803618,3.839403651480452e-10
288,76.01339629828719,15.682276720247689,0.11822660500183702,313.0343912384479,0.00458215262226009,0.531232943311247,1.3334970743221835,3.5650068002301153e-10
289,77.69620255880014,15.832402843315391,0.11904464103281498,117.10421459107695,0.004547382415301199,0.5318639537433008,1.335149679488717,3.3280596618881625e-10
290,76.74215515761064,15.704945091850261,0.11894681584089994,387.7873570250124,0.004512634292654133,0.5316934770217796,1.3369564857452334,3.0987531441591426e-10
291,75.14142172247045,15.752303271190696,0.11852118303067982,350.0419988520196,0.0044779099478933675,0.5308142424075076,1.3389085628135065,2.8775694330706774e-10
292,79.26674023001692,15.761676293007822,0.11869719997048378,120.96894009490235,0.004443211073434475,0.5307581994832475,1.340656476390789,2.686597491932063e-10
293,75.88620121014017,15.649203823816743,0.11903798696585,108.12940250049131,0.004408539360451648,0.5314306918999414,1.3422213701053218,2.521284907306499e-10
294,79.5299486262241,15.841721010339052,0.11878678016364574,119.84540680207432,0.0043738964987952616,0.532748577089984,1.34362223044333,2.377830985154568e-10
295,78.07911713597228,15.955373255363924,0.11908207111991942,312.7483705425602,0.004339284176909517,0.5332219642435071,1.3452155682975027,2.234830148269076e-10
296,79.2285631906376,15.791851910295065,0.11950541310943663,337.4837769004098,0.004304704081750153,0.5329461282123087,1.346970098433988,2.0940174130939547e-10
297,75.65367440796271,15.552688941899133,0.11848037200979888,347.6248891553001,0.004270157898702224,0.5320077711324219,1.3488597000044587,1.9568509951186871e-10
298,78.60740147635897,15.576734590018857,0.11858822708018124,122.57962023469496,0.004235647311497952,0.5318639980284761,1.3505510004859163,1.8380970579967785e-10
299,75.57628636208648,15.483256374640456,0.11916921008378267,105.65971538885314,0.004201174002134672,0.5324229205043907,1.3520646081048133,1.735031797220981e-10
300,74.81743196845771,15.798562969330902,0.11890352494083345,108.91665574066099,0.004166739650792848,0.5336038001243036,1.3534190204911556,1.645374285670259e-10
301,79.27349824855683,15.884211326159354,0.11904069478623569,292.4594607035068,0.004132345935754183,0.5339895963934473,1.354964700999294,1.5546291724619102e-10
302,77.42691463626552,15.706368233238772,0.11886492208577693,343.9747710075044,0.004097994533319826,0.5336700457336643,1.3566568395568044,1.464614981744272e-10
303,77.21277199567533,15.432183162397587,0.1186297619715333,302.9867679786767,0.0040636871177286695,0.5327282961060248,1.3584927565909062,1.375619613505697e-10
304,78.50747482728883,15.462563502138401,0.11866493406705558,117.2922272729067,0.00402942536107575,0.5325466467811956,1.3601353346239313,1.2984091227216005e-10
305,76.55181527683237,15.380597945902782,0.1186189278960228,113.695015172316,0.0039952109332307495,0.5330367330696903,1.3616047372260585,1.2312663808825126e-10
306,77.84763153755553,15.647705958981462,0.11888294201344252,115.73538019626224,0.003961045501756612,0.5341208766998418,1.362919054891662,1.17274979249122e-10
307,76.74757837325475,15.717974282444453,0.11869729100726545,336.4752180110695,0.003926930731828268,0.5344536000109908,1.3643947697719179,1.113504860267416e-10
308,76.36221498576938,15.537279136256007,0.11976069398224354,350.08015047056216,0.0038928682861514748,0.5341210222906045,1.366007187588195,1.054290492667689e-10
309,78.9611459752191,15.352904467796566,0.11942316102795303,301.09069525780575,0.0038588598248817775,0.533202317182516,1.3677602433923441,9.951690820385002e-11
310,78.21004104422512,15.385619388603935,0.11970659694634378,117.02207246459851,0.0038249070055436027,0.5330067089922501,1.3693280033309398,9.43772445337901e-11
311,76.56797446838819,15.31153131999251,0.11956018512137234,108.48705976673104,0.003791011482949462,0.5334496944148717,1.370729865634138,8.989924826141627e-11
312,77.6800533907802,15.448734202799427,0.11949719698168337,119.87182672691185,0.003757174909119309,0.53445695227823,1.371983225744273,8.598963875061676e-11
313,78.0458440140515,15.509742880758246,0.11963307298719883,327.5720716572947,0.0037233989332000153,0.5347550900596709,1.3733949503987786,8.198653887572127e-11
314,76.57734907126466,15.331791315025862,0.11941884295083582,352.4937269389236,0.003689685201384996,0.5344257085578238,1.3749362714310553,7.795588629970519e-11
315,80.1387837380072,15.29575782884242,0.11929478286765516,300.6696953549692,0.0036560353568339784,0.5335440068564086,1.3766130258988083,7.389955103379584e-11
316,77.52291528308736,15.32864745058048,0.11971959192305803,118.91863125306112,0.0036224510395929128,0.5333473540989359,1.3781118725571366,7.036734949534969e-11
317,76.19900168382203,15.260425836569077,0.11941259913146496,108.20344653389665,0.0035889338865140396,0.5337552629713072,1.3794515083054237,6.728511740811107e-11
318,74.1812955431244,15.230153010225814,0.11821034201420844,106.79128143230812,0.003555485531176114,0.5346969085840197,1.3806486916252565,6.459027099881125e-11
319,76.94784567570906,15.28521935197108,0.11952450801618397,347.07392897728676,0.0035221076038047896,0.5349695789296575,1.381989766731318,6.181957085121005e-11
320,75.75173658064378,15.113026609180373,0.1190984349232167,335.81774052865677,0.003488801731193153,0.5346511701852343,1.3834579300596843,5.90048489718825e-11
321,78.18206726241358,15.25086515692913,0.11836328217759728,318.7516019520855,0.003455569536622451,0.5338124279344131,1.3850464176084127,5.616545485074786e-11
322,74.50595706412852,15.282949930086685,0.11809625686146319,106.62701358605077,0.003422412639782963,0.5336205875064319,1.3864656865603384,5.3689088211418344e-11
323,78.27119270761037,15.219625393547553,0.11844056099653244,114.22914489337013,0.0033893326566950604,0.5339992159024398,1.3877335931966273,5.152507557408642e-11
324,76.72282477079607,15.072145542254175,0.11849056603386998,112.25977150970208,0.003356331199630453,0.5348810235337262,1.3888661342104747,4.963054995349571e-11
325,78.7653790116086,15.475619311735734,0.11837709206156433,122.79487912411822,0.003323409877033601,0.5362066463940846,1.389877636406073,4.796913445228736e-11
326,77.0837153294267,15.683390435756124,0.11847679689526558,333.07777306527635,0.0032905702934433196,0.5368594215485081,1.3910367086523907,4.621580293079126e-11
327,76.5922177111504,15.660601930572035,0.11898886202834547,309.77063718379145,0.0032578140494145848,0.5369173355317509,1.392329176432358,4.439103871460527e-11
328,79.45018620365082,15.433593616622472,0.11822089599445462,293.00459061132324,0.0032251427414405186,0.5364510806551722,1.3937471544656954,4.2510669474343694e-11
329,76.00308635789763,15.026616279875515,0.11854412802495062,366.50192317987927,0.003192557961874579,0.535523163386274,1.395253214678982,4.062243941709589e-11
330,73.53694424320658,15.187604087189037,0.118389603914693,370.6968620120653,0.0031600612988529537,0.5341906768517909,1.396835251421091,3.874553672388025e-11
331,79.7433152877313,15.301290062333033,0.11844193306751549,122.60217218832686,0.003127654336217149,0.533510928672268,1.3982477457516782,3.710815511230815e-11
332,78.07831720476702,15.318850019091048,0.1185218661557883,117.39485861047962,0.003095338653436806,0.5334059346427406,1.3995086900575755,3.5676992996998216e-11
333,75.97019146417452,15.251754054798397,0.11842244095169008,114.67016125759892,0.003063115825532712,0.5338071130598825,1.4006341927113732,3.4423857010437235e-11
334,74.99201753150113,15.11010990871973,0.11864368198439479,108.1509515313863,0.00303098742300004,0.53465402799671,1.4016386712286286,3.3324803113871546e-11
335,77.83366424175149,14.912589864797084,0.11872849217616022,115.18519202602874,0.0029989550117318032,0.5358933221500894,1.402535026293088,3.235943277904477e-11
336,76.1873600781209,15.118763957833991,0.11859143106266856,375.55160695532857,0.0029670201529425366,0.536521840372385,1.4035608708560652,3.133512685150081e-11
337,76.43521791308663,15.113358266157164,0.11842504306696355,340.75819911956415,0.0029351844030922032,0.5366111989767786,1.4047056792656278,3.026195417535151e-11
338,77.06067351334045,14.921041347493938,0.11844501900486648,340.8254533329322,0.0029034493138103373,0.5362257990222938,1.4059548263861297,2.915434430959962e-11
339,77.72797554363493,14.981390193810094,0.1185637388844043,339.04116722219135,0.0028718164318204194,0.5354236655156637,1.4072970751181393,2.8024735640287997e-11
340,77.30786786803229,15.024059248979732,0.1182792040053755,113.01123049005982,0.0028402872988644886,0.5351685398281835,1.4084944534901676,2.7036323939131616e-11
341,76.34005850060389,14.986258296230805,0.11818127823062241,114.70635122475545,0.002808863451628009,0.5353945582864191,1.4095624490208583,2.617003283645505e-11
342,77.29277507308278,14.87769377712209,0.11853982601314783,118.2566293219963,0.0027775464216649565,0.5360436843911915,1.4105149138086102,2.5409622931359827e-11
343,76.93443939507411,15.057786351360205,0.11811287188902497,116.28971326557321,0.0027463377353231923,0.5370646892782565,1.4113642342740702,2.474122697276811e-11
344,76.60307869060453,15.208859819410826,0.11833592411130667,397.84620455656693,0.00271523891367006,0.5375388734853652,1.4123249963336757,2.4030253108828015e-11
345,76.32493099242737,15.16928998234624,0.11849004286341369,357.0611143288537,0.002684251472418251,0.537531273405419,1.413388366813544,2.3283557295577377e-11
346,76.13063024429186,14.96164701352086,0.11826609983108938,353.7934323633222,0.0026533769218519384,0.537100250381524,1.4145416937943334,2.2511014715394654e-11
347,76.9867464151863,14.835112607150482,0.11830699001438916,351.20956911578673,0.0026226167667531583,0.5362982845977973,1.415775476744224,2.172098741036105e-11
348,75.37233242204677,14.884510212926415,0.1178541979752481,111.88491479258059,0.0025919725063284762,0.5360029277382075,1.4168752308464085,2.102896117512772e-11
349,77.54886717001979,14.859474866790235,0.11822134093381464,118.82856647653065,0.0025614456341359064,0.5361526184187058,1.4178553756764902,2.0421862616116818e-11
350,79.34305154122292,14.769080786639094,0.11835556896403432,120.89346068425817,0.0025310376380121382,0.536693100314885,1.4187287982959123,1.988853320798646e-11
351,76.86283623415045,14.976305159433588,0.1183615259360522,112.47763608905504,0.0025007500000000012,0.5375764787205727,1.4195070131133465,1.9419420015611716e-11
352,78.63347634087722,15.099029188379234,0.11847754917107522,336.39902274544323,0.0024705841962762423,0.5379679390979143,1.4203988977666313,1.8911491301970965e-11
353,74.26429616551945,15.04912262524328,0.118459802120924,393.02541286856564,0.002440541697079578,0.5379260622392991,1.421376040467825,1.8379525351410506e-11
354,80.13857571888084,14.847023855899579,0.11826844001188874,330.482220102841,0.0024106239666390364,0.537504525438747,1.4224424273596796,1.7823370505207134e-11
355,78.28718453638848,14.759431250078883,0.11843283707275987,341.0392028906267,0.00238083246310259,0.5367507965688963,1.423583527918016,1.7251821315233297e-11
356,75.49679057827545,14.808200498838199,0.11888010613620281,110.41631191918063,0.0023511686384660928,0.5364591967648922,1.424599804120278,1.675082346838344e-11
357,79.0437487584641,14.789165276387713,0.11809467291459441,124.632846108725,0.0023216339385025075,0.5365730116640614,1.4255047755398804,1.6311056966412153e-11
358,75.76614490613849,14.710687332577326,0.11852050293236971,114.15828105729481,0.0022922298026914426,0.5370422449128215,1.4263105148832544,1.5924549843581404e-11
359,76.66895462381366,14.814636293670674,0.11869264906272292,115.01034908204598,0.0022629576641489953,0.5378227588124821,1.427027800472818,1.558446282745868e-11
360,75.53239646196225,14.920156712752728,0.1182552520185709,391.7610296282191,0.0022338189495579018,0.5381603241509011,1.42783682267506,1.521920638205824e-11
361,78.00585089231036,14.869295468992107,0.11807563598267734,355.93187203722954,0.002204815079098002,0.5381090232168688,1.4287315650854655,1.483188291744641e-11
362,76.4752301037283,14.681109907141147,0.11830906406976283,344.5131828511197,0.002175947466377023,0.5377171651681066,1.4297014542278224,1.4427681741791945e-11
363,73.94426620999008,14.713123147558258,0.11862401897087693,394.3025848609874,0.002147217518361684,0.5370276807522107,1.430728116256489,1.401466475519736e-11
364,77.26467632524907,14.758643545693781,0.11837796913459897,119.96136457343741,0.0021186266353091193,0.536755506390078,1.4316416155282357,1.3652336790311136e-11
365,77.66536003624294,14.743029140472562,0.11863116198219359,117.02161674566351,0.002090176210698632,0.5368488676293223,1.4324542982772008,1.3334080420996924e-11
366,77.67722089604278,14.673914662047153,0.11855006497353315,120.22532396137034,0.002061867631163781,0.5372621150929835,1.4331771799046984,1.305422005491418e-11
367,77.09926725409711,14.63403984582402,0.1183530839625746,118.41084855022383,0.002033702276424795,0.5379549484171202,1.433820085959549,1.2807874023663842e-11
368,76.68897739664344,14.726751938779978,0.11845822399482131,359.1427309142973,0.002005681519221329,0.5382512715466823,1.4345517612207013,1.2539995200077475e-11
369,76.11731890888221,14.678807389767641,0.11845598486252129,382.42310017094644,0.001977806725245557,0.5381998113336689,1.4353562600779461,1.2256197532179942e-11
370,74.18038130659058,14.576549555888548,0.11869721789844334,383.96928941716055,0.0019500792530756125,0.5378442779638588,1.4362222339836803,1.1960752162882515e-11
371,74.98222562316549,14.577803192885654,0.11834940197877586,114.00062902196848,0.0019225004541093714,0.5378367822504975,1.436992049368342,1.1701213214378155e-11
372,76.93070648344774,14.573091725403245,0.11855940008535981,113.42958381547486,0.0018950716724985875,0.5381334973259354,1.4376762729169186,1.1472978205762624e-11
373,76.14886414823737,14.53393297747484,0.1183540599886328,367.3608333063171,0.0018677942450833797,0.5381001903413718,1.4384327534660513,1.1229716922415683e-11
374,76.01362855303213,14.587529932311089,0.11824044492095709,368.11721390302245,0.0018406695013270778,0.5377786243872575,1.4392513202526183,1.0974946267369067e-11
375,77.25267848398504,14.586694476398662,0.11823567794635892,116.66410925171606,0.0018136987632514257,0.5377836197229446,1.4399785938331953,1.0751101917326236e-11
376,78.96779839744636,14.538171144891798,0.11840643989853561,126.08825639492687,0.0017868833453721464,0.5380737491449976,1.4406246475194386,1.0554236983132538e-11
377,77.45138485152177,14.64427787271092,0.11837157211266458,117.30415256755424,0.001760224554634879,0.5386124546320487,1.4411984562102098,1.0380948364931788e-11
378,77.62804710027262,14.703419861831717,0.11803317000158131,398.0439652201027,0.0017337236903514676,0.5388149683224387,1.441843472553415,1.0193021954606858e-11
379,77.78763443634023,14.64280109129907,0.1181515019852668,373.4765271864093,0.001707382044136658,0.5387236797126169,1.4425521900212863,9.992784426070837e-12
380,76.93634042468557,14.487558138495126,0.11817576317116618,364.6947843364853,0.001681200899845118,0.5383763730960287,1.443316210502837,9.782907412265152e-12
381,76.33431954005472,14.494785165836909,0.11819751816801727,113.84574480518853,0.00165518153350889,0.5383331614449296,1.443994426776977,9.598513004464144e-12
382,75.68035127410526,14.505691455614821,0.11889527598395944,106.85573606947621,0.001629325213275175,0.5385550832406838,1.4445963676541056,9.436361753157278e-12
383,78.14086449418862,14.46726847090764,0.11854163696989417,374.54288281332197,0.0016036331993445477,0.5384976885404363,1.445259573274482,9.263119374646276e-12
384,77.78408770366471,14.520855179154701,0.11865827301517129,122.36160701172743,0.0015781067439095222,0.5386987826437073,1.4458480074333118,9.110785437562234e-12
385,74.80377025709804,14.471699973747661,0.11849119490943849,394.4044823448075,0.0015527470910935187,0.5386309201474148,1.4464915009318984,8.948911674675243e-12
