iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6
232,13.640535753994198,0.1906596716542424,0.6454607029445469,98.02503936593256,0.006512198268806849,0.5183403035440689,1.161697458207325,1.4785101976762227e-07,0.16634956396179326,0.1416210602902395,0.005478147089186647,0.06568936098226728,0.03784428762333372,0.2739678355881246,0.07961699075722353,0.0037376248612559873,0.4514133925549662,0.1604397592154055,0.0018956491367841046,0.6448816799939042,0.12371834967526024,0.0009596087914078967,0.7517402937961957,0.18685277918400392,2.1141530867789095e-07,1.128689087125515
233,13.997654470713428,0.15399939258737377,0.6547972499392927,174.20128492497417,0.006478892396195212,0.5181651589055707,1.1649865750203705,1.2009125059186506e-07,0.1661612824315683,0.14125957493577873,0.005455480571110398,0.0656595154061802,0.037593773753236935,0.2739481024564115,0.0796115321704812,0.003708765762690259,0.4514083542826135,0.16041600143007279,0.0018372830445696443,0.6448587522510542,0.12370671410322816,0.0009214233607015966,0.7517201013920252,0.18694578576074292,2.0983149421599791e-07,1.128688338949393
234,14.390426996246942,0.13531428866028322,0.6443769661709666,113.43912436620089,0.006445514468823885,0.5169170299686344,1.1686203805207425,9.572115890760487e-08,0.1659865273902226,0.14092402754569092,0.00543420151477728,0.06563182299356306,0.03736191827383372,0.273929806154783,0.07960643537659584,0.0036820691290261475,0.4514036824274738,0.16039380577337273,0.0017841256205696748,0.644837667598687,0.123694821267843,0.0008868609516198318,0.751701590734641,0.1870292797614826,2.0790843068021556e-07,1.1286876659909868
235,13.828402547046574,0.13482207033369065,0.6571192021947354,19.076859908204693,0.006412066113485961,0.5168990238243519,1.1718467441219909,7.620033690386691e-08,0.16579272215817673,0.14055201155996777,0.005411794304427386,0.0656011829198799,0.0371061480366098,0.27390965486470825,0.0796006183859706,0.0036526418788279435,0.45139854000335156,0.16036850267993535,0.0017276277290140226,0.644815617273872,0.12367527611844709,0.0008506503396280937,0.7516826050518337,0.1871042256265564,2.030327414397918e-07,1.1286870528299136
236,14.151977967724944,0.13421276213091957,0.64213753095828,20.98234242853639,0.006378548960407088,0.517974409844147,1.1747090511379856,6.057499269346984e-08,0.1655844043925767,0.14015234175740593,0.00538880058737136,0.06556829409899621,0.03683250156333485,0.27388809066628766,0.07959424505069367,0.003621175332776774,0.45139303783630336,0.16034089397152232,0.0016691143474259792,0.6447929762636134,0.12364972006997425,0.0008136204362036866,0.7516634225797394,0.18717149377530481,1.9582537058771308e-07,1.128686494089473
237,13.493962979919154,0.21959026835366374,0.6443935718853027,19.145969220510963,0.006344964643166021,0.5200239621138337,1.1772429545015348,4.8077669939311766e-08,0.16536235218885392,0.13972636856078796,0.005365052479595853,0.06553331885866764,0.03654220038007381,0.2738652106908832,0.07958736852923781,0.0035878229210770354,0.45138720333241766,0.16031130095140694,0.001608999477089557,0.6447698497812754,0.12361897390740965,0.0007760426624522826,0.7516441183943041,0.18723186643930842,1.8664804286232945e-07,1.1286859843510055
238,14.53454589997408,0.29523601426755236,0.6313733020797372,209.69158240551886,0.006311314798615003,0.5207895900135342,1.180133382267729,3.7396623220763636e-08,0.16516205323589092,0.1393419122391504,0.005342718728917648,0.06550178665626431,0.03628102703883621,0.27384458052992794,0.07958116733625864,0.0035578469517559006,0.4513819442478813,0.16028461695785776,0.0015557249016711708,0.644749022070903,0.12359116575291935,0.000742914476480437,0.7516267368266185,0.18728604985273697,1.7851250677601322e-07,1.1286855267043452
239,14.282448639366265,0.20076915407034904,0.6374441680964082,268.69345964283843,0.006277601066799985,0.5204102723461916,1.1833248230630846,2.843274352052489e-08,0.16498290867386375,0.1389977446000432,0.005321646986152312,0.06547360456149971,0.03604789607610941,0.2738261387454963,0.07957562730879181,0.0035311165419729955,0.45137724499580123,0.16026076271275472,0.0015087879424677557,0.6447303854181429,0.12356634994049687,0.000713862645417272,0.7516111762550761,0.18733467560085812,1.7140449611435396e-07,1.1286851162007003
240,13.834517171372964,0.1322350370745653,0.6280567608773708,200.645163804506,0.006243825090880691,0.5190150546731612,1.1867960215416835,2.1037166289592556e-08,0.1648204510184725,0.13868538168298591,0.005301780055991579,0.06544806335871797,0.03583689726852212,0.27380942429697874,0.07957060503555077,0.0035069481162177544,0.4513729878599037,0.16023915859621002,0.0014668959829713865,0.644713545476308,0.12354376503468442,0.0006880646584813939,0.7515971286991536,0.18737831085795703,1.6502779412132943e-07,1.1286847475308681
241,14.546252956279098,0.1318070613772683,0.6401618898380548,21.70424915440152,0.006209988517050537,0.5188275389632704,1.1898776370371167,1.5348029535926165e-08,0.1646398841800806,0.13833828558095843,0.005281245252374805,0.06541977071903013,0.0356034122609613,0.27379094456362507,0.07956498432843104,0.0034802107568848986,0.45136828157071346,0.16021548267051566,0.001422246762012674,0.6446959176661534,0.12351675563371964,0.0006609725457994629,0.7515827203719752,0.18741746266652956,1.5699204974861095e-07,1.1286844095642452
242,13.710613781551103,0.13126878495479133,0.6363879381678998,19.85280702069366,0.0061760929944563985,0.5197126960360304,1.1926109215828256,1.1005604406039547e-08,0.16444520032826454,0.13796394955630475,0.005259991840932674,0.06538939354608152,0.035352809895269864,0.27377112689183886,0.07955891559933255,0.003451537401814844,0.45136323822435487,0.16019036619815502,0.001375914809333482,0.6446778249999614,0.12348648152184642,0.0006332239278360795,0.751568177018848,0.18745258968128498,1.478144412036028e-07,1.1286840999693049
243,14.178757819994804,0.21372564563686752,0.646284804912284,21.110518260915683,0.006142140175118224,0.5215528744510409,1.1950344483867048,7.72296527381803e-09,0.16424123598724263,0.13757173462705036,0.005238445892152883,0.06535766547486024,0.035091356969342784,0.2737504426826977,0.0795525557966145,0.0034216442447996226,0.45135797665585164,0.16016444556078746,0.001329010460846786,0.6446595989645354,0.12345408223315366,0.0006054587559589417,0.7515537276344502,0.1874841038955252,1.380030574367282e-07,1.1286838167802082
244,14.195477297293081,0.2682446382842166,0.6461470020003617,211.1960958822855,0.006108131713848528,0.5221684364301753,1.197801507133573,5.170111077283397e-09,0.16405729567928282,0.1372178202828415,0.005218185186675648,0.0653290650964575,0.03485612457552522,0.27373179497244815,0.07954682231906623,0.003394772250551185,0.45135323410360995,0.16014108511415745,0.0012874031254997344,0.6446431850939933,0.12342484675884206,0.0005809535769252063,0.7515407188135796,0.18751237716125066,1.2942398897462215e-07,1.1286835625585354
245,14.087505903585251,0.1735007715607999,0.6571851579938084,258.1982677267841,0.006074069268171734,0.5216931222907704,1.2008647038399678,3.2499261648951006e-09,0.1638934006629964,0.13690120417480534,0.005199052815449684,0.06530389487712256,0.034646218345644554,0.27371512128001996,0.07954235081998504,0.0033708175743089566,0.4513489964001584,0.1601259667911622,0.0012507411691378666,0.644628505439186,0.12342056706258793,0.0005594584606421779,0.7515290800461961,0.18757019102103367,1.219952401342538e-07,1.1286833346297078
246,13.727513664121131,0.1295785575893099,0.6483578959014267,164.663613795909,0.0060399544982433885,0.5202509560976517,1.2042126171384595,1.8649032605329497e-09,0.163744026515508,0.13661243596208422,0.005181022319787326,0.06528096342175872,0.03445528370198718,0.27369993360086814,0.07953826736884193,0.003349038823530308,0.45134513612816424,0.16011214738442542,0.001217827748860058,0.6446151850522737,0.12341633539121295,0.0005402595709587528,0.7515185350545364,0.18762205767482598,1.1538809473881064e-07,1.1286831297958428
247,13.997303422835211,0.1292016258130765,0.6569211080204695,20.140904035053374,0.006005789066769251,0.5199827189079225,1.2071824642614546,9.477356662218075e-10,0.1635751095789799,0.13628594914246128,0.005162036600641383,0.06525513423156361,0.03424049349606265,0.27368288981132743,0.07953355185881189,0.0033245560466573657,0.4513408074657162,0.16009614124531057,0.00118225086301374,0.64460109964777,0.12340712061770405,0.0005198273977888403,0.7515076274280988,0.1876685839873735,1.0790182851464542e-07,1.1286829409121704
248,13.774685321491724,0.12871938754909848,0.6487034049350768,19.87725668007004,0.00597157463892425,0.5207566493316343,1.2098160066369201,3.8668336038656216e-10,0.16339224165423055,0.13593247469598815,0.005142355810813526,0.06522725895680999,0.034009035857720554,0.27366453821229453,0.07952838516320934,0.0032981937174194464,0.4513361499577068,0.16007863186815913,0.0011451740662763242,0.6445865967171523,0.12339415843211668,0.0004988097765394527,0.7514965879715789,0.1877103173623742,9.996178487589766e-08,1.128682767153817
249,13.768119306699516,0.15587461482839943,0.6541997061576694,18.932716375730656,0.005937312882271331,0.5224575840239374,1.2121425585207468,9.389816778111896e-11,0.1631925422358529,0.13554647650870885,0.005121790597436655,0.0651969279671077,0.03375747989335277,0.27364460753695996,0.07952269657125241,0.0032695687706076754,0.45133109600988286,0.16005945126859059,0.0011062250622634392,0.6445715249492986,0.12337739399922869,0.00047702037563917237,0.7514853125483316,0.18774774897197669,9.158537223360427e-08,1.1286826067226865
250,13.829659182685468,0.18257294293865628,0.6359451720491052,134.84504366936378,0.005903005466680175,0.5229875692173656,1.2148302067629506,4.4248678293283436e-13,0.16300990323970596,0.13519340508671723,0.005102561210629643,0.06516920069157853,0.03352807151515058,0.2736263880538022,0.07951748995219726,0.0032434792912263448,0.4513264756811517,0.16004191182897165,0.0010712501393319123,0.6445578069161982,0.12336186412298397,0.00045756766640577836,0.7514750678472374,0.18778132169786152,8.424338821917308e-08,1.1286824624190221
251,13.83969011662567,0.13102362289233158,0.6396058949176222,180.23157317648432,0.00586865406424582,0.5224747202091298,1.2178174306603087,5.525648084550588e-11,0.16284424426599414,0.13487300006085182,0.005084486040982826,0.06514406067950311,0.033320435900518454,0.27360986764471446,0.07951276729064917,0.00321988561587998,0.45132228725004886,0.16002601498799432,0.0010400417750270198,0.6445454045533223,0.12334769355615473,0.0004403007013944964,0.751465815247795,0.18781143165279027,7.785132552554068e-08,1.128682332809318
252,14.284639157676821,0.1270538460823829,0.6323979990556836,99.24949658609111,0.005834260349207154,0.521039075429133,1.2211174867366337,2.1410456763863355e-10,0.16268911280706766,0.13457303806742565,0.005067699437139651,0.06512054094639766,0.03312656992919489,0.27359441482426555,0.07950834159548784,0.003197870581179033,0.4513183702977077,0.16001116908954,0.001011387716583282,0.6445339304175136,0.12333413372548899,0.0004245486717359384,0.751457289947979,0.18783843422591628,7.2111608302716e-08,1.128682215909706
253,13.81139845583538,0.12668387874320644,0.638150499900803,19.636174558837535,0.005799825997865329,0.5207379064642297,1.2240482287170482,4.4468178690063776e-10,0.1625195119849648,0.13424489414800006,0.005050139875038823,0.06509493850815917,0.03291550036215965,0.273577613378312,0.07950349606343457,0.0031739193188851707,0.4513141146596157,0.15999518719164468,0.0009812570454260283,0.6445220474411905,0.12331814874449738,0.0004082078432041778,0.7514486220442853,0.1878626478169549,6.619820193528402e-08,1.128682108183815
254,14.431231025073396,0.12622662972346108,0.6260323629248887,22.15701750165483,0.005765352688502049,0.5214433966353577,1.2266497661145,7.222929849661945e-10,0.1623396872238516,0.13389688550677883,0.005032211067601637,0.06506787479217192,0.03269256242992062,0.2735598658378908,0.07949835544861258,0.0031486367110567155,0.45130962125858315,0.15997848122068087,0.0009503833077027847,0.6445099718461467,0.1233004367051731,0.0003916621041137929,0.751439946092845,0.18788435929338873,6.031106509196057e-08,1.1286820091425123
255,14.110780979732779,0.12567675985262242,0.6303731058724225,20.468356273134795,0.005730842101297777,0.5230437918627739,1.228951136937165,1.028169986446542e-09,0.1621466760705147,0.13352325720808436,0.005013666063203911,0.06503893375752628,0.03245425759359399,0.27354089804937637,0.07949284573732557,0.0031216336771353135,0.45130482214842416,0.15996086992068606,0.0009184111760336842,0.6444975682770042,0.1232808416491564,0.00037473749120765256,0.7514311736049483,0.18790382596057767,5.443356149500466e-08,1.1286819177847693
256,13.919632892169222,0.3654060375662219,0.6478436491452157,20.526350709773926,0.005696295918249847,0.5254413634892448,1.2309843845838238,1.3482015658028212e-09,0.16194338707584083,0.13312965770043317,0.004994700480810901,0.06500854307168652,0.032204270399970196,0.273520986658957,0.07948705359967555,0.0030933288658865263,0.45129978687521827,0.15994264383855242,0.0008858555247113892,0.6444849864381968,0.12325986468440848,0.0003577016454094358,0.7514223966002779,0.18792127897055844,4.8703410642994616e-08,1.1286818336625923
257,14.001383417203932,0.6220334951068935,0.6426114682108164,333.867781000707,0.005661715823090485,0.5266364900762041,1.2333325058317655,1.649794435553565e-09,0.161762933767673,0.13278009714365144,0.004976898388493088,0.06498157386729715,0.031982827160942445,0.27350331383668985,0.07948191434767705,0.003068279696716789,0.4512953188198614,0.15992645383220438,0.0008574045556948412,0.6444737962717638,0.12324126750981725,0.000342885066820969,0.7514145834094895,0.18793692660864367,4.3875141934260906e-08,1.1286817583723692
258,14.156886775531689,0.5982691242333985,0.6552307428792119,447.7313843670809,0.00562710350120474,0.5267593057397539,1.2359485804086237,1.920096352151398e-09,0.1616052380186638,0.1324743490969861,0.0049601616333954665,0.06495801568257646,0.03178956739391319,0.27348787346634923,0.07947742714066362,0.003046444897675032,0.45129141763165187,0.15991226522400442,0.000832838091862664,0.6444639601171342,0.12322504140840666,0.00033013689557329616,0.7514076980271294,0.1879509549106086,3.984016517798774e-08,1.1286816911317012
259,14.279183182728525,0.3359006775919632,0.6511837390717119,428.5709658175715,0.005592460639548352,0.5259298019801023,1.2388036379176797,2.1502449250140486e-09,0.161467674943563,0.13220731732060703,0.00494438519299076,0.06493747962325623,0.031621130488912054,0.2734744117334947,0.07947351755660931,0.0030274380291569277,0.4512880187832229,0.15989984970780072,0.0008116263074910962,0.6444553252631984,0.123210911295613,0.0003191639312790475,0.7514016366628176,0.18796353076460798,3.645828865200875e-08,1.128681631079597
260,14.193171811626605,0.12382814661757352,0.6516212457790971,314.4853919547999,0.005557788926565523,0.5242580370512905,1.2418830216521637,2.3345230771065255e-09,0.16134584974163976,0.13197052469821957,0.004929460734864429,0.06491930445567312,0.03147206981540007,0.2734624964137873,0.07947005821980423,0.0030106338657121317,0.45128501177082836,0.1598888367480344,0.0007930272131267731,0.6444476550039212,0.12319840249767999,0.00030957494756161794,0.7513962452415017,0.18797480388900992,3.35784305033654e-08,1.1286815773303165
261,13.544033763918856,0.12357256636325431,0.6528088790364563,19.766752904885216,0.005523090052106634,0.5236968664155124,1.2446162591555148,2.5061356314304773e-09,0.1612078943018079,0.1317021755704032,0.004913841179069913,0.06489885476504277,0.0313040400553686,0.27344909264394296,0.07946617641659805,0.0029916995261436248,0.45128163196515225,0.1598769402993183,0.0007728841661169767,0.6444395576849875,0.1231844616396325,0.0002993515250163483,0.7513906828594312,0.18798490812728716,3.0665396424450034e-08,1.1286815278278397
262,13.636340896416371,0.1232050990602211,0.6526936979498714,19.209221658431428,0.005488365707345868,0.524119939441554,1.247034752127916,2.665121677122765e-09,0.16105198911480803,0.13139876395232747,0.004897389131703475,0.06487588983961029,0.03111501961562103,0.2734340413797962,0.07946183052074345,0.0029704159617209964,0.4512778406878854,0.15986406959643906,0.000751059428936119,0.6444309660837775,0.12316901141499771,0.00028843643952662185,0.7513849069170099,0.1879939640999315,2.77260576699801e-08,1.1286814821036337
263,14.409781410469893,0.1452749533018128,0.6366021428257227,21.882581467164304,0.0054536175846988015,0.5254171950413765,1.2491760841304482,2.8117659155331293e-09,0.16088535899098527,0.13107445477122268,0.004880680968407912,0.06485142417848809,0.030913758573335635,0.27341800557444224,0.07945721004047511,0.00294776360207695,0.45127380261811684,0.15985072091972063,0.0007285000002310226,0.6444221689000812,0.12315275476346554,0.0002772862131383456,0.7513790857152566,0.18800208020474238,2.488251644016907e-08,1.1286814400859637
264,13.922891898097811,0.1491377879545695,0.6362348920665681,136.41712373565852,0.0054188473777399115,0.5256728236004952,1.251643290346216,2.9017499258311666e-09,0.1607323303912363,0.13077656634843104,0.004865084921369134,0.06482897904278147,0.030729444367832447,0.27340329194392304,0.07945297310087623,0.002927036087688233,0.45127009854691,0.15983852317490446,0.00070814166689173,0.6444141425254657,0.12313787656843886,0.00026727846597392386,0.7513737859083475,0.1880093539131687,2.2424139696790856e-08,1.1286814023054015
265,13.874533676498686,0.12215562410780337,0.6229599621146917,146.6908402756694,0.005384056781120031,0.525003085564821,1.2543936270391918,2.93860965908072e-09,0.16059257619442843,0.13050303599287813,0.004850497129437347,0.0648088802411751,0.03056057121684356,0.27338978203760755,0.07944986862870416,0.002908053916942222,0.45126669823481286,0.15983353803274947,0.0006897442194260191,0.6444068185725346,0.12314178735244134,0.00025828263572978655,0.7513689612501874,0.18801587231009187,2.029502356681567e-08,1.128681368342685
266,14.048480571261587,0.12181817338916048,0.6323870681226254,21.741266232831013,0.005349247490483755,0.525304509203374,1.2568350800392878,2.971837330034971e-09,0.160442788885918,0.13020995771016053,0.004835557173002269,0.06478735973370298,0.030380383891820004,0.27337537225242703,0.07944643845350312,0.0028878113584247292,0.4512630734939033,0.15982754100673285,0.0006706984726576664,0.6443993270391608,0.12314330231592518,0.00024907994387743506,0.7513641058718331,0.1880217132625991,1.825116086331344e-08,1.128681337208205
267,13.957429061501399,0.1673557812785994,0.6241928690578789,20.80593640879672,0.005314421202386803,0.5264677811480027,1.2589961683444486,3.0017697938444528e-09,0.16028122466073452,0.12989392609562572,0.004820134640895831,0.06476418188224455,0.0301869036283931,0.2733599035798241,0.07944264817565758,0.002866090087570064,0.451259184847916,0.1598205077392495,0.0006508580240285692,0.6443916057772093,0.12314251647281224,0.00023960651150224893,0.7513591820643352,0.18802694686595495,1.6285467873042917e-08,1.1286813086063154
268,14.052559695588185,0.16378394472503502,0.6379286958836019,187.12239887678507,0.005279579614213322,0.5266274305341853,1.2614474322308165,2.984215240081159e-09,0.1601346363599273,0.12960708444194471,0.004805678389640877,0.06474316504155142,0.030011779535977265,0.2733458779869984,0.07943920707592675,0.0028464480055636777,0.45125566020371455,0.15981410404408752,0.0006331390677803513,0.644384625491948,0.123141681700459,0.0002311868247700497,0.7513547353773209,0.1880316362543692,1.4606091631935145e-08,1.12868128293908
269,14.11393511207293,0.12084441614109594,0.6372177840676159,183.65526452263302,0.005244724424093169,0.5258962693275324,1.2641559439270718,2.9247122444168438e-09,0.1600009240455008,0.1293453331874461,0.0047920972838833694,0.06472400233076948,0.029852367370827124,0.27333309195727057,0.07943606298432833,0.002828580259297911,0.4512524474383022,0.1598082295058835,0.0006172152522695383,0.6443782880104053,0.12314075803996759,0.00022365581435153625,0.7513507043459354,0.1880358377818028,1.3162730037295408e-08,1.1286812598925577
270,13.796809748500095,0.1205115891058199,0.6525759960059077,19.888478926245003,0.005209857330819133,0.5261176257187334,1.2665545805771354,2.871911753611133e-09,0.1598519746845212,0.129053753890116,0.004777802777355646,0.06470271896259037,0.02967559037295877,0.27331893279770175,0.07943249648298921,0.00280877993789466,0.45124889283061764,0.1598013262116264,0.0006001450794449785,0.6443716102038552,0.12313785621801399,0.0002156890813735832,0.7513465382210989,0.18803960182768908,1.1757339557057173e-08,1.1286812386977696
271,13.801308939276385,0.1626072145739464,0.6452656460460275,20.483879225672442,0.005174980033764154,0.527184002202843,1.2686770418386972,2.825018181287177e-09,0.15969139154415443,0.1287394206277778,0.004763034903105461,0.06467981968005178,0.029485776529360203,0.2733037288173622,0.07942860459417563,0.0027875318332817715,0.4512450779919745,0.15979364600865992,0.0005823468079112085,0.6443647148538231,0.12313337809818042,0.00020747788894380072,0.75134230362235,0.18804297375655385,1.041879287623913e-08,1.1286812192511313
272,13.588584389678292,0.15438161425045394,0.6609970349818468,182.93690727974922,0.005140094232798483,0.5272816841757695,1.2710792893169234,2.7426875692308576e-09,0.15954570636179155,0.12845416212298807,0.004749197171733385,0.06465905008063697,0.029313956465576132,0.273289938861676,0.07942507152329391,0.00276831184310424,0.45124161828861825,0.15978666679329315,0.000566443652760308,0.6443584773152596,0.123129241832246,0.00020017546962302802,0.7513384768520744,0.18804599439420042,9.279195950063303e-09,1.1286812018024721
273,13.982323481423519,0.11954883261632575,0.6542126410640776,164.69175877089017,0.0051052016282068435,0.5265202794819609,1.2737374934603842,2.6303496791398326e-09,0.1594133325553597,0.12819364141278747,0.004736211393221426,0.0646405256833642,0.029157382122323876,0.2732773479479404,0.07942252378411419,0.002750810279984761,0.45123846079094165,0.15978564232517273,0.0005521409852437453,0.6443528100814094,0.12314061923310687,0.00019364005763547413,0.7513350060676631,0.18804870018929107,8.303518244997101e-09,1.1286811861392232
274,14.273355131001233,0.11923561189222483,0.6626938940025866,22.0565974864129,0.005070303920605558,0.5266896161786717,1.2760952566805759,2.531720965374206e-09,0.159270174566166,0.1279120963048624,0.004722859279754132,0.06462047820854105,0.028988820033172172,0.2732637970476137,0.07941961863632974,0.0027319768559856323,0.45123506415279874,0.15978346158939982,0.0005371941943490915,0.6443469605130417,0.12314925723508284,0.00018688979108391447,0.7513314818685523,0.18805112370789145,7.3801115787293175e-09,1.1286811718107568
275,13.683619942174989,0.14218381336031385,0.6491406159475446,20.15358709606956,0.0050354028108596585,0.5276841564360376,1.2781801763179064,2.444982252411995e-09,0.15911436557197586,0.12760583169902667,0.004708960790805898,0.06459866267734816,0.028806202396253724,0.2732491198045554,0.07941632289275435,0.002711585443804033,0.4512313874022992,0.15978012868827798,0.0005214774255834553,0.6443408756386195,0.12315530926358029,0.00017987421653335665,0.7513278747906914,0.18805329429573697,6.504208280642645e-09,1.128681158678912
276,14.031646848655626,0.13385610328740258,0.6513554910197854,145.22108138341014,0.0050005,0.5277427371916074,1.2805476867230887,2.3333775355168174e-09,0.15897129863223072,0.12732462473770362,0.0046959943767950225,0.06457864331893651,0.028638996118418122,0.2732356564155445,0.07941328535402832,0.00269293064609811,0.4512280156899239,0.1597769767056872,0.000507290214643866,0.6443353234616136,0.12316052734142753,0.00017357415146492748,0.7513245901174286,0.18805523831478377,5.756131503234275e-09,1.1286811468849818
277,13.766284659941258,0.1182994758712077,0.6381106078624725,133.98957169047168,0.004965597189140341,0.5269714389709709,1.2831657569295585,2.2023540295476773e-09,0.1588393059762571,0.1270652206497263,0.004683935629178826,0.06456018779129594,0.02848515643199083,0.2732232508591455,0.07941047138781694,0.002675781029246177,0.4512249099480928,0.15977397514519961,0.0004944200564388732,0.6443302413173291,0.12316498546554792,0.00016788853460337263,0.7513215909442228,0.1880569793207419,5.114661999841264e-09,1.1286811362907188
278,13.96005734507424,0.11798734642636362,0.6356766428798437,21.17384058315166,0.004930696079394444,0.5271068402847737,1.2854867621181354,2.0882328651793644e-09,0.15869626105241,0.1267841230555125,0.0046714160851487494,0.06454021190524817,0.028319111187315272,0.2732098700418349,0.07940733677462612,0.002657281462370289,0.45122156220618687,0.15977013297714499,0.0004809352977307731,0.644324980549007,0.12316759723012798,0.00016199990413251906,0.7513185359431894,0.18805853838050351,4.51234737355647e-09,1.1286811266147794
279,13.713672904168313,0.12211435885278021,0.6197155900299549,19.986439458117303,0.004895798371793159,0.5280458283903882,1.2875393189828688,1.9886172567463247e-09,0.15854157192906795,0.12648013513148224,0.00465832571039734,0.0645186553910313,0.028140303427618984,0.27319547074564443,0.07940387876389038,0.0026373769777226306,0.45121796288226806,0.15976549356993205,0.00046683360008127834,0.6443195318820453,0.12316851190749911,0.00015591078994170855,0.7513154194804612,0.1880599344093761,3.948559941422754e-09,1.1286811177724212
280,13.578808854224105,0.11729039682772253,0.6326705489773303,109.26424235095233,0.004860905767201518,0.5280799154184953,1.2898798815541823,1.872669954346151e-09,0.15839819971456365,0.12619848710919426,0.004646197453480658,0.06449868849731671,0.02797507088386818,0.2731821377817461,0.07940066479268103,0.002618997530328651,0.4512146310014708,0.15976112736529105,0.0004539956162820397,0.6443145224205642,0.12316908095731066,0.00015039776531308358,0.7513125620994013,0.18806118443723216,3.4666206060300337e-09,1.1286811098264176
281,13.363752709034271,0.15712327808304566,0.6239963208790869,19.064403356364156,0.0048260199662358465,0.5289163455998493,1.291948208402276,1.7718092572451373e-09,0.158241722455087,0.12589101017158247,0.004633377500036594,0.0644769555015091,0.027795471747208266,0.2731676584676818,0.07939710687531774,0.00259903769793991,0.4512110161760147,0.15975601474786214,0.00044045774418003964,0.6443092950512874,0.12316818155888483,0.00014465113190745204,0.7513096269435062,0.18806230364912294,3.015652093142484e-09,1.1286811025662067
282,13.920381531560402,0.13836268302331264,0.6386501640081406,177.49335465846534,0.004791142669180866,0.5288697310376053,1.294268961997056,1.6598508647074608e-09,0.15809932329932347,0.12561115184488517,0.004621373205136778,0.06445718635979215,0.02763244289793222,0.2731544883846172,0.07939386563895429,0.002580929018189037,0.4512077278468,0.15975134011116524,0.00042832916850602817,0.6443045548641849,0.12316726311028216,0.00013952773713380142,0.751306968777744,0.18806330569985624,2.635154403228272e-09,1.1286810960554268
283,14.309022241290155,0.11636623026374836,0.6403812309727073,141.54750296359924,0.004756275575906832,0.5280413295790706,1.296828059721719,1.5397019631178789e-09,0.15796867957706948,0.12535435759712715,0.004610137443369647,0.06443906381247823,0.027483254502453206,0.2731424168027091,0.07939088969438729,0.002564371172961491,0.45120471467722634,0.15974702927741893,0.0004173806201637865,0.6443002333765396,0.12316629571643697,0.0001349257887109378,0.7513045502020467,0.188064202800295,2.312340944788055e-09,1.1286810902142501
284,13.622685558169861,0.11605687157987887,0.643092546146363,20.010840705529507,0.004721420385786677,0.5280887735922967,1.2990948576389953,1.4359715112101688e-09,0.15782632024356755,0.12507436993431253,0.004598286960544636,0.06441938388973104,0.027321301532511673,0.2731293301347234,0.07938762064231394,0.002546412834819776,0.45120145173750814,0.15974216151621193,0.0004058543802667183,0.6442957408156328,0.12316427353584568,0.000130137291290815,0.7513020758961015,0.18806500588558947,2.0131559952969894e-09,1.1286810848962896
285,13.683488852788031,0.11568257178354245,0.6552204131148756,20.568249831335695,0.004686578797613198,0.5289119993203667,1.3011009289867292,1.3461838737482358e-09,0.157674956413764,0.12477657679931177,0.004586032149721536,0.06439851075854643,0.027149715408106963,0.2731154665021923,0.07938412519032367,0.0025274006298012706,0.451197997686719,0.1597368736276452,0.00039397413010478974,0.6442911431299123,0.1231614043714842,0.00012525345783150733,0.7512995778125622,0.18806572474848623,1.7398045750240783e-09,1.128681080062382
286,14.610886802418577,0.2592107829907839,0.6522434430662543,23.289534660560356,0.0046517525095162455,0.5304232503093024,1.302877240557308,1.2682722191946383e-09,0.15751951201073774,0.12447072368698742,0.004573711892517183,0.06437711327962516,0.02697409615382267,0.2731012653222195,0.079380523037048,0.002507955458338595,0.45119446146316255,0.15973138244268154,0.0003821065990125128,0.6442865579039142,0.12315797989590378,0.0001204197937889113,0.7512971127807406,0.18806636818572034,1.4953251981944998e-09,1.1286810756821521
287,13.665377813800148,0.35377654046160956,0.6615724321454763,300.1862284374988,0.0046169432188799715,0.531009125592835,1.3048978006019796,1.1845280895319473e-09,0.1573809668206463,0.12419801136737803,0.004562159814565254,0.06435804951030388,0.02681789218437801,0.27308861123732275,0.07937731440689369,0.0024906744067288286,0.4511913109640263,0.15972649068743353,0.00037167318141395964,0.6442824682352642,0.12315494034474898,0.00011618770566768682,0.7512949132565508,0.1880669441025214,1.2925907723586829e-09,1.1286810717630062
288,13.852082855331131,0.2676048331535384,0.647157367086038,359.149616053177,0.00458215262226009,0.530773546727118,1.3071295662621158,1.0973272022041004e-09,0.15725857479600888,0.12395692561057248,0.004551286489555321,0.0643412170211141,0.026680101491324538,0.2730774360870516,0.07937448399811875,0.0024754483041200116,0.451188530208693,0.15972217602441982,0.0003625643846706094,0.6442788473755368,0.12315229038522268,0.000112505660086187,0.7512929635011927,0.18806745955713555,1.1247113442778132e-09,1.128681068258857
