iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1
142,50.346881324124794,0.3663149151693233,0.22005654009990394,63.27792863122477,0.009024566539880893,0.4719786908185179,0.8214916114284836,0.005930388247873684,0.44421009607902395,0.10091555091805257,0.058908722795956575
143,51.74006195867851,0.6153184409089221,0.2204305271152407,171.95725414921534,0.009003756489058193,0.47452479093427813,0.8259393178353432,0.005398249606106494,0.44417230977208816,0.10076462938308464,0.05874376154319789
144,53.78422354629985,0.5428670623222843,0.22403065697290003,193.2529283461075,0.00898275132516197,0.47526657453358806,0.8308287976361883,0.004872684809946057,0.4441499324659156,0.10063130891391843,0.058583254604433255
145,51.12731001953131,0.2431374102707345,0.22469486203044653,200.04668624872664,0.008961552071954277,0.4743881678054907,0.8360900021225045,0.004363117322834649,0.44413886306665634,0.1005121086020119,0.05842767788337894
146,51.776491285750154,0.1660011492005367,0.22763285506516695,162.80688303289637,0.008940159762656805,0.4720786231279413,0.8417426477989058,0.0038723226684364434,0.44412783638953957,0.10039818033384841,0.05827919121206235
147,52.0076184049364,0.1664386186683572,0.2252615459728986,71.39939379906858,0.008918575439900538,0.47161512003417827,0.8468498648166463,0.0034551305940389025,0.44410737430035335,0.10027836182833123,0.058133999520089394
148,52.12085002482806,0.16612861912645016,0.22627217206172645,70.07605644521614,0.008896800155674905,0.4727941111465659,0.851463754984842,0.0030995676586316584,0.44408390471370257,0.10015276145204144,0.0579916375336686
149,52.859890808722355,0.16515479475091938,0.22022026614286005,70.83970684684591,0.008874834971276547,0.47544153707825504,0.8556286992949523,0.002795723512807015,0.44405139054350273,0.1000216918318542,0.05785197861051683
150,50.518702123704934,0.2531510643413668,0.22082378691993654,64.80630569332021,0.008852680957257558,0.4794077384610825,0.8593860887458196,0.0025353825141181886,0.4440077031182456,0.09988230879268696,0.057713774355001496
151,51.503357642668064,0.41823342582916895,0.2208201470784843,170.78486857533665,0.00883033919337333,0.48146422965001023,0.8636439970586717,0.0022789588557491744,0.4439672490391019,0.09975069149655429,0.05758166931322491
152,51.61871339777286,0.33393645673149025,0.220708993030712,205.8342128285575,0.008807810768529916,0.4817956328982712,0.868301705237894,0.0020316519482215336,0.4439349129828689,0.0996300080832641,0.05745387418359836
153,51.85164219126514,0.16400641191789875,0.2201034480240196,180.155762415782,0.008785096780730956,0.48059202954633723,0.8733576053623062,0.0017949645137653881,0.44390881875516053,0.0995181215061239,0.057329848032169756
154,53.054721732862006,0.16414838376226515,0.22086443495936692,74.87591342260839,0.008762198337024175,0.48107856157039763,0.8779214161047453,0.0015942989146329155,0.4438735306469933,0.09940104419575287,0.05720972942119318
155,51.92203021276062,0.19550139659375532,0.2253262330777943,72.17034527345952,0.00873911655344741,0.48307322991113766,0.8820391698846136,0.0014237250841088482,0.4438292510626811,0.09927848855448969,0.05709287893903222
156,51.985845747152645,0.16394499286575695,0.22750150808133185,146.25554632370404,0.008715852554974233,0.4833871643995313,0.886655019329862,0.0012587464333886353,0.44378448220328653,0.09915968633877334,0.05698164030048783
157,50.81460471820787,0.2519353440695959,0.2252923110499978,70.34445230690477,0.008692407475459107,0.4852162154617357,0.890819083665379,0.001118846324742139,0.44373057803739185,0.09903450551693693,0.056872643755029664
158,51.583647539681444,0.19377925985622113,0.22642568009905517,171.86334573525173,0.00866878245758213,0.4853811373314212,0.8954198955796296,0.0009852279882569522,0.443680904062036,0.09891596527023733,0.056767269363802594
159,53.63424058706036,0.1646487388903104,0.22031347104348242,144.6261392572611,0.008644978652793346,0.48407042696388225,0.9004772480883579,0.0008583192283083519,0.4436308855135709,0.09880042818022323,0.05666636166108735
160,52.40827611291147,0.16483419287418216,0.22041171905584633,71.83740033316255,0.00862099722125662,0.4844236136655286,0.9050401142120855,0.0007515164275561056,0.44357196940677185,0.09867805876511317,0.0565668572347999
161,50.07739334265594,0.16447823932232242,0.22031244984827936,68.67718804352583,0.008596839331793086,0.4862610680745424,0.9091550271204999,0.0006614095178863769,0.4435045725882032,0.0985488962820096,0.05646828152839023
162,50.39928969706136,0.3221366406287999,0.22102725110016763,69.39819326420123,0.0085725061618242,0.4894282475487314,0.9128646182343799,0.0005851932028128486,0.44342999421607526,0.09841427254830623,0.05637089699420555
163,52.08140751379047,0.4353129248101283,0.22473631310276687,185.41812426120458,0.008547998897314337,0.4908168801268226,0.9170198992341856,0.0005129181535499894,0.44336478406839763,0.09828991471210667,0.05627577566367171
164,50.652255624318144,0.2983729536071579,0.22595181595534086,215.0718823437067,0.008523318732712993,0.49060459529216305,0.9215294439123916,0.0004455736052344223,0.44331096050011665,0.0981773203831777,0.05618245977646131
165,49.7219381809694,0.16471262418936947,0.22591830510646105,205.89964037867807,0.008498466870896572,0.4889649709855625,0.9263580412655608,0.0003835196223010234,0.44326504968444064,0.09807212757902231,0.05609222016221999
166,50.86327885283234,0.16499689631938994,0.22773474594578147,69.36542391229902,0.008473444523109757,0.4889890550234132,0.9307123812771116,0.0003316311579523886,0.44321021987325915,0.0979595624185806,0.05600253756207244
167,49.66103769432343,0.16474559100586036,0.22563528385944664,64.52315578219618,0.008448252908906481,0.4904959119450503,0.9346369559807423,0.00028814285232920805,0.4431453155252372,0.0978381152431292,0.055912764627258534
168,50.02785308485346,0.3294031523905865,0.22286657616496086,66.91041153046967,0.00842289325609048,0.4933298087802468,0.9381730214705025,0.00025160728953102567,0.44307217773794333,0.09770976940210727,0.05582340746275123
169,50.44285857583948,0.41313950288471024,0.21997930482029915,199.8202910415113,0.008397366800655453,0.4944449996669572,0.9421228875168732,0.00021764594700429362,0.443007832662899,0.0975911513662971,0.05573623402189454
170,51.118011459382274,0.2640017857154966,0.2263406270649284,213.6492330941124,0.008371674786724825,0.4940193397454304,0.9464299740392296,0.00018646541646482316,0.44295369046876965,0.09748323137996913,0.05565082783247974
171,52.945304840327495,0.16524032109675774,0.22449642210267484,162.0500418019024,0.008345818466491113,0.49223218672266883,0.9511428023800527,0.00015789194721644445,0.44290418658775427,0.09738081773990453,0.055567039560641907
172,48.66582464266369,0.165557399386573,0.22577427397482097,63.561945653745084,0.008319799100154882,0.49208769576535794,0.9553899615875279,0.000134205320078485,0.4428424265782639,0.0972669700980928,0.05548252944015877
173,51.79123719696891,0.16535830471279953,0.22698242194019258,72.67291096298307,0.008293617955863345,0.49340653527563055,0.959216694401424,0.00011453225999388873,0.4427725947827464,0.09714637254352135,0.05539863806039419
174,50.82970796009868,0.23578198455001528,0.22103422693908215,70.57236288710622,0.008267276309648533,0.4960342003216458,0.9626631981780157,9.815961165023494e-05,0.44269499556120584,0.09701910787993367,0.055315090793589046
175,49.40004385190106,0.2867595606251371,0.22408791515044868,194.4703118188766,0.008240775445365122,0.49699630066989026,0.9665112109211361,8.326866290423566e-05,0.4426230527258322,0.09689927845909452,0.05523475862225214
176,50.43449134130746,0.1807303483701567,0.22602108702994883,202.24793190687785,0.008214116654627854,0.496467269109054,0.9707136791043799,6.987363647116417e-05,0.44255756404422003,0.09678719485307301,0.055157046588410794
177,50.83601740208246,0.16593709177766058,0.22016417211852968,174.75197374190773,0.008187301236748575,0.49461455511131774,0.975267898186731,5.7919611218658035e-05,0.4424927769829453,0.09667851120148674,0.0550833213664871
178,50.812122402183995,0.16626393337435702,0.21896384889259934,73.23416437460195,0.008160330498672923,0.4943740281647899,0.9793715359776118,4.812125743228623e-05,0.44242196422384034,0.09656446017979921,0.0550096099646767
179,51.40394223944959,0.16609079824820655,0.22007688111625612,71.2802482661739,0.00813320575491662,0.49556920610186794,0.9830673237788184,4.008058041658699e-05,0.44234384694299844,0.09644355816977136,0.054935439159245876
180,49.342655988462575,0.16568214774774362,0.22379453596659005,66.13646110319755,0.008105928327501413,0.4980479056206993,0.9863943471970318,3.3473995112299646e-05,0.4422582889924885,0.09631547822991257,0.0548605094081812
181,51.72283772130401,0.5716197832479403,0.22498447308316827,74.23127472521657,0.008078499545890629,0.5016782728697203,0.989390249877507,2.8038328646507654e-05,0.4421733152864069,0.0961831930371346,0.05478731465067685
182,50.621510238620196,0.9119329533158436,0.22614676808007061,241.97627458986352,0.008050920746924387,0.5035733709779112,0.9927698216946796,2.3221540532209646e-05,0.44210442745330153,0.09606690231970301,0.05471512661456016
183,49.49791339727118,0.880411344023925,0.22587471595034003,276.1921037433488,0.008023193274754443,0.5039084753859172,0.9964620890949516,1.9006890082381593e-05,0.4420562223226195,0.09597052121296677,0.054643664747404584
184,52.814047808298895,0.5279574458209908,0.22333031799644232,264.86605365670584,0.007995318480778672,0.5028527087642782,1.0004518245293559,1.5350816547546613e-05,0.442025485389555,0.09589101923055549,0.054572884656322686
185,50.76639473583292,0.16646833175882847,0.22664511715993285,233.739989039686,0.007967297723575205,0.5005631088040331,1.0047266228668248,1.2211853925871783e-05,0.44200386692183136,0.09582089013007587,0.05450302483097393
186,52.12408467522148,0.16695779361280785,0.2195241271983832,76.548826509717,0.00793913236883622,0.49988668661202446,1.0085757313232038,9.694825442140894e-06,0.4419704202319601,0.0957414393894494,0.054434729121523966
187,49.956326403632595,0.16704697119663692,0.2206073000561446,68.80137057975324,0.007910823789301368,0.5006450444478426,1.012039857040305,7.678790674288958e-06,0.441924712778891,0.09565171879189938,0.05436721337141937
188,50.16350918508885,0.22628104815914513,0.22031960799358785,69.89713655440718,0.007882373364690881,0.5026842877214385,1.0151562316363836,6.066086270414022e-06,0.4418674810742479,0.09555234437339923,0.05430044101569683
189,50.63061707311166,0.2350845240742288,0.224579568952322,202.4838407553277,0.007853782481638316,0.5031936354732209,1.0186572254028294,4.704462935578827e-06,0.4418122367090252,0.09545686694579027,0.05423633633668644
190,50.04569218796837,0.16742299491377965,0.22542828414589167,189.2128177084311,0.007825052533622976,0.5023379737144272,1.0225161338565594,3.5700013339555287e-06,0.4417595486097171,0.0953654525364068,0.05417441905452788
191,49.71239378125407,0.167535079000902,0.226128218928352,71.04405958009414,0.007796184920902,0.5029125240884668,1.0259886456595397,2.6832726601184984e-06,0.4416974741864583,0.09526607410131496,0.05411299805859588
192,48.92729902668496,0.2718487627014575,0.2252539920154959,65.06982866627581,0.007767181050442099,0.5047630997783601,1.0291140877474139,1.993818654561639e-06,0.4416335289072723,0.09515822374855189,0.05405163613461671
193,51.27616207759382,0.2661679339691844,0.22601909306831658,196.43688539367122,0.0077380423358510055,0.5051260016143487,1.0326225151145385,1.4373505026086245e-06,0.4415736771429383,0.09505613000329435,0.05399193268646244
194,49.938153053829325,0.16797202491783525,0.23028622288256884,208.60538269329055,0.007708770197308559,0.5041590442457593,1.036453062304172,9.982413913861108e-07,0.4415178727926906,0.0949597463170195,0.05393402773494609
195,48.99014750120184,0.168095948969669,0.22662248322740197,67.73744306897842,0.007679366061497494,0.5046098822760768,1.0398988896219423,6.715819050564254e-07,0.4414515379992544,0.09485441543644962,0.053875971966416046
196,51.315350865709576,0.2660876504015938,0.2198772239498794,74.32137891441981,0.007649831361533909,0.5063250907566275,1.0429973983053504,4.3297884747125626e-07,0.4413753495570418,0.09474093695421554,0.0538181441409629
197,49.739756386045656,0.2503455724850426,0.22075542411766946,205.70058226976775,0.0076201675368974126,0.5065873499458343,1.0464520199419742,2.5841109113215105e-07,0.4413045250263985,0.09463403274092341,0.05376193558050983
198,49.90755862024102,0.16854302091090148,0.22444415488280356,211.33689607788745,0.007590376033360965,0.5055529596817165,1.0502200288567072,1.37161908167159e-07,0.441239272247537,0.09453385282596134,0.05370738785894234
199,50.511094858655184,0.16867279032263696,0.22574714804068208,73.89109410593551,0.007560458302920422,0.5059188868507141,1.0536091879590215,6.066873804789945e-08,0.44116610157587666,0.09442713393181898,0.053653121633880446
200,49.659582444095555,0.22860113502843477,0.22622746881097555,69.64560268100672,0.007530415803723761,0.5075331409834974,1.056656001925506,1.8172887199498454e-08,0.4410838463195025,0.0943123855690965,0.05359855804318084
201,49.765363893775486,0.21155094257469714,0.22544047492556274,207.76192125047248,0.00750025,0.5077277002137816,1.0600497916001415,1.1335216659063525e-09,0.44100754944408277,0.09420473216766441,0.053545896679823166
202,48.74080700559614,0.16912357613969392,0.22382158902473748,207.02895463000633,0.007469962361987863,0.5066557095034939,1.0637475088744446,3.302118765396666e-09,0.4409349852788838,0.09410226747571798,0.0534953906929065
203,50.413191699450294,0.16924557140218896,0.22475791606120765,70.15186780610803,0.007439554365864094,0.5069631309609697,1.0670720149739175,1.9424553425969514e-08,0.4408530460140325,0.0939912257583109,0.05344435072127113
204,50.25595117398865,0.1863518302951057,0.2201000931672752,70.25475171544859,0.007409027493671525,0.5084998809683988,1.0700619278712566,4.536315826923612e-08,0.44077038919382727,0.09387283909811207,0.05339285350964384
205,51.4482455855346,0.17388876201250625,0.22310701105743647,159.82706270839424,0.007378383233246842,0.5086545612969162,1.0734606858065319,7.703742116009363e-08,0.44068978443185935,0.09375880193817991,0.05334366659339329
206,50.1037243318607,0.1696835150074577,0.22567654307931662,172.20451038169003,0.007347623078148061,0.5075743477702187,1.0771957297340335,1.1129104719011245e-07,0.4406113116039047,0.09364942532519814,0.053297298847072884
207,49.49233785299057,0.16979882532333124,0.21946641895920038,67.98668316250728,0.007316748527581749,0.5078494805528162,1.0805527741510645,1.4743161360045117e-07,0.4405223667901081,0.09353049361109238,0.05324976618804763
208,49.616399889725386,0.16959429413841748,0.21942611318081617,71.80246802993987,0.007285761086329943,0.5093322017134234,1.083569705790188,1.8423451478736974e-07,0.44042695811171456,0.09340603486331255,0.053201739169647946
209,50.74054511718024,0.3873895786045317,0.2197462439071387,73.89165098755963,0.007254662264676809,0.5118941531264781,1.086279791047343,2.2079758683795087e-07,0.4403248492889489,0.0932758274459681,0.05315330650014582
210,50.549987884983366,0.538411394789032,0.22497402294538915,247.9973960696086,0.007223453578335045,0.5129873403591789,1.089315018842493,2.533854531356201e-07,0.4402352860939974,0.09315801921998794,0.053105473946317955
211,50.72601973354273,0.4249582334851411,0.22166099096648395,255.16977780298762,0.007192136548371993,0.5127671974409787,1.092636054010554,2.810990774099582e-07,0.4401605774216598,0.0930543651396796,0.0530578180265826
212,49.656136646883745,0.19332918035628383,0.21943834191188216,275.2542753324948,0.00716071270113551,0.511376839138614,1.0961943791751776,3.0355021894740094e-07,0.44009650467514333,0.09296139521233084,0.05301099866133803
213,49.79654000559414,0.17061481581700663,0.22125867404974997,197.13063443775968,0.007129183568179581,0.508953887240941,1.1000215866304819,3.2020001172007087e-07,0.4400340257660008,0.09287160571178744,0.05296620884493892
214,49.5851037641416,0.17104029462657666,0.22364211501553655,68.63313240205152,0.007097550686189664,0.507985856736502,1.1034607636978744,3.355362146453279e-07,0.4399603568677668,0.09277129061310754,0.05292041422957791
215,49.906791331959305,0.17112869462981664,0.22578564612194896,73.5462268969865,0.007065815596907797,0.5083098314727019,1.1065509637036521,3.4961857710788654e-07,0.43987987236501175,0.09266487666807656,0.05287431790842816
216,50.96283885340163,0.17091483852485256,0.22829622915014625,74.01251561939945,0.007033979847057464,0.5097846734547414,1.1093263007155691,3.6251497875912844e-07,0.4397919116544347,0.09255169518526504,0.05282786063531656
217,51.84424826240751,0.1704340018102869,0.2199066230095923,77.96990826672612,0.007002044988268195,0.5122876058840029,1.1118181377268286,3.7429787780773796e-07,0.43969785119262883,0.0924332093343798,0.05278139236784274
218,47.95021621839183,0.5849945267379916,0.22546297614462674,65.22016174764552,0.00697001257699996,0.5157113714545419,1.1140540019947776,3.850416477323174e-07,0.4395958726810863,0.0923072372782136,0.05273415566317824
219,50.207492535766306,1.019767498185309,0.22458908311091363,270.3940835691198,0.006937884174467288,0.5176296026245087,1.1166218636344516,3.8990245167005654e-07,0.4395107931106462,0.09219721442656444,0.052687399095165045
220,50.50227767032124,1.106084082407579,0.22658883198164403,318.346259293555,0.006905661346563195,0.518197327189609,1.1194589569097817,3.895242194145826e-07,0.4394482445044909,0.09210678630881479,0.05264118680225521
221,51.66891957416674,0.8386045940620847,0.22595449490472674,333.8372749857563,0.006873345663782852,0.5175602108987466,1.122531559363537,3.8447613482256187e-07,0.4394054601610338,0.09203506358487264,0.05259554458317898
222,51.275733215329126,0.3791679020495664,0.22360934410244226,302.9162307402478,0.006840938701147048,0.5158538623984974,1.1258274049510517,3.7527086415245286e-07,0.43937669750852076,0.09197673013561079,0.052550416576404184
223,48.612175113040266,0.17131731425650473,0.21886078407987952,271.98766277051334,0.006808442038125421,0.5132023576405408,1.1293303366170055,3.6254835238145655e-07,0.4393519301881377,0.09192303330276343,0.05250644440644194
224,48.513927440284114,0.17182636631238424,0.22046370385214686,68.60382255523241,0.006775857258559482,0.5119709909818516,1.1324763424168558,3.513113550479678e-07,0.4393144594819559,0.09185763568764631,0.0524619976835532
225,49.09273448656326,0.17200099422388604,0.22042163088917732,68.82768797587285,0.006743185950585416,0.5119994454137479,1.1353004185163003,3.4137248556636806e-07,0.43926407896798697,0.09178022762029402,0.052416915244584715
226,49.54136242093935,0.17187883806218027,0.21967715304344893,71.26302988162197,0.0067104297065566825,0.5131487273988893,1.1378345921728272,3.325703859965359e-07,0.43920212302985034,0.09169215528027788,0.052371409783954874
227,50.969326873551076,0.1715004352431002,0.22435482405126095,77.11175864529282,0.006677590122966401,0.5152978396382798,1.1401086131038307,3.2476573517044474e-07,0.4391329192090503,0.09159779562364832,0.05232614578460208
228,50.051880494285356,0.564346173760827,0.2243301949929446,73.5209309946427,0.006644668800369547,0.5183410169873232,1.1421482726419756,3.1783792466695335e-07,0.43905635123408404,0.09149692971409328,0.052280971197841905
229,48.669894999095554,0.9294111267086216,0.2263810478616506,297.7531914300909,0.006611667343304942,0.5199747660945786,1.1444931776383995,3.0791876155597594e-07,0.438992494764657,0.09140846040951751,0.05223679258297807
230,50.97189191110299,0.9669129235849354,0.22575968294404447,319.5249335096331,0.00657858736021704,0.5203474211948258,1.147105014379594,2.9551538987960077e-07,0.4389458881616389,0.09133629124312517,0.05219328695824677
231,50.88627454094038,0.6902459983506944,0.22075764602050185,324.7764968221739,0.0065454304633775495,0.5195964309702292,1.1499513310926952,2.811499683418319e-07,0.4389150042956911,0.09127902330937566,0.05215047777529163
232,48.87108308774499,0.2848508049117186,0.21860253298655152,326.11191429442954,0.006512198268806849,0.5178482367273888,1.1530022025144133,2.6535413459132904e-07,0.43889463776138626,0.0912320216312152,0.052108562891928896
233,49.355694644499664,0.17260862122123158,0.2198206391185522,243.9461419239111,0.006478892396195212,0.5152213387053795,1.1562753958925598,2.4836744245963314e-07,0.43887728650074287,0.09118688411741314,0.052068156983231494
234,50.940785252246876,0.17310910855402142,0.21941487793810666,75.56337748834082,0.006445514468823885,0.5139502598170893,1.159213101211227,2.3360003209647098e-07,0.4388465891954899,0.09112965090626299,0.05202748769513612
235,49.062418321734256,0.17329272832293016,0.22434111405164003,67.68645557833356,0.006412066113485961,0.5138812770611857,1.161848418161433,2.2073202269421338e-07,0.4388024664655202,0.09105988896620543,0.051986042441939787
236,50.223476134926514,0.17319811336197902,0.2252936710137874,74.45128707118904,0.006378548960407088,0.5148809284591557,1.164211914967054,2.0949422952706823e-07,0.43874744338369775,0.09098021243577607,0.05194431531022142
237,47.89140089213842,0.17285490793577765,0.22506954497657716,67.9295026217748,0.006344964643166021,0.5168328740586475,1.1663307686940625,1.9965950024945394e-07,0.4386822605140141,0.09089112311594479,0.05190206842667931
238,51.12723011128976,0.3429527041780304,0.22676337999291718,75.04436953174417,0.006311314798615003,0.5196353222794621,1.1682297622267248,1.9103560612860532e-07,0.4386086246051404,0.09079447019068318,0.05185976370692063
239,50.11668256925594,0.6036514123735742,0.2255133290309459,268.9379021458737,0.006277601066799985,0.5211143549056652,1.1704391035524813,1.8121487262928305e-07,0.43854233966679707,0.09070565240917756,0.05181889624619062
240,49.17513531828884,0.6216121798232287,0.22534927795641124,321.73618745921965,0.006243825090880691,0.5214092412478195,1.172898912073354,1.705934253670114e-07,0.4384880063247249,0.09062856026580673,0.05177903590992308
241,51.97621426710827,0.40465340819629464,0.2210014450829476,289.74582952082903,0.006209988517050537,0.5206513255521293,1.1756017528532228,1.5935272736092487e-07,0.438444336537507,0.09056175044763942,0.05173981274122726
242,48.84540158487596,0.1743328102114724,0.22064379998482764,274.2467221858982,0.0061760929944563985,0.5189599756639984,1.1785207907930637,1.4776823421150077e-07,0.4384074005011726,0.09050179872161207,0.05170150014557339
243,50.24626794226017,0.17382981783630955,0.221012475900352,186.7971219167754,0.006142140175118224,0.5164481012576095,1.1816945082204884,1.3588180424690878e-07,0.43836890287154107,0.09044206941227864,0.051665532025047374
244,50.0471477782427,0.17425318040246368,0.22748379805125296,72.68734310410339,0.006108131713848528,0.5152175725700888,1.1845411724355974,1.256426456669501e-07,0.43831888188803797,0.09037200459755872,0.05162971260147944
245,49.389739403992024,0.1744080709662278,0.22983033303171396,71.8817027973397,0.006074069268171734,0.5151226233700872,1.1870956997216047,1.1679887179331945e-07,0.43826650203342965,0.09029286282432918,0.05159321667858784
246,48.661845086452516,0.17434979686394741,0.21985180699266493,70.80137721912573,0.0060399544982433885,0.5160364897965822,1.189385763226575,1.0914054216937439e-07,0.4382054740735944,0.09020622669745121,0.05155618512256778
247,49.72886712998849,0.17411930616773078,0.21964292996563017,71.35756678190512,0.006005789066769251,0.5178485156027841,1.1914373025463634,1.024922324726141e-07,0.43813389551111404,0.09011064023105674,0.05151915052243877
248,48.86506679625248,0.18462337699789302,0.2240822589956224,70.5727059190029,0.00597157463892425,0.5204617703255601,1.19327488684471,9.670696913516352e-08,0.43805458460104824,0.09000879842249349,0.051482393438822015
249,48.77220404740517,0.30868717978496396,0.22525987611152232,232.69537931890767,0.005937312882271331,0.521832254255451,1.1954146172763018,9.054785803886262e-08,0.43797863133732357,0.08991222347943724,0.05144811362891716
250,49.09347562872355,0.31667200024630876,0.22120372392237186,240.00017789494774,0.005903005466680175,0.5220933334301416,1.1978250192450735,8.414489220481056e-08,0.43791027759199813,0.08982357186620245,0.05141456912652843
251,49.01390260698686,0.203916802465708,0.22018315410241485,248.23115205229485,0.00586865406424582,0.521367352457853,1.200469733691072,7.764274566359936e-08,0.43784855634085296,0.08974193333045369,0.051381804472365844
252,50.67896458090174,0.17433338776039023,0.2239938301499933,234.32357791799788,0.005834260349207154,0.5197673475731216,1.203332550126797,7.114319106096865e-08,0.4377892232209238,0.08966392576306537,0.05135063876977786
253,48.96054392653401,0.1745359047911059,0.22639275202527642,69.77676690584175,0.005799825997865329,0.5192965003749567,1.2058986084598788,6.555663187461695e-08,0.43772113249931155,0.08957815134303326,0.051319292554799986
254,51.17615207190713,0.1745393946543139,0.2247717899736017,78.72841459578603,0.005765352688502049,0.5198274355720325,1.2081982188051072,6.074165501477062e-08,0.4376464968071724,0.08948684523722394,0.0512881366477158
255,50.02240773928823,0.17436109967776547,0.2240376970730722,72.70707850073833,0.005730842101297777,0.5212489620137246,1.2102578157409243,5.6580652916752226e-08,0.4375639487872946,0.08938847172283972,0.051256780818054355
256,49.363272434912304,0.34103493747914726,0.21736182598397136,72.90409684595907,0.005696295918249847,0.5234636892564921,1.2121019363823224,5.297556882034812e-08,0.4374750145372387,0.0892845176614576,0.05122540307195863
257,48.87764239735414,0.5149444423396965,0.217877684161067,283.4712027837793,0.005661715823090485,0.5245214877722627,1.2142033082877512,4.927170150731665e-08,0.4373952234210717,0.08918968907521145,0.051194833999598295
258,48.62474058698948,0.47809726273503306,0.22002512798644602,337.42575948475763,0.00562710350120474,0.5245469993039742,1.2165127622509833,4.555600564467604e-08,0.43732692831654274,0.08910597990438791,0.051164888508297396
259,49.153347871069094,0.2817029609772277,0.22540416312403977,318.31812655459845,0.005592460639548352,0.523656081537541,1.2190133738137858,4.187390889674492e-08,0.43726802280667026,0.08903141586511437,0.05113553390587211
260,49.634886635539544,0.1747247422850883,0.2209250631276518,249.99826844297874,0.005557788926565523,0.521955826312723,1.2217137617049914,3.824482015781435e-08,0.4372137480664257,0.08896173199604937,0.05110692856091769
261,48.06756078905005,0.17494174953036393,0.22559947706758976,70.17598743299176,0.005523090052106634,0.5213475069189806,1.2241329789188797,3.513172500830862e-08,0.4371507476944265,0.08888406244900766,0.05107809241560424
262,48.371962088231555,0.17496027968163333,0.22364813997410238,68.18566230418674,0.005488365707345868,0.5217071419120314,1.2262990796695268,3.245378863634175e-08,0.4370781134537181,0.08879738683763026,0.05104875100341491
263,51.156150869542785,0.17480957292255184,0.22563365497626364,77.68333220588987,0.0054536175846988015,0.5229264499314229,1.2282385096901403,3.014391238108903e-08,0.4369995176581444,0.08870548954759912,0.05101956502771279
264,49.26819281113841,0.33438230722172907,0.22601712704636157,73.19062376485539,0.0054188473777399115,0.524910524029351,1.2299741480003745,2.814626155552062e-08,0.436914725614564,0.08860802375423353,0.050990347451693084
265,49.17268669930551,0.4763812044311941,0.22592497593723238,284.5284877690131,0.005384056781120031,0.5258090773970745,1.2319575811699566,2.6118874569721117e-08,0.43684064933011335,0.08851935908118205,0.05096188594198089
266,50.18873963766162,0.424677669936758,0.2210866988170892,270.70148707851376,0.005349247490483755,0.5257415721057643,1.2341700385355652,2.4086036013425e-08,0.4367774530792021,0.08844102947318586,0.050933646094713514
267,49.837462850529874,0.24478178763104597,0.22040995117276907,286.3815163673216,0.005314421202386803,0.5248165124023028,1.2365767600814241,2.208317216229807e-08,0.4367227262248774,0.0883709624689339,0.05090587242537711
268,49.75310890780662,0.17522191390766226,0.22470092494040728,254.3816666294422,0.005279579614213322,0.5231339374903886,1.2391679691355466,2.0129072489068123e-08,0.43667162125382314,0.08830504703433488,0.05087908415131096
269,49.8575170226741,0.175430593611312,0.22470545396208763,72.67616957733345,0.005244724424093169,0.5224928722425453,1.2414877226523195,1.8455152755392884e-08,0.4366099494298259,0.08822936587527029,0.05085187048412017
270,49.00917869101406,0.17545329861419035,0.22521967091597617,70.53250391119035,0.005209857330819133,0.5227744761935481,1.2435639452680365,1.701717406784166e-08,0.4365397818635651,0.08814585783015792,0.05082431990587494
271,49.03681582423843,0.17531363470119318,0.2269317030441016,72.65257458615756,0.005174980033764154,0.5238748512683973,1.245421779355281,1.5778465614209253e-08,0.43646300616895056,0.08805640290143586,0.05079668432586003
272,48.02386499194597,0.24960311541822977,0.22199599910527468,70.72776717435843,0.005140094232798483,0.5257028664228597,1.2470835437142769,1.4708555270590465e-08,0.43638016838746374,0.08796148323689647,0.05076895508413982
273,49.427121698711055,0.34581826871604593,0.22002093400806189,246.55990436451629,0.0051052016282068435,0.526510126746655,1.2489961328689294,1.3627390924900652e-08,0.43630572230070436,0.08787321261458754,0.050742208699981556
274,50.876549090790995,0.3015801918112665,0.22058148495852947,256.5620289987849,0.005070303920605558,0.5264093369179674,1.2511305820847511,1.2550773796486957e-08,0.43623932331379967,0.08779289618874932,0.05071592989492012
275,48.73777277187935,0.18685600344649203,0.21935157803818583,271.82649712623265,0.0050354028108596585,0.5255029339874032,1.2534486269141312,1.1497381612190317e-08,0.4361792885408141,0.08771911079258181,0.05069034498372942
276,49.66411129871065,0.1756660346301999,0.22232775203883648,226.37713329584534,0.0050005,0.5238858384672022,1.255949725346324,1.0473059003695417e-08,0.43612090376842616,0.08764807825879797,0.05066629785297914
277,48.79962310130118,0.17584862540087728,0.22552253492176533,67.33941281525532,0.004965597189140341,0.5232548107127236,1.25818777485761,9.596264739881511e-09,0.4360534452865945,0.08756849614277293,0.050641554501130094
278,49.63424131774269,0.17586128621479136,0.2262693210504949,75.07886524147018,0.004930696079394444,0.5234968178315348,1.2601902942447751,8.84360472960957e-09,0.4359800972064099,0.08748363176591184,0.05061667937749012
279,48.73765088833295,0.17572082508447195,0.22690762509591877,70.87176775134844,0.004895798371793159,0.5245129314474234,1.2619811999698356,8.195703143378144e-09,0.4359005158905714,0.08739302482966646,0.05059147534101851
