iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2
220,35.42009496306783,0.2296869247465878,0.268294767010957,50.52169323151819,0.006905661346563195,0.5108287775571264,1.1067639153124635,1.569973852700625e-06,0.2290035218493134,0.16462072419824839,0.0232688102634984,0.3550995285182557,0.03808896852195637,0.23601593650177566
221,36.162485051870114,0.23878969996835053,0.269735376117751,51.66618973335233,0.006873345663782852,0.5125882237499603,1.1093279991251155,1.4669408279839629e-06,0.2288907596510155,0.16445679851501221,0.023224345668271536,0.35503627045870756,0.03795183726992871,0.23598807489809867
222,36.02241817883818,0.24537764093067552,0.268306101905182,149.8710206867888,0.006840938701147048,0.5130392319392928,1.1122797967644191,1.355008728351358e-06,0.2287826646379432,0.16430058689162697,0.023182506102165382,0.35497501120522784,0.03782146643688918,0.23596155149634088
223,34.41102203917137,0.22963147044791868,0.269399395911023,173.0474483593563,0.006808442038125421,0.5123211747162039,1.115541276129964,1.238860379627786e-06,0.22867952418433715,0.16415211742380764,0.023142963922527737,0.35491595280126886,0.03769779930562971,0.23593636717001717
224,34.491056163428446,0.22959487152143085,0.2780063059180975,48.62839241827624,0.006775857258559482,0.5128134360255159,1.1184630794057937,1.1390010421184372e-06,0.22856514530450692,0.16399149433660484,0.023103312991953524,0.35484906962112317,0.03756405074515966,0.23590907762766844
225,34.84807073993425,0.27108066431968963,0.2753709659446031,48.87026147970322,0.006743185950585416,0.5143837531075659,1.121077948796447,1.05291305918818e-06,0.22843867116153968,0.16381765205022614,0.02306345189594428,0.3547738750785069,0.037419198966356315,0.2358794643928832
226,35.24134607877586,0.27174231508258945,0.26765352790243924,182.6675010633055,0.0067104297065566825,0.5146852162979471,1.1240256433385034,9.63445421107632e-07,0.22832037477807304,0.16365451163145703,0.023025190735389316,0.3547029498871221,0.03728359232528098,0.23585172415010758
227,36.2666228555549,0.22950432935953985,0.26827495684847236,167.37750775203202,0.006677590122966401,0.5138576845573753,1.1272923893409066,8.722989329245865e-07,0.22820988796760647,0.163501343580151,0.022988161464499886,0.35463619303310473,0.0371567519129656,0.2358257789688077
228,35.60528495633177,0.22946554171505512,0.26872205012477934,52.08280991197965,0.006644668800369547,0.514228053017383,1.1302189253581139,7.943282324940001e-07,0.22809003130169317,0.16333804785133071,0.022951176734345758,0.3545631750290174,0.03702150274015384,0.23579807064101177
229,34.284593112550844,0.28004474614806013,0.2680004211142659,48.19060378543833,0.006611667343304942,0.5156648476428836,1.13283723114313,7.274409110949542e-07,0.22795798191972336,0.16316117928254117,0.02291385936160271,0.3544820590931127,0.036874746984665016,0.23576794415875868
230,35.83827081580546,0.27430945250249367,0.27879564790055156,187.32139842053158,0.00657858736021704,0.5158697804881142,1.1357743271224434,6.596268824496162e-07,0.2278350838696569,0.16299577301944748,0.022877905670417104,0.35440628807592117,0.036738162150422804,0.23573990244215362
231,35.734729100551206,0.229352141045338,0.2765069850720465,187.43417356911772,0.0065454304633775495,0.5149777767230062,1.138994220630397,5.923457473627662e-07,0.22772072790908923,0.1628411101248959,0.02284328716905322,0.3543354707845304,0.036610930714074466,0.2357137850175186
232,34.32795477527721,0.22929452208982257,0.2680493020452559,47.56940909144886,0.006512198268806849,0.5152660794360209,1.1418770060292138,5.350357240532019e-07,0.2275953621270824,0.1626739821037314,0.022808177737181617,0.35425765852792523,0.036473444095142145,0.23568553639505155
233,34.98817704509419,0.26778436339558526,0.2679661880247295,49.70129988221441,0.006478892396195212,0.516604743388003,1.1444613644112396,4.860792150332836e-07,0.2274674436888514,0.16249853911785747,0.022772896091042813,0.35419239256070517,0.036329095632721776,0.23565585983144233
234,36.254992452290594,0.25941142872959805,0.2693300030659884,179.70705414275199,0.006445514468823885,0.5167459079905634,1.1473642809183042,4.3725875841777585e-07,0.2273480348364547,0.16233429862255613,0.022738910585231274,0.35413051432083836,0.03619419586321707,0.2356281114587516
235,34.86748071788448,0.2291845239555478,0.26880506007000804,194.777073808024,0.006412066113485961,0.5158199501428531,1.1505281625762833,3.8974004201853175e-07,0.22723623905326287,0.1621803824415717,0.022706527619263887,0.35407191407435457,0.03606815065903299,0.23560217409811282
236,35.607862063037,0.2291266759524646,0.2795358111616224,52.91474173255304,0.006378548960407088,0.5160532608290872,1.1533604244678826,3.4942183726130845e-07,0.2271140493336609,0.16201523381023847,0.022673875926306975,0.35400562098628835,0.035932754713926866,0.23557427716019702
237,33.9822424039661,0.2470176356219419,0.2779217539355159,48.245764373500535,0.006344964643166021,0.5173177989218486,1.1558939556536894,3.151143830432198e-07,0.22698201371928137,0.1618392106480056,0.022640692727119747,0.3539322658154289,0.035788634592337526,0.23554456872476326
238,36.367860753816856,0.23934735820338632,0.2696921359747648,169.03907643753735,0.006311314798615003,0.5174168414402781,1.1587458998813116,2.813857230186039e-07,0.22685754940237512,0.16167328501737055,0.022609104140821484,0.35386258632457224,0.03565310570465555,0.23551661017937478
239,35.48250765777461,0.2289592385587035,0.2681512718554586,169.08989022429043,0.006277601066799985,0.5164785862534095,1.1618742374237125,2.4884824352927827e-07,0.22673911545368441,0.16151575238730057,0.022579212653180126,0.35379579994747345,0.035524655585576895,0.23549008565977791
240,34.615069674719244,0.2288695364247289,0.2701919439714402,48.25195062253294,0.006243825090880691,0.5166761301226941,1.1646726984680056,2.2135469419721906e-07,0.22660840288220593,0.1613442411878381,0.02254846298275775,0.35372072744864796,0.035384750764057164,0.23546118093922908
241,36.645277563458706,0.22858907490172697,0.269172454951331,54.66733816761394,0.006209988517050537,0.5178837034318676,1.1671753088776102,1.9805636997771353e-07,0.22646865260114357,0.1611627514937039,0.022517417338642938,0.35363938962281705,0.035236596347105395,0.2354305350276882
242,34.50244892831201,0.36876480247512333,0.27775485697202384,50.07606246262068,0.0061760929944563985,0.5199914802136403,1.1694124792102207,1.782559712156836e-07,0.22632220321757973,0.16097379975256143,0.022486002852526273,0.3535535199984708,0.03508271471224391,0.23539869440268232
243,35.957844772448304,0.4611100133502916,0.2788502909243107,237.34051750986654,0.006142140175118224,0.5208719920631627,1.171938696200144,1.590610011432311e-07,0.22619125108118435,0.16080292894358758,0.022455175122549197,0.35347609984589334,0.034943933706700944,0.2353699987101745
244,35.8546714476209,0.3935529932789912,0.2687070721294731,276.13777516487045,0.006108131713848528,0.5206572142045531,1.174703761051245,1.407771086575487e-07,0.2260760322758916,0.16065028912284945,0.022424814083528158,0.3534073689238456,0.03482034897123601,0.23534449833761023
245,35.265714801284865,0.254375482513791,0.2698509241454303,254.01248954495185,0.006074069268171734,0.5194699471601434,1.1776886439349405,1.2355286547967207e-07,0.2259745855029784,0.16051259689087863,0.02239495218280147,0.35334891740287083,0.03470907459710576,0.23532158141747134
246,34.50007361391058,0.22846516041775758,0.2687848370987922,172.29846966052247,0.0060399544982433885,0.5174243340522898,1.1809091790667126,1.0740312822050404e-07,0.22587866966421752,0.1603823316851564,0.022366438202767205,0.3532934202020607,0.03460426249036036,0.23529999179773955
247,35.28103236810515,0.2285706097070822,0.2694982059765607,50.70801291217488,0.006005789066769251,0.5165900156497253,1.1837903534790815,9.387937539944144e-08,0.2257697294691875,0.1602372228329652,0.022337223310744645,0.35322973100158517,0.034487543455417616,0.2352759416389607
248,34.75453323366794,0.2284784607945845,0.27572896401397884,50.021004292568676,0.00597157463892425,0.5168299543001907,1.1863673830859542,8.252354180510083e-08,0.22565140823867644,0.16008148032290584,0.02230753457801158,0.3531601545396936,0.034362548362379106,0.23525017662728323
249,34.73856299051535,0.22819889986400882,0.2776025009807199,47.61569018842478,0.005937312882271331,0.5180247410789859,1.1886694610733548,7.296128567258352e-08,0.22552173315108626,0.15991268600354455,0.02227709976139637,0.3530835998605345,0.03422733535707832,0.2352223021175328
250,34.816815833308375,0.229377379851951,0.2705011412035674,52.14823104418209,0.005903005466680175,0.5200700205711274,1.190726641553684,6.488625435731611e-08,0.22538653291820074,0.1597378501775639,0.022246623901739176,0.3530035478500951,0.0340875808500858,0.23519346566970023
251,34.69023108707481,0.26045322319307757,0.2693969551473856,144.73034624098557,0.00586865406424582,0.5209465000788879,1.1931243392836055,5.714567038067906e-08,0.22525826413431002,0.15957238936310794,0.022218146081960054,0.3529275504335052,0.03395556110373286,0.23516618782771723
252,36.05864961267735,0.2391820371642659,0.26682203402742743,197.72869848881382,0.005834260349207154,0.520779106426686,1.1957847903532122,4.98873433690324e-08,0.22513874078018928,0.15941780518499513,0.022190958196209226,0.352856536459615,0.03383256668027947,0.23514076158283218
253,34.78941052091208,0.22763916792269898,0.2668359999079257,176.6721957026456,0.005799825997865329,0.5196852895801911,1.1986869140794536,4.315250667793128e-08,0.22502627865040611,0.15927235140229726,0.02216528886827136,0.35278963919321266,0.03371712293430732,0.2351168774834974
254,36.335535201888995,0.2275781060525972,0.27214998099952936,55.88485243719185,0.005765352688502049,0.5196585960829793,1.2012830422889822,3.752879477611929e-08,0.22490695025448887,0.15911913113628162,0.022139373127743292,0.3527185370775407,0.03359558124945589,0.23509171880838586
255,35.54187486768148,0.22734236909850625,0.2773451809771359,51.58671520987941,0.005730842101297777,0.5205794640918309,1.2036027280380037,3.2820237646459593e-08,0.22477870133784822,0.1589555933061487,0.022112876069640845,0.35264209057468243,0.03346597895327868,0.23506488777028967
256,35.09004643464002,0.28234645665676655,0.2691251989454031,51.70064072842378,0.005696295918249847,0.5223433795537097,1.2056744279587805,2.8866968654321966e-08,0.22464340366642657,0.15878396950966145,0.022085997189570345,0.3525614241179207,0.03333012964381347,0.23503674998241156
257,34.6856958469137,0.3253053612896899,0.2698521721176803,221.02440697917405,0.005661715823090485,0.5229991193222658,1.208010245294834,2.518461155355654e-08,0.22451897178415597,0.15862532329884946,0.02206007852279026,0.3524868792734856,0.03320475469909908,0.23501077377072163
258,34.44051739043846,0.27484278701082093,0.26881567295640707,258.34868112572747,0.00562710350120474,0.5226675635405312,1.2105630655038249,2.180059433498851e-08,0.22440586513990235,0.15848003285271267,0.022034938208280074,0.35241868355449774,0.03309008764830772,0.23498702541302083
259,34.75769521777194,0.22687746126545463,0.2688094531185925,219.37127776420323,0.005592460639548352,0.5214611190936796,1.2133243859905292,1.871172563848931e-08,0.22430082795685324,0.1583445395970222,0.02201076138722502,0.3523551877231393,0.03298345562571442,0.2349649408047471
260,35.16507505197558,0.2268240976778877,0.2743051629513502,52.0239101610203,0.005557788926565523,0.5212979307979264,1.2157925628097535,1.6143389834561243e-08,0.2241868269736733,0.15819863819946978,0.021986041094476914,0.35228655076910426,0.03286881092978991,0.23494120112186007
261,34.16631375729409,0.22660840474304467,0.277319140965119,49.7661703465932,0.005523090052106634,0.522060462151262,1.217997481687499,1.4002362897631792e-08,0.2240651310011594,0.15804379044650235,0.021960838855399085,0.35221352044844756,0.032747367292036,0.23491605039143787
262,34.34057700625108,0.28992253740661056,0.2686438108794391,48.42037688944851,0.005488365707345868,0.5236458938900513,1.219964734139426,1.2212774183988514e-08,0.2239341505072739,0.15787809889458163,0.021934988588891945,0.35213524518123024,0.03261766504967351,0.23488919550361298
263,36.43666785627345,0.32374750884941367,0.26526381308212876,207.17467957699176,0.0054536175846988015,0.5241778603803748,1.2222042540997267,1.0562014721998695e-08,0.22381404566013896,0.1577252314579489,0.0219099404761736,0.3520631675711074,0.03249831217597695,0.23486447877791594
264,35.194634191082166,0.2685137607518634,0.26632224093191326,235.5536832769148,0.0054188473777399115,0.5237720098124319,1.2246670923885312,9.059641727429868e-09,0.22370517051215225,0.15758546721636985,0.021885519842132873,0.3519974106838355,0.03238938517836197,0.23484193625171795
265,34.88835989897588,0.226170042530228,0.264825516147539,211.14055499702528,0.005384056781120031,0.5225354330921832,1.2273361465591766,7.703683489313383e-09,0.2236053289293795,0.1574553070610476,0.021862046729681173,0.35194007455833964,0.032288084887719,0.2348209756405974
266,35.43734216028474,0.22613181314903485,0.27196512883529067,54.765076212916576,0.005349247490483755,0.5223090445787877,1.229722160517561,6.581940645885293e-09,0.2234990145738462,0.15731790398338033,0.02183842534121867,0.35187883125286856,0.03218131943148375,0.23479887563183482
267,35.214578964979,0.22593805007759826,0.2752667861059308,52.380958503443125,0.005314421202386803,0.5229785010851752,1.2318529678752757,5.651738692465861e-09,0.22338492066321877,0.15717162688966146,0.021814442354598472,0.3518129776916547,0.032067846607189206,0.23477538196179742
268,35.274312800631996,0.26284386500889595,0.266509658889845,51.584069451457154,0.005279579614213322,0.5244437423617598,1.2337544557720963,4.878437283174751e-09,0.22326357405734856,0.1570170840090387,0.021790133491351386,0.3517428977347329,0.0319481970060726,0.23475060766435596
269,35.4979412962435,0.2845743419190015,0.26900642504915595,204.4896935439377,0.005244724424093169,0.5249034833803129,1.2359118556581172,4.176113647955918e-09,0.22315047704587804,0.15687268398216925,0.021766905192090204,0.35167745028439207,0.031836722541461984,0.23472751632169528
270,34.90612495144523,0.24239129759033773,0.26673944806680083,227.6152489908633,0.005209857330819133,0.5244690236272002,1.2382838044431987,3.5454161306086336e-09,0.22304653499686328,0.1567392621805117,0.02174450386951537,0.3516170158114554,0.03173390895725558,0.23470622295495813
271,34.8338612321502,0.22554744024292647,0.26633750810287893,174.3232751037289,0.005174980033764154,0.5232438930478787,1.2408736697741705,2.981555747989483e-09,0.2229482653025882,0.15661308801112675,0.021723232606151423,0.35155987827323865,0.031636981123124665,0.23468613924155904
272,34.13561145417071,0.22549641424653047,0.275846237083897,50.157198254191584,0.005140094232798483,0.5229913409992601,1.24318675036816,2.517882060438753e-09,0.222841145926959,0.156476629330296,0.021701402451366963,0.35149765584901904,0.03153225126011487,0.2346644378886069
273,35.093997338197006,0.22530091716020167,0.2751391949132085,51.98695175418815,0.0051052016282068435,0.5236008474075018,1.245254805663189,2.1357916927565203e-09,0.22273064567287743,0.1563311251522448,0.021679069250828895,0.3514462470564395,0.03142060253391426,0.23464130459327517
274,36.0193948073583,0.232650650944759,0.26613684999756515,55.534201539432175,0.005070303920605558,0.5249756144217027,1.2471003228757038,1.820226534295945e-09,0.22261446884410205,0.15617973335331506,0.021656626229254725,0.35139021878455534,0.03130452495706404,0.23461722999723741
275,34.5060071963209,0.24392744185664483,0.2660378029104322,167.66516683369704,0.0050354028108596585,0.525390866122363,1.2492082073625173,1.5373287210384318e-09,0.2225047132765436,0.15603704517221817,0.021635542096615515,0.3513367473845169,0.03119534563327324,0.2345945619752259
276,35.32508123365297,0.22479079724569717,0.2671616489533335,187.85074868697978,0.0050005,0.5249533695582171,1.2515371039725047,1.286505831428571e-09,0.22240127367420623,0.15590269567129356,0.02161555913601233,0.3512859298558124,0.0310928711545482,0.2345732762999778
277,34.630941883316716,0.22763396173443412,0.26617287611588836,47.83388380968521,0.004965597189140341,0.525374592687927,1.2536147245771345,1.0808243818126735e-09,0.22228815556381779,0.155757265046216,0.021594735703066484,0.35122881087588603,0.030982219573877784,0.23455031359735284
278,35.189728614042465,0.2245680916587503,0.2764355088584125,152.0737951687158,0.004930696079394444,0.5249556925047453,1.2559376315860398,8.987879927413835e-10,0.22218075416681254,0.1556195447383529,0.021575194043673394,0.3511741849667228,0.030877617931831733,0.2345285824732271
279,34.57005946293358,0.22438108005380641,0.2754367159213871,50.35881596624775,0.004895798371793159,0.5253813136974618,1.2580104695308785,7.500160598165186e-10,0.22206579278765323,0.15547320876521611,0.02155504605299313,0.3511145769497619,0.030766647141373962,0.2345055311985084
280,34.214979006671705,0.2631140744908102,0.26539079402573407,49.14529925592512,0.004860905767201518,0.5265559371301989,1.259858461609715,6.282173246520372e-10,0.22194315720978341,0.15531805788704625,0.021534238280965276,0.35105006510628267,0.030649240258211814,0.2344811494466499
281,33.788209075874754,0.2709431792788273,0.26712325611151755,214.2956441012968,0.0048260199662358465,0.5268254547541504,1.2619216931145343,5.215394598001857e-10,0.22182985892040338,0.15517434268447605,0.02151437052583006,0.3509902396938389,0.0305408225482343,0.2344586251747292
282,35.05121445406555,0.23011887993398406,0.2666093469597399,214.9480223318507,0.004791142669180866,0.5262921451675578,1.2641799376750216,4.2879917832369334e-10,0.22172505499758413,0.15504090467340131,0.02149518374538417,0.3509345662485229,0.03044036274683069,0.2344377494759302
283,36.01801406605779,0.2239453063185046,0.26729706092737615,165.03544153793865,0.004756275575906832,0.5250502775701222,1.2666412093275854,3.4855273341916824e-10,0.221625727829424,0.15491459930446902,0.021477073826525805,0.3508816109460099,0.030345456704209427,0.23441801449556765
284,34.373196872197944,0.22387681878337348,0.2769120999146253,50.38140134407714,0.004721420385786677,0.524711314228823,1.2688378574798624,2.8376098053068696e-10,0.22151865215840574,0.15477925955687621,0.02145828763141459,0.3508239903679764,0.030243952094468583,0.23439691750174044
285,34.54669653830907,0.22367715733088717,0.27359787793830037,51.766044840763435,0.004686578797613198,0.525171708345013,1.270797565523589,2.314081042644379e-10,0.22140564743001362,0.1546370900030259,0.0214390666041795,0.35076273121172175,0.030137471224570233,0.2343747820066644
286,36.92404144209244,0.2233734323562004,0.2680664968211204,58.595998953197956,0.0046517525095162455,0.5263406829556331,1.2725460923983725,1.890705726144122e-10,0.22129014693718124,0.1544922524474602,0.021419848150205464,0.35069978598849144,0.030029131048136523,0.234352244532308
287,34.02160779986906,0.30431128860872436,0.2649536340031773,48.8633332447688,0.0046169432188799715,0.5281383875163338,1.2741034452040847,1.5480051326413043e-10,0.22116869757936758,0.15434048131695327,0.021400126199061644,0.3506333407306884,0.029915841896938473,0.23432867917687838
288,34.40867103998577,0.39793549552845847,0.26691924897022545,239.17045868830684,0.00458215262226009,0.5290054190506603,1.2758808703947375,1.2545467268000243e-10,0.2210584268226536,0.15420183885990463,0.021380989237747183,0.3505727145182274,0.029812576556469697,0.23430719879446749
289,35.34985444670656,0.3818863914472139,0.26640336913987994,284.14944756041797,0.004547382415301199,0.5290450187678228,1.2778422748096598,1.0056866276113401e-10,0.2209613042234225,0.15407753013645908,0.021362211805242164,0.3505210669249672,0.029720051915885736,0.23428797422227032
290,34.8476712379779,0.28173483611245514,0.2761463050264865,305.26379747871283,0.004512634292654133,0.5283513894171203,1.2799566941411047,7.967180224387805e-11,0.22087425581198916,0.15396513170481077,0.021343962613854166,0.3504744905039903,0.029636553479469762,0.23427064992831725
291,33.98316085640558,0.22275336431254475,0.2732452319469303,240.88458685164858,0.0044779099478933675,0.5270110491454619,1.282221386201323,6.225709356267314e-11,0.22079428495015296,0.15386133038556077,0.02132636789007073,0.3504314141237327,0.029559524583409887,0.2342546779798075
292,35.7125032787633,0.22273629966014996,0.26624177605845034,54.01907078192251,0.004443211073434475,0.5265379537404133,1.2842415996485474,4.849279960762566e-11,0.2207062387380223,0.1537483057769951,0.021308425354048144,0.3503837012023284,0.029475765362161507,0.2342373094521855
293,34.20379833810978,0.22257930071319834,0.2665488049387932,48.27947312340689,0.004408539360451648,0.5268318990531168,1.2860412372348347,3.763302808038848e-11,0.2206081355647677,0.1536235610740389,0.021289784317615267,0.3503303325412358,0.029383518972692473,0.23421818575984077
294,35.86776634000688,0.22230321430583688,0.2664535909425467,53.48011925670353,0.0043738964987952616,0.5278050143252145,1.2876437067874762,2.9082211914610438e-11,0.22050221656227287,0.15348989088819612,0.021270826482477457,0.3502724819333671,0.02928471389856574,0.234197685916212
295,35.11723620725626,0.3159783148541159,0.26823503198102117,53.00700321895945,0.004339284176909517,0.5293800133267798,1.2890702457129266,2.236505426372782e-11,0.22039094310267707,0.15335016432042226,0.02125170704914616,0.35021155648538455,0.029181571143484738,0.2341762687646868
296,35.784132688045155,0.3947898502296916,0.2765873291064054,252.0070002936894,0.004304704081750153,0.530093508550527,1.2907058228588573,1.6892823559845736e-11,0.22028974617585703,0.15322237240281722,0.02123327493161126,0.35015596798890586,0.02908751957419178,0.23415674447052154
297,34.35031199874274,0.3675776184232774,0.267448287922889,300.7595973511881,0.004270157898702224,0.5300419207193171,1.292511747692263,1.249732898408989e-11,0.2202008231776349,0.15310808837929907,0.02121533478921982,0.35010866942513086,0.02900338270647023,0.23413929659011
298,35.65228002899233,0.2700558379619253,0.265181666938588,265.89829540916224,0.004235647311497952,0.5293139442993859,1.2944797425557357,9.012979307673292e-12,0.22012173710385158,0.15300531026367364,0.021197763091823536,0.3500662509383403,0.028927825937371407,0.23412365229139787
299,34.16843312065413,0.22175277428484677,0.2659587210509926,248.33629312079256,0.004201174002134672,0.5279894174797728,1.2965872180671258,6.299401680164793e-12,0.2200483711609025,0.15290968554166234,0.021181010153479146,0.35002674672496853,0.028857690421295292,0.23410913476993936
300,33.73243017967967,0.22172777082960096,0.2638743731658906,48.6200117420962,0.004166739650792848,0.5274840826946213,1.2984647457385226,4.283125027892588e-12,0.2199644799732314,0.15280184236138883,0.021163627967896503,0.3499814763331975,0.028778826226916836,0.23409281697001855
301,35.68399221384792,0.22158607925640297,0.2740248420741409,55.248741545580145,0.004132345935754183,0.5277027300259416,1.3001376932852216,2.8083845809716737e-12,0.21987427613986515,0.15268686591284353,0.02114609803954025,0.3499326649278697,0.028694869548172082,0.23407543120026988
302,34.79676950098184,0.22133441700712667,0.27374454704113305,51.00933073991884,0.004097994533319826,0.5285617620647232,1.301626591755686,1.7522365584264504e-12,0.21977684014096502,0.1525635688460913,0.02112822403210718,0.34987987993829467,0.02860503229519182,0.2340568199006293
303,34.72544196482391,0.2737996012341327,0.26366416411474347,53.04354657732584,0.0040636871177286695,0.5299876291162771,1.3029518257479016,1.017835961197043e-12,0.2196754424201506,0.15243584678563027,0.02111031100684393,0.3498248839176625,0.028512158362198774,0.23403756297303902
304,35.49294052608611,0.32707153662320326,0.26424454199150205,230.88700783693932,0.00402942536107575,0.5306135392493494,1.3044800751247467,5.214853909241975e-13,0.21958221794764796,0.15231799131659962,0.02109320889904854,0.34977420896461286,0.02842670137455872,0.23401984079478771
305,34.69274151942325,0.3033474440744499,0.2648215740919113,266.94261221748917,0.0039952109332307495,0.5305298962383721,1.3061758983326803,2.1359496803253436e-13,0.21949782758288416,0.15221056538452432,0.021076659268603613,0.34972811208234306,0.0283489539120849,0.23400373060036217
306,35.25263499173043,0.23689640319914318,0.2638578771147877,256.5100887926876,0.003961045501756612,0.5298193233019672,1.3080224143327401,5.172255150930973e-14,0.2194208081943173,0.1521119245524393,0.021060685291045877,0.34968584738682384,0.02827768022566657,0.2339889742832781
307,34.540494199815384,0.22081479475057436,0.27429038588888943,191.8752554637317,0.003926930731828268,0.5285571784207588,1.3100204703130256,2.6869969851052428e-16,0.21934801955508262,0.1520187304062467,0.021045604856934644,0.34964593440336333,0.028210530987281424,0.23397506829060574
308,34.32253390955027,0.2207861810999283,0.2726138448342681,50.041515898905395,0.0038928682861514748,0.5280616842342073,1.3118001602148508,2.96690044103203e-14,0.2192669662044791,0.15191589662293456,0.02103004865469059,0.3496015816297034,0.02813650921406828,0.2339597293359238
309,35.576618431839044,0.22065144197100184,0.2646068469621241,54.88606225497953,0.0038588598248817775,0.528243186760911,1.3133852978051472,1.1618292508413335e-13,0.21918066313208542,0.15180704227632189,0.021014322048816488,0.34955443733842934,0.02805826294896087,0.23394350418844703
310,35.27811524392935,0.2204153920513747,0.26398916891776025,52.20234765511984,0.0038249070055436027,0.5290229094536161,1.3147953825885723,2.4162347477885033e-13,0.21908788899658915,0.15169067851992737,0.020998270591381017,0.34950389659298314,0.027974760702463356,0.2339261849117782
311,34.50360158020719,0.23272039873324177,0.2638404071331024,48.44693212896517,0.003791011482949462,0.5303314782543531,1.3160477589922701,3.9216229381570353e-13,0.21898723749283422,0.15156511584603874,0.020981751362883452,0.3494491750334149,0.02788474578751196,0.23390750399753885
312,35.056599639808226,0.26121825921576586,0.2659623990766704,178.85353131514654,0.003757174909119309,0.5308981939261137,1.3175091955433442,5.525321209006321e-13,0.21889425242241076,0.15144770882429198,0.0209661847501701,0.34940169272341154,0.02780070482268625,0.23389004653409237
313,35.21246153102694,0.24647735566575904,0.27298033493570983,213.06282190257542,0.0037233989332000153,0.5308074194691469,1.3191394524221995,7.127879627753923e-13,0.2188080281277654,0.15133858222555466,0.02095131998806332,0.34935751260349196,0.027722797753869922,0.2338738597416474
314,34.48577695297347,0.21974802705667146,0.26617229310795665,210.31705046640016,0.003689685201384996,0.5301361304727119,1.3209162206962288,8.65511670021298e-13,0.21872791321370033,0.15123704009694186,0.020937238750944078,0.34931636700236984,0.027650506352219113,0.2338588366268001
315,36.0850248720219,0.21963030096747574,0.26489038602449,56.297597370658735,0.0036560353568339784,0.5301281044437947,1.322498002958658,1.0144916035034665e-12,0.2186422974705103,0.15112923426948996,0.020922928472444514,0.3492720548443925,0.027573782489448827,0.23384288365994219
316,34.91358190332874,0.22399137183711204,0.2606511958874762,53.12292667927214,0.0036224510395929128,0.5307056140562977,1.3239051803751538,1.157588209750199e-12,0.2185515973745275,0.15101558434438977,0.020908337809166573,0.349224900475329,0.027493043602511008,0.2338260956881988
317,34.31324750297966,0.21930728987646406,0.2616411061026156,205.5837212801224,0.0035889338865140396,0.5306467528489182,1.3254738229700462,1.2817578133866344e-12,0.21846669468695884,0.15090928456172029,0.02089473717544202,0.3491807068374858,0.027417641271204676,0.23381040476813356
318,33.39825274188205,0.23505516304828333,0.2714969089720398,47.72939656876155,0.003555485531176114,0.5311679385157353,1.3268681687166028,1.3980206279166391e-12,0.21837478867472448,0.15079474003705548,0.020880565470282077,0.34913271753816316,0.027336552301485115,0.23379353606396028
319,34.68133952341026,0.2253088081535772,0.2699448810890317,197.38895104124512,0.0035221076038047896,0.5310698264397641,1.3284251323860703,1.492253380118118e-12,0.21828932153889602,0.15068812782200794,0.020867218160422297,0.34908806208720794,0.027261274132653113,0.23377786834255243
320,34.095420246581384,0.21895938968593429,0.26230796705931425,180.51157263557167,0.003488801731193153,0.5304256336513685,1.3301302843208749,1.5642010997433207e-12,0.2182092549615752,0.150588272620402,0.020854701370448377,0.3490462011135858,0.027190897113824327,0.2337632120590653
321,35.23579955905687,0.21883966092895052,0.261394269997254,53.914499490404886,0.003455569536622451,0.5304084509368917,1.3316478548934858,1.6298861281483052e-12,0.21812479705175947,0.150483280116379,0.02084187326836613,0.3490019466339566,0.027116996920373216,0.23374782130785413
322,33.55372775411649,0.21862315794337805,0.2615864919498563,47.6433463601641,0.003422412639782963,0.5309443481959356,1.3329962927512098,1.6896838116130048e-12,0.2180336425133708,0.1503703275412647,0.020828437222500447,0.3489541529884032,0.027037655781903088,0.2337313052215693
323,35.22585438267385,0.25174638837525903,0.2612945178989321,51.06855160285936,0.0033893326566950604,0.5319682191223066,1.334193662834179,1.7439887162606936e-12,0.2179369561161451,0.15025088917386764,0.020814612806646735,0.3489034244180566,0.026953856072460067,0.2337138598790036
324,34.61998653253768,0.27438167739660885,0.27187376213259995,230.24332125271715,0.003356331199630453,0.5323448566523301,1.3355498049780603,1.7774559684892825e-12,0.21784803398052108,0.15014077797839168,0.020801500366583625,0.34885668222520355,0.02687673761455503,0.23369779791358
325,35.59269851426713,0.2502247038983299,0.264690225943923,222.53940276580113,0.003323409877033601,0.5321498601728484,1.337051060697956,1.7913960704737008e-12,0.21776671788724775,0.1500396377142327,0.020788870480507045,0.3488138745079085,0.026806132797215783,0.23368309690333952
326,34.687938689602014,0.2180195472254674,0.2609670308884233,207.35021989874593,0.0032905702934433196,0.5314513680279022,1.3386808137834116,1.7877023929612634e-12,0.21769121307898748,0.14994550603717366,0.020776829960486864,0.3487741340856678,0.026740649446028168,0.23366946189578172
327,34.338357890191375,0.21791463365234875,0.2611014910507947,52.84661680926511,0.0032578140494145848,0.531353555984309,1.3401306451990063,1.7844084819236007e-12,0.21761157850994825,0.1498465086901098,0.02076449547790788,0.348732253104948,0.026671881515824905,0.23365514475637772
