problem,split,method,axis,x,mean,q10,median,q90
logreg_gd,ood,lpep,K,15,0.0029273466642320135,0.0009636765239158407,0.002501685517618951,0.005128428438991145
logreg_gd,ood,lpep,matvec_budget,2,0.05661319772674251,0.0428602450090763,0.05610962079988449,0.07028091387800654
logreg_gd,ood,lpep,matvec_budget,4,0.04843641337861585,0.03652829906976698,0.047524308029019885,0.06109500213998294
logreg_gd,ood,lpep,matvec_budget,6,0.032382914871661145,0.022845343921151184,0.03150830082680811,0.04275827889089147
logreg_gd,ood,lpep,matvec_budget,8,0.016530103667229724,0.010088756636535263,0.01589658790676826,0.02403230657191845
logreg_gd,ood,lpep,matvec_budget,10,0.01700687044186509,0.01056017450119492,0.01633641007414169,0.02441909767016551
logreg_gd,ood,lpep,matvec_budget,12,0.013057359482283858,0.007466329522583754,0.012411292515146943,0.019205602727378257
logreg_gd,ood,lpep,matvec_budget,14,0.010407781351723261,0.00564103758749771,0.009871838135824984,0.01555896021017562
logreg_gd,ood,lpep,matvec_budget,16,0.008477598365966978,0.004274966615262693,0.007921717487208657,0.012965987038796655
logreg_gd,ood,lpep,matvec_budget,18,0.007027191031871739,0.0032930401764627473,0.006507007668331927,0.011014910747731987
logreg_gd,ood,lpep,matvec_budget,20,0.005975503053417991,0.0026164982005808302,0.005448177778449165,0.009505958880074982
logreg_gd,ood,lpep,matvec_budget,22,0.005030539791639226,0.0020432110227937283,0.004528649047699174,0.008224605598766931
logreg_gd,ood,lpep,matvec_budget,24,0.004326826140870271,0.0016370247584410803,0.0038478107066931277,0.007129476142082824
logreg_gd,ood,lpep,matvec_budget,26,0.003755046932642019,0.001341050837770913,0.003286441885749447,0.006279870256106807
logreg_gd,ood,lpep,matvec_budget,28,0.0032844359860218645,0.0011277333133440537,0.002840352077370184,0.005617638001360198
logreg_gd,ood,lpep,matvec_budget,30,0.0029273466642320135,0.0009636765239158407,0.002501685517618951,0.005128428438991145
logreg_gd,ood,backtracking,K,1,0.10613130618160745,0.08705427917534356,0.10553514601043368,0.12497200430214057
logreg_gd,ood,backtracking,K,2,0.06398814251736035,0.04952586690680598,0.06339758501427475,0.07886808606334944
logreg_gd,ood,backtracking,K,3,0.043432679629555396,0.03261251888212428,0.04267493326604016,0.055033876254567377
logreg_gd,ood,backtracking,K,4,0.031561787442866175,0.022227876961339422,0.030844808763708986,0.0418329515577346
logreg_gd,ood,backtracking,K,5,0.02400964784970501,0.016048944610590976,0.023195785695210858,0.03294167657620911
logreg_gd,ood,backtracking,K,6,0.0188810512659919,0.012016929350763168,0.018161887174350272,0.026888708921856734
logreg_gd,ood,backtracking,K,7,0.01522859653873822,0.009199247535645688,0.014587324291635173,0.021993572127059206
logreg_gd,ood,backtracking,K,8,0.012531006517899582,0.007169040856994441,0.011882244921290891,0.018343248459469868
logreg_gd,ood,backtracking,K,9,0.010480387657673694,0.005712714734672814,0.009913883069262525,0.015602982641565554
logreg_gd,ood,backtracking,K,10,0.008884595256375324,0.004562241006275597,0.008328606508100161,0.01342745490016377
logreg_gd,ood,backtracking,K,11,0.007618316418948428,0.003692261871586594,0.007070290980583066,0.011749469821108659
logreg_gd,ood,backtracking,K,12,0.006596818099430328,0.00301538845216508,0.00606590468048665,0.010395134921548388
logreg_gd,ood,backtracking,K,13,0.005761051662934395,0.002487627591055947,0.005227711610722968,0.009163978353546164
logreg_gd,ood,backtracking,K,14,0.005068801468512281,0.002067993505105165,0.004563646690246115,0.008237778846557341
logreg_gd,ood,backtracking,K,15,0.004489215879076848,0.001731319334374659,0.004018129178352814,0.007381906538314098
logreg_gd,ood,backtracking,matvec_budget,2,0.10613130618160745,0.08705427917534356,0.10553514601043368,0.12497200430214057
logreg_gd,ood,backtracking,matvec_budget,4,0.06398814251736035,0.04952586690680598,0.06339758501427475,0.07886808606334944
logreg_gd,ood,backtracking,matvec_budget,6,0.043432679629555396,0.03261251888212428,0.04267493326604016,0.055033876254567377
logreg_gd,ood,backtracking,matvec_budget,8,0.031561787442866175,0.022227876961339422,0.030844808763708986,0.0418329515577346
logreg_gd,ood,backtracking,matvec_budget,10,0.02400964784970501,0.016048944610590976,0.023195785695210858,0.03294167657620911
logreg_gd,ood,backtracking,matvec_budget,12,0.0188810512659919,0.012016929350763168,0.018161887174350272,0.026888708921856734
logreg_gd,ood,backtracking,matvec_budget,14,0.01522859653873822,0.009199247535645688,0.014587324291635173,0.021993572127059206
logreg_gd,ood,backtracking,matvec_budget,16,0.012531006517899582,0.007169040856994441,0.011882244921290891,0.018343248459469868
logreg_gd,ood,backtracking,matvec_budget,18,0.010480387657673694,0.005712714734672814,0.009913883069262525,0.015602982641565554
logreg_gd,ood,backtracking,matvec_budget,20,0.008884595256375324,0.004562241006275597,0.008328606508100161,0.01342745490016377
logreg_gd,ood,backtracking,matvec_budget,22,0.007618316418948428,0.003692261871586594,0.007070290980583066,0.011749469821108659
logreg_gd,ood,backtracking,matvec_budget,24,0.006596818099430328,0.00301538845216508,0.00606590468048665,0.010395134921548388
logreg_gd,ood,backtracking,matvec_budget,26,0.005761051662934395,0.002487627591055947,0.005227711610722968,0.009163978353546164
logreg_gd,ood,backtracking,matvec_budget,28,0.005068801468512281,0.002067993505105165,0.004563646690246115,0.008237778846557341
logreg_gd,ood,backtracking,matvec_budget,30,0.004489215879076848,0.001731319334374659,0.004018129178352814,0.007381906538314098
