repeat,K,mean,worst,cvar_0.01,cvar_0.05,cvar_0.1
0,23,2.87378466077483e-05,9.755834258891546e-05,9.655104226362705e-05,8.584169176248165e-05,7.361275334631301e-05
0,24,2.5396575926263377e-05,8.956398806516161e-05,8.804431882030071e-05,7.795965327848414e-05,6.646320601389315e-05
0,25,2.2526408869902193e-05,8.246001789109043e-05,8.105688814086812e-05,7.098672536813238e-05,6.016800000865936e-05
0,26,2.0048804903977933e-05,7.612015582502069e-05,7.481622193656268e-05,6.48460760453478e-05,5.460371327022916e-05
0,27,1.7900429274383247e-05,7.043997531468213e-05,6.922125008907416e-05,5.943153802265802e-05,4.9668270481645924e-05
0,28,1.6029807350988352e-05,6.533247300425038e-05,6.418765802914078e-05,5.464616081402434e-05,4.5284718454743596e-05
0,29,1.4394797938881007e-05,6.07246573626563e-05,5.964460307842414e-05,5.0344027930809756e-05,4.137404915410061e-05
0,30,1.2960666411140546e-05,5.655489484650941e-05,5.553216550932121e-05,4.646608027237949e-05,3.787251598955976e-05
1,1,0.017889659319580156,0.027676864041858155,0.02653927948729047,0.024246797769062228,0.02328849915947082
1,2,0.005923191203391379,0.008267169340767998,0.008228207035910408,0.007946820431362418,0.00759798388926739
1,3,0.0030088001058899694,0.004383962467589979,0.004372326549031174,0.004198388941801362,0.004037010636572429
