iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13
18,0.019102062081846463,0.0009697463523713072,0.004435374983586371,0.01450737806140822,3.466000000000001e-05,1.2507174878233822,1.2507167191613304,1.250716032781034,1.250714825757854,1.2507126613812245,1.2507093052456761,1.2507052069836304,1.2507017982615067,1.2507006260747604,1.250701970279957,1.2507048254007511,1.2507079886283219,1.250710693754159,1.250712031721318,0.00032079482074249,0.2820739498519865,0.43436285743084574,0.531383251405562,0.5990968937510485,0.6492396571970356,0.687959149343886,0.7188092298711669,0.7439966290756675,0.7649681354459751,0.7827129199421492,0.7979301914796298,0.8111286220430507,0.8223766390185734
19,0.019741019913373868,0.0009694922274078608,0.004535290994681418,0.015253830662393683,3.664e-05,1.250799248581529,1.250798311976501,1.2507974563929973,1.2507960347768803,1.2507935792582936,1.250789862630398,1.250785410242134,1.2507818005161915,1.2507806954783431,1.2507823411751262,1.2507855889080373,1.2507891091378962,1.2507920758238324,1.25079351252609,0.00035732717330950114,0.2821104051933179,0.43439922875703074,0.5314195095954543,0.5991329855318289,0.6492755035995651,0.6879946555830901,0.7188443315841078,0.7440313754344638,0.7650027300987243,0.7827476303472984,0.7979652017262355,0.8111639773802417,0.8223766390185734
20,0.020006682643745055,0.0009692222620236204,0.004690208996180445,0.015163630378318178,3.8620000000000006e-05,1.2508853590583267,1.2508843165389703,1.2508833364897127,1.2508817464209034,1.2508790668268317,1.250875096911036,1.2508704446946919,1.2508668158341156,1.2508659452479554,1.2508680080055756,1.250871701132466,1.2508755784501433,1.2508787714998983,1.2508802661274083,0.0003958092306951968,0.28214884149708797,0.4344376034309172,0.5314577977325157,0.5991711447668164,0.6493134739021881,0.6880323681609661,0.7188817482668268,0.7440685577020116,0.7650398667916958,0.7827849490388167,0.7980028393556075,0.8112019412036304,0.8223766390185734
21,0.01936902069386261,0.0009689399250758182,0.004640041035600007,0.014844420703430426,4.0600000000000004e-05,1.2509757332579223,1.250974672544022,1.2509735768471604,1.250971785740069,1.250968820877814,1.2509645109358827,1.2509595553130395,1.2509558095915037,1.250955107458634,1.2509575611287371,1.2509617004120892,1.2509659431748712,1.2509693641120865,1.2509708977172511,0.00043619294008675493,0.2821892165049956,0.4344779124777351,0.5314980016118861,0.5992111871111694,0.6493532781758834,0.6880718471140598,0.7189208493504479,0.744107343031359,0.7650785476175475,0.7828237885477337,0.7980420057667663,0.8112414593978531,0.8223766390185734
22,0.022667840333629716,0.0009686371851185929,0.004614542005583644,0.016888336672242273,4.2579999999999996e-05,1.2510709354701544,1.2510700259691543,1.2510690841018273,1.251067431524808,1.2510645698679936,1.2510602999770943,1.2510553270934448,1.2510515792688566,1.251050968611354,1.2510535982394904,1.2510579209595656,1.2510622942407004,1.251065778050482,1.2510672926878719,0.000478770284568581,0.2822318786772362,0.43452064126373197,0.5315407884013957,0.5992540068297391,0.649396077879748,0.688114543331295,0.7189633603777037,0.744149661860769,0.7651207868985761,0.7828661154557719,0.7980845278948012,0.8112841849155169,0.8223766390185734
23,0.019367777329458255,0.0009683225748076549,0.00459224998485297,0.01467446767485909,4.4559999999999993e-05,1.25117041043313,1.2511694796379054,1.251168590246947,1.2511669742006295,1.2511641050913422,1.2511597785497894,1.2511547483449095,1.2511510507498298,1.2511506710885643,1.2511536579353475,1.2511583389507643,1.2511629877056518,1.2511666488742457,1.2511682291362143,0.0005232422105046071,0.28227635536502504,0.43456513613383424,0.531585287970462,0.5992984767620442,0.6494404584250831,0.6881587548519605,0.7190073442198744,0.7441934550985416,0.7651645538617301,0.7829100596561627,0.7981287657724098,0.811328712105227,0.8223766390185734
24,0.018891968632797882,0.000967998353844212,0.0046149169793352485,0.0145965464073485,4.654e-05,1.2512741535190373,1.251273058782881,1.2512721049905473,1.2512703485932324,1.251267233295106,1.2512625804008928,1.2512572583472634,1.2512534919940863,1.2512533809743411,1.2512568877224712,1.2512621415994516,1.2512672684704882,1.2512712609751202,1.2512729737794543,0.000569606730116415,0.2823226516263999,0.4346113862427983,0.531631449736471,0.5993444804817702,0.6494862071243986,0.6882041407027233,0.7190523100343593,0.7442380906505089,0.7652091235547859,0.7829548727725723,0.798174005052856,0.8113743889610047,0.8223766390185734
25,0.019271504149248372,0.0009676639447770133,0.0046445829793810844,0.014908770208048393,4.8519999999999996e-05,1.2513822263261092,1.2513810019471403,1.2513798989173215,1.2513778686058072,1.251374334118143,1.2513691340785311,1.2513632571922604,1.2513591574990899,1.2513591124104402,1.2513630409986098,1.2513688717263283,1.2513745505701666,1.2513789798086772,1.2513809021685705,0.0006179022838687263,0.2823708867764715,0.43465953516041467,0.5316794518308593,0.5993922453919093,0.6495336087634247,0.6882510338445522,0.7190986027952099,0.7442838642886266,0.7652546807023485,0.7830005992437474,0.7982201638317307,0.8114210474587678,0.8223766390185734
26,0.021048104015805782,0.0009673112229645744,0.0045878340024501085,0.015776854946936508,5.05e-05,1.2514948629538265,1.2514936789663653,1.251492571445827,1.2514904394418507,1.25148670297011,1.2514812151531038,1.2514750518379383,1.25147084146595,1.2514709969398412,1.2514753936766312,1.2514817928337592,1.2514879993238643,1.2514928532233727,1.2514950119173676,0.0006682529003892416,0.282421256981733,0.43470988252379683,0.5317297293080017,0.5994423847765602,0.6495835123286874,0.6883005842424631,0.719147722655916,0.7443326207122659,0.7653033289962912,0.783049461211126,0.7982694474524654,0.8114707876440056,0.8223766390185734
27,0.019122829963682822,0.0009669465320233377,0.0046395829995162785,0.014672107385690835,5.2480000000000006e-05,1.2516117313407917,1.2516104644081287,1.2516092971846495,1.2516070088141436,1.2516029991511928,1.2515971590136414,1.2515906907200045,1.2515864226197988,1.2515868909521748,1.2515918857260209,1.2515989606175377,1.2516057585280265,1.25161105148771,1.2516134101061105,0.0007204767952495415,0.28247344499161314,0.43476201328432257,0.5317817499952529,0.5994942148991903,0.64963504465772,0.6883517024252341,0.7191983677350148,0.7443828969310742,0.7653535358862947,0.7830999512125604,0.79832043392569,0.8115222909812865,0.8223766390185734
28,0.020247148727641086,0.0009665670238054658,0.0052053750259801745,0.015335603277526503,5.4460000000000004e-05,1.2517330963405497,1.2517317897307423,1.2517305742580889,1.2517281279292385,1.2517238435525986,1.2517176588429568,1.2517109258753525,1.2517066999620623,1.251707642208638,1.2517134248295498,1.2517213538004857,1.2517288866812917,1.251734723125085,1.2517373511739023,0.0007747143310425083,0.28252766433989446,0.43481617851419535,0.5318358031011593,0.5995480724756529,0.6496885986448452,0.6884048423469916,0.7192510529860539,0.7444352626861509,0.7654059133233501,0.7831527073575465,0.7983737730035383,0.8115762088502015,0.8223766390185734
29,0.020067908294080755,0.0009661774125272475,0.005403916991781443,0.015608518938040614,5.644000000000001e-05,1.2518591672165391,1.2518578326547203,1.2518565304275044,1.2518538351783042,1.2518490837357934,1.2518422299112302,1.2518347959654095,1.2518301580731082,1.2518312344513818,1.2518376618961176,1.2518464888756908,1.2518549247369046,1.2518615301486236,1.2518646201937833,0.0008310606879870627,0.28258399654208627,0.43487243984690066,0.5318919102572226,0.5996038983346229,0.6497439719523801,0.6884595746990525,0.7193050322390269,0.7444886014540111,0.7654590062799644,0.7832060552065643,0.7984277206117492,0.8116308494487419,0.8223766390185734
30,0.019412516750087105,0.0009657770585053222,0.004555833991616964,0.015016567179833242,5.842e-05,1.2519896571631457,1.251988200953944,1.2519866630699423,1.2519835199854608,1.2519780824836413,1.2519703545475027,1.2519620711914237,1.2519569689205456,1.2519582286061226,1.2519654119771693,1.2519752556420478,1.2519846846151306,1.2519921076521536,1.251995660839347,0.0008893791453635583,0.2826422496282476,0.43493055758974164,0.5319497880999546,0.5996613913528149,0.6498008944431253,0.6885157317522264,0.7193603236877705,0.744543180163667,0.7655133290618366,0.7832606801297656,0.7984830215523749,0.8116869195760541,0.8223766390185734
31,0.020567228099281562,0.0009653602507146169,0.005555415991693735,0.015627384347725672,6.04e-05,1.2521247758289997,1.2521232066140153,1.2521214766765438,1.2521179961748523,1.252112038518246,1.2521036348129677,1.25209468547542,1.252089221584806,1.2520906387207498,1.2520984267900521,1.2521090559774912,1.2521192201132991,1.2521272165980268,1.2521310518460211,0.0009497778424016565,0.2827025989550555,0.4349908092566051,0.5320098661599928,0.5997211821282282,0.649860244738748,0.6885744721599253,0.7194183558305796,0.7446006169646838,0.7655705461375096,0.7833181428705414,0.7985410365387707,0.8117455530899658,0.8223766390185734
32,0.019420584204359253,0.0009649313374275039,0.004852666985243559,0.014846120116807476,6.238000000000001e-05,1.2522641000588415,1.2522623262079529,1.2522604056145428,1.2522566273688724,1.2522502090105425,1.252241185669128,1.2522315807995068,1.2522256781497956,1.252227086093972,1.2522352701086399,1.2522464932697022,1.2522572526461406,1.2522657382904276,1.2522698073805978,0.0010120463108110773,0.28276478232090974,0.4350528938882532,0.5320717886906944,0.5997828371616987,0.6499214823495875,0.6886351152277177,0.7194782809778467,0.744659897109621,0.7656295191036907,0.7833772595974567,0.7986006177063506,0.8118056960665269,0.8223766390185734
33,0.020255523642390576,0.0009644887878862647,0.004828415985684842,0.015553592430178549,6.436e-05,1.252408052834038,1.2524060672386736,1.25240404442454,1.2524000648289497,1.2523932724231166,1.252383667607756,1.2523733471907843,1.252366821631683,1.252367944134121,1.252376233810505,1.2523878183242314,1.2523990295768834,1.2524079459755404,1.2524122448300947,0.0010763912903429629,0.28282904439676215,0.43511709444949886,0.5321358682389468,0.5998466908884523,0.649984951519336,0.6886979967209975,0.7195404037690294,0.7447212734490162,0.7656904397460946,0.7834381684175309,0.7986618689580405,0.8118674402151927,0.8223766390185734
34,0.019821146205432433,0.0009640325575343951,0.004586624971125275,0.015011547032546594,6.634e-05,1.252556310159395,1.2525540780038644,1.252551947848362,1.2525477000783587,1.252540433268827,1.2525301756747536,1.2525191837424665,1.252512251282308,1.2525134402046043,1.252522210859686,1.2525344539953667,1.2525462982456839,1.2525557244901688,1.2525602736347161,0.0011426524791532718,0.2828952088625402,0.4351831872753853,0.5322018095513383,0.5999123587342118,0.6500501825719789,0.6887626077948954,0.7196042773349196,0.7447845003449737,0.7657533795905203,0.7835012857437905,0.7987254852329373,0.8119316461177868,0.8223766390185734
35,0.018677554626336013,0.0009635696732948929,0.0045821250532753766,0.014635024493004767,6.832000000000001e-05,1.2527087541034023,1.252706232500018,1.25270374214709,1.2526988526401142,1.2526906417531818,1.2526792305143222,1.252667166452093,1.2526596765387663,1.2526610830804985,1.2526706895213058,1.2526839904584368,1.2526967961278428,1.2527069394198378,1.252711784613327,0.0012107601352340756,0.2829631774964477,0.4352509518009439,0.532269234394734,0.5999792596983871,0.6501163332556975,0.6888277830332509,0.7196683783306793,0.7448477327299861,0.7658162951365302,0.7835645336315846,0.7987894866820967,0.8119964991614944,0.8223766390185734
36,0.01960124844486124,0.0009630940082556783,0.004639958031475544,0.015069131257351653,7.03e-05,1.2528656555027275,1.2528626712863857,1.252859761924429,1.2528542071316333,1.2528450668759707,1.2528325586644815,1.2528194970298216,1.2528114895465698,1.2528130728894848,1.2528233923184664,1.2528375856255418,1.2528511913343687,1.2528619266071135,1.2528669999915623,0.001280854494823506,0.2830330606707892,0.4353206110091527,0.5323385453578453,0.6000480513236786,0.6501843952887331,0.6888949042809807,0.7197344619804105,0.7449129658352993,0.7658811936942287,0.7836297114263906,0.7988553473815114,0.812063145331284,0.8223766390185734
37,0.02132107508264992,0.0009625993283469778,0.004561459005344659,0.016106944960774118,7.228e-05,1.2530274376402273,1.2530243188953745,1.2530212618160652,1.2530153193086233,1.253005534712304,1.2529921803056954,1.252978267512361,1.2529697247644829,1.2529713093581847,1.2529820877504554,1.2529969354505943,1.2530111766664789,1.253022427870043,1.2530277342281928,0.001353158328142486,0.2831053159002883,0.43539276744581207,0.5324104929159139,0.6001196379115714,0.6502554257118884,0.6889651655039674,0.7198038217868769,0.7449815346333151,0.7659493894521958,0.7836980702424485,0.7989242431923764,0.8121326932841147,0.8223766390185734
38,0.018942231893314187,0.0009620968689500169,0.004510583006776869,0.014710367094252148,7.426e-05,1.2531934130189022,1.2531899727889355,1.253186594139263,1.2531800430585582,1.2531693254949294,1.2531547931021838,1.2531397242659699,1.2531304635287426,1.2531320502095318,1.253143451397377,1.2531592009901216,1.2531743286361432,1.2531862961849338,1.2531919254197625,0.0014273126798433357,0.28317933152817926,0.4354665964342379,0.5324839988339239,0.6001926289064288,0.6503276604814272,0.6890363911531922,0.7198738973450971,0.745050622657606,0.7660180240688031,0.7837669219551792,0.7989937797774463,0.8122030620594667,0.8223766390185734
39,0.019075025818152562,0.0009615844911651592,0.004549917008262128,0.01455693967983983,7.624e-05,1.2533633105380835,1.2533595953310852,1.2533558929490918,1.2533486805364364,1.2533369191969577,1.2533210523032785,1.2533046686405687,1.2532945916575635,1.2532961843824724,1.2533083041039244,1.2533250987018065,1.2533412623077005,1.2533540786792428,1.2533601134779082,0.0015031959046207441,0.2832550940022537,0.43554214639474037,0.5325591787058692,0.6002672188375106,0.6504013870228477,0.6891089730561745,0.7199451849759978,0.7451208083847255,0.7660877122257531,0.7838368651036334,0.7990645034987587,0.8122747349589811,0.8223766390185734
40,0.019482330168237458,0.0009610574666964674,0.004492000036407262,0.014687021186743426,7.822e-05,1.2535372517657961,1.253533265426202,1.253529222125078,1.2535213654574506,1.2535086695582902,1.2534916996212373,1.2534743331285743,1.2534637829957416,1.253465617808154,1.2534785195046416,1.2534962710614952,1.2535133006421282,1.253526785506105,1.2535331139521877,0.0015808708627621988,0.28333265350347814,0.43561948394271016,0.5326361565306474,0.6003436540421354,0.6504770591055226,0.6891836629884822,0.7200187949717263,0.7451935401743042,0.7661601156233313,0.7839095928305311,0.7991379836995713,0.8123490756234355,0.8223766390185734
41,0.0195907110558899,0.0009605160898063592,0.004971582966390997,0.015003806599466684,8.020000000000001e-05,1.2537156449773101,1.2537113190026294,1.253706765836059,1.2536981488913927,1.2536845348463501,1.2536666406314765,1.2536486100131223,1.2536379536998494,1.2536403102277986,1.2536540876615994,1.253672693660352,1.2536903429568569,1.253704175871486,1.2537105079275368,0.001660517630036029,0.2834121498396889,0.4356986899432971,0.5327149556269221,0.6004219058403623,0.6505546020613414,0.6892603485885092,0.7200945912903118,0.745268677430134,0.7662351054251657,0.7839849919746595,0.7992141128442891,0.8124259653039992,0.8223766390185734
42,0.01955356213057889,0.0009599636202988666,0.004597667022608221,0.015038411596031186,8.218e-05,1.253898457244166,1.2538937275529451,1.253888747959532,1.2538794543032852,1.2538649437495117,1.2538460398468658,1.253827126077585,1.2538160376962892,1.2538185738837275,1.2538329701576862,1.2538523048774746,1.253870560222486,1.2538847857467106,1.2538911404521107,0.0017421250698638224,0.2834935959615683,0.4357798760799477,0.5327957652962824,0.6005021793628467,0.6506341409027652,0.6893389478692007,0.7201721504533004,0.7453453719655361,0.7663114419669322,0.7840615822310747,0.7992913616488593,0.8125039774315783,0.8223766390185734
43,0.019024091202369864,0.0009594081088686051,0.004619874991476536,0.014845264082103697,8.416000000000001e-05,1.2540856906389584,1.254080463313523,1.2540748730271085,1.254064538010665,1.2540485391266187,1.254027821488124,1.2540071339072725,1.253994875918955,1.2539972344136339,1.2540123196542186,1.2540327442805876,1.2540520715737202,1.2540671184314518,1.2540737380059161,0.0018256885745748254,0.28357694883964685,0.4358628699362424,0.532878207908397,0.6005838057566133,0.6507146215801618,0.6894179409931777,0.7202494679002834,0.745421235310221,0.7663865772645502,0.7841369122462934,0.7993675501741265,0.8125812606692104,0.8223766390185734
44,0.018976871475621715,0.0009588444996274752,0.004595374979544431,0.014672253558502135,8.614e-05,1.254277183699868,1.2542713070870477,1.254264895195212,1.2542532659159507,1.2542354882395055,1.2542126629253516,1.2541899649304846,1.254176417926572,1.2541786101905936,1.2541944846738637,1.2542161322077994,1.2542366633610467,1.254252650042461,1.2542596083874549,0.0019111223404583758,0.2836621027219034,0.43594756605987545,0.5329622355840358,0.6006668731819014,0.6507963702662095,0.6894980075410934,0.7203276666667108,0.7454978320484921,0.7664623824113608,0.7842129413865137,0.7994445321912333,0.8126594588129967,0.8223766390185734
45,0.019895492314776896,0.0009582588807896691,0.004519208974670619,0.014906872122785257,8.812e-05,1.2544727782941307,1.2544663778597809,1.2544593921260556,1.25444690592493,1.254427987219365,1.254403864447374,1.254380023291259,1.2543659104873972,1.2543683349465384,1.2543850334781381,1.2544076734080185,1.254429049280867,1.2544455956519687,1.2544526149809005,0.001998385262143488,0.2837491646755648,0.43603428006270933,0.533048467235717,0.6007524232757959,0.650880989507929,0.6895814410048655,0.7204097917813893,0.7455788713284437,0.7665429729279299,0.7842938554339973,0.7995262866195897,0.8127421925673884,0.8223766390185734
