i,K,obj_val,grad_sq_norm,opt_dist_sq_norm
28.0,4.0,3.3875002176490905,0.9090455943976323,129.5819824992359
28.0,5.0,2.5697163471134647,0.5908404064138177,116.94102722303718
28.0,6.0,2.0305959183229776,0.4069350925720391,107.25300224099716
28.0,7.0,1.655471930367734,0.29232768955099087,99.53755366027727
28.0,8.0,1.3838062738182038,0.21717997608214104,93.20799362835734
28.0,9.0,1.180589328475145,0.16601525131656797,87.88994850916667
28.0,10.0,1.0243132926820224,0.1300995841248261,83.33360644658262
28.0,11.0,0.9011934333424699,0.10421306738096607,79.36645285997939
28.0,12.0,0.802105145929761,0.08510672564565835,75.86589219399048
28.0,13.0,0.7208453756934808,0.07069503826919471,72.74257833591706
28.0,14.0,0.6530974142128677,0.059605143349622025,69.92989187141237
28.0,15.0,0.5957925908442112,0.050913314155934385,67.37710735791052
28.0,16.0,0.54670581525934,0.04398558666241108,65.04485030868958
28.0,17.0,0.5041934173079506,0.03837878071383976,62.90201263431465
28.0,18.0,0.4670198088853906,0.033777660639374936,60.923617745796676
28.0,19.0,0.43424078428833396,0.029954268532203704,59.089316170894485
28.0,20.0,0.405123619078712,0.026741148089019576,57.382307302273375
28.0,21.0,0.37909148661031494,0.02401343042080436,55.78855397404754
28.0,22.0,0.3556841998625872,0.02167666722502128,54.296201458027085
28.0,23.0,0.3345300773344468,0.01965844824560609,52.895141325801745
28.0,24.0,0.31532549720627817,0.01790254613153316,51.576679464709564
28.0,25.0,0.2978198380532673,0.0163647722128475,50.333280022016
28.0,26.0,0.2818042433607255,0.015010005565042076,49.15836544201576
28.0,27.0,0.2671031351012505,0.013810036771070512,48.046158474137904
28.0,28.0,0.2535677280386954,0.01274198424938399,46.99155597050397
28.0,29.0,0.24107101741730463,0.011787117707641322,45.99002704259857
28.0,30.0,0.22950386408652565,0.010929974381478967,45.037530090637006
28.0,31.0,0.21877190600956162,0.010157688152211217,44.13044460867237
28.0,32.0,0.20879309859227577,0.009459475096148006,43.26551467278634
28.0,33.0,0.1994957383082494,0.008826235169802233,42.43980175351339
28.0,34.0,0.19081686133213782,0.008250240970828297,41.6506450354502
28.0,35.0,0.1827009358088192,0.007724892409132399,40.89562783109246
28.0,36.0,0.1750987860329205,0.007244521724147091,40.172548980266335
28.0,37.0,0.1679667012918922,0.00680423729680783,39.47939835785879
28.0,38.0,0.1612656928941966,0.006399797605807429,38.814335789988036
28.0,39.0,0.15496087098447178,0.006027508794089201,38.17567281601704
28.0,40.0,0.1490209188628266,0.005684140869035226,37.561856840873254
28.0,41.0,0.14341764719180894,0.005366858715733224,36.97145730629099
28.0,42.0,0.13812561406352802,0.005073164967636255,36.403153576239475
28.0,43.0,0.13312179968071192,0.0048008524312454556,35.855724284953006
28.0,44.0,0.12838532657653653,0.0045479642571632384,35.3280379386614
28.0,45.0,0.12389721800461127,0.004312760429341259,34.81904459661242
28.0,46.0,0.11964018848085609,0.0040936894368928155,34.32776848502331
28.0,47.0,0.11559846153433254,0.003889364219895162,33.85330142053678
28.0,48.0,0.11175761058561998,0.003698541657982326,33.39479693861935
28.0,49.0,0.10810441956559899,0.0035201050099588605,32.95146503793485
28.0,50.0,0.1046267604501227,0.0033530488229271283,32.52256746468242
29.0,1.0,9.815274604750686,5.639469587931576,194.51118925117015
29.0,2.0,5.349455297125828,2.1370740383272677,160.88956042009897
29.0,3.0,3.5357398547858434,1.0929424739503502,141.62881326992292
29.0,4.0,2.573541536267196,0.650421721789295,128.5787963247299
29.0,5.0,1.9882483744092383,0.42359586197706117,118.93505190145041
29.0,6.0,1.601313999501286,0.2934969297522271,111.40565426579053
29.0,7.0,1.3301658708138118,0.21310291268280881,105.29389519753761
29.0,8.0,1.1314980077820245,0.16061820175485353,100.18633462696515
29.0,9.0,0.9806371454983729,0.12482518254394555,95.82096079759192
29.0,10.0,0.8626601491217503,0.09951246154037749,92.02323739814237
29.0,11.0,0.7681104909581469,0.08104705101503042,88.67210926319574
29.0,12.0,0.6907609757578503,0.06720943552419971,85.68071435037821
29.0,13.0,0.6263737789642763,0.05659349153546388,82.98487988287097
29.0,14.0,0.5719804950883971,0.048280029100756065,80.53597825854933
29.0,15.0,0.525447863991991,0.04165125750784818,78.29633630729651
29.0,16.0,0.48520718145733144,0.03628145350673237,76.23619610883641
29.0,17.0,0.45008084056237174,0.03187051021747385,74.33164883651379
29.0,18.0,0.4191682716214105,0.028202437508072553,72.56319598448178
29.0,19.0,0.3917691825412481,0.025118806051445713,70.9147253355042
29.0,20.0,0.3673307889165475,0.022501371828823138,69.37276741139067
29.0,21.0,0.34541081433918164,0.020260471140234732,67.92594562755328
29.0,22.0,0.32565106987699427,0.018327119656699718,66.56456284133684
29.0,23.0,0.30775826589140853,0.016647535857868358,65.28028568148552
29.0,24.0,0.29148985649307674,0.015179280557433238,64.06590015377779
29.0,25.0,0.27664344454262924,0.013888492438583384,62.91512000836289
29.0,26.0,0.2630487451054731,0.012747879103142318,61.822434722630966
29.0,27.0,0.2505614141328065,0.011735237007027121,60.78298762131221
29.0,28.0,0.23905825544912646,0.010832347058867674,59.792477201788
29.0,29.0,0.22843345908935708,0.010024140726636956,58.847076527050376
29.0,30.0,0.21859562039806343,0.009298063450323591,57.94336683141958
29.0,31.0,0.2094653565988502,0.008643583707781975,57.07828241327764
29.0,32.0,0.2009733851686018,0.008051810815909994,56.24906457059003
29.0,33.0,0.19305896248735632,0.007515194759406295,55.45322284073151
29.0,34.0,0.18566860599575336,0.0070272885043554485,54.68850218554151
29.0,35.0,0.17875504125585082,0.00658255834309021,53.95285505006285
29.0,36.0,0.1722763287764354,0.00617623147327171,53.244417443382545
29.0,37.0,0.16619513554500998,0.0058041726699054165,52.561488359750086
29.0,38.0,0.16047812382571924,0.005462783857768432,51.90251199023994
29.0,39.0,0.155095435587475,0.005148921835487483,51.26606227879484
29.0,40.0,0.15002025538618682,0.004859830481812538,50.65082945828042
29.0,41.0,0.1452284379769001,0.004593084588312477,50.055608267217494
29.0,42.0,0.1406981896224134,0.004346543081004803,49.47928759989819
29.0,43.0,0.1364097941763127,0.004118309866726133,48.92084138448955
29.0,44.0,0.13234537668550314,0.003906700904871518,48.379320517651024
29.0,45.0,0.12848869858151277,0.0037102163881755136,47.85384571181388
29.0,46.0,0.12482497958753799,0.003527517137154095,47.343601133875985
29.0,47.0,0.12134074231764763,0.0033574044863040778,46.847828732663004
29.0,48.0,0.11802367623020989,0.0031988030771112684,46.36582316787872
29.0,49.0,0.1148625181538445,0.003050746081609126,45.89692726603499
29.0,50.0,0.11184694705757095,0.0029123624669220565,45.44052793950122
30.0,1.0,11.469062217898225,7.175339487506465,160.31266764239828
30.0,2.0,5.736426842348653,2.7567019421232613,121.61175825831182
30.0,3.0,3.4244501281725124,1.3183384409214196,101.42275283104047
30.0,4.0,2.2838480980129447,0.7233736205961969,89.04329075927184
30.0,5.0,1.6438776746639356,0.4370614979741027,80.63127198781626
30.0,6.0,1.2506703942142254,0.28362898149272775,74.49282278713463
30.0,7.0,0.9921164199928271,0.19459730848842224,69.77377019177041
30.0,8.0,0.8128076383746842,0.1396634869468717,65.99990182028755
30.0,9.0,0.6829592525477595,0.10404127896168344,62.88833475373568
30.0,10.0,0.5854972501329504,0.0799547512607954,60.260539022506315
30.0,11.0,0.5101196983565252,0.06306936268186554,57.99850477323531
30.0,12.0,0.4503396101805397,0.050853088609292024,56.02109534249108
30.0,13.0,0.4019183187090734,0.04176765223233991,54.27058999037821
30.0,14.0,0.36199368355162914,0.03484597421402396,52.704684367774256
30.0,15.0,0.32857501524841914,0.029461079224112917,51.29155560778177
30.0,16.0,0.30024024461259874,0.02519486767295427,50.0067166260122
30.0,17.0,0.27594876123812007,0.021761172929647517,48.83095051523477
30.0,18.0,0.25492250068183603,0.01895935582495443,47.748916643211935
30.0,19.0,0.2365684304555272,0.01664558851448771,46.74818599630952
30.0,20.0,0.22042679155004233,0.014714654590738443,45.81855786300192
30.0,21.0,0.2061357465941732,0.013088150680799234,44.95156535139249
30.0,22.0,0.19340671570595214,0.01170667175827821,44.1401105156966
30.0,23.0,0.18200682438591514,0.010524528031875957,43.37819032463107
30.0,24.0,0.1717461809468572,0.009506103189393642,42.66068755511929
30.0,25.0,0.16246849716623105,0.008623297521357983,41.98320893452123
30.0,26.0,0.1540440656273764,0.007853701501059065,41.34195824337769
30.0,27.0,0.14636442682100723,0.007179269968426168,40.73363568236923
30.0,28.0,0.1393382671683005,0.006585345223395455,40.15535724505363
30.0,29.0,0.1328882269845805,0.006059927212243029,39.604589521603806
30.0,30.0,0.12694839027453203,0.005593121350079935,39.07909654087774
30.0,31.0,0.12146229183073515,0.00517671585608009,38.576896101129684
30.0,32.0,0.11638132130982112,0.0048038547620965965,38.09622364966284
30.0,33.0,0.11166343514381394,0.004468782463690117,37.635502219185646
30.0,34.0,0.10727210944965353,0.004166642376570644,37.193317261074085
30.0,35.0,0.1031754832646014,0.003893316940892968,36.768395465652056
30.0,36.0,0.09934565329431665,0.0036452995301312404,36.35958684953453
30.0,37.0,0.09575809016111245,0.003419591197999036,35.9658495358874
30.0,38.0,0.09239115274143109,0.0032136169214371196,35.58623676644094
30.0,39.0,0.08922568218322864,0.0030251572629750854,35.21988577239666
30.0,40.0,0.0862446610189257,0.0028522923138372056,34.86600820092671
30.0,41.0,0.08343292574016735,0.0026933554814887583,34.523881849164844
30.0,42.0,0.08077692349512865,0.0025468952160175584,34.192843501685665
30.0,43.0,0.07826450536684633,0.0024116431742374233,33.872282702921176
30.0,44.0,0.0758847501094231,0.002286487631208791,33.56163632462803
30.0,45.0,0.07362781334532323,0.0021704511895148946,33.260383811821555
30.0,46.0,0.07148479812684484,0.0020626720242796917,32.96804300962976
30.0,47.0,0.06944764348784843,0.001962388049215761,32.68416648914665
30.0,48.0,0.06750902819575813,0.0018689235053447836,32.40833830324449
30.0,49.0,0.06566228738778046,0.0017816775664811072,32.1401711139668
30.0,50.0,0.06390134016171281,0.0017001146294259527,31.87930364198215
31.0,1.0,12.353472251087105,7.407985044241268,210.0650572227402
31.0,2.0,6.435637640209946,2.8583121680652157,168.05915326263298
31.0,3.0,4.030057548389532,1.395518726720878,145.17491486985847
31.0,4.0,2.8151102663939684,0.7901676695600587,130.45020340302116
31.0,5.0,2.110534467382171,0.495257503953506,119.9799300070054
31.0,6.0,1.6611781625812512,0.3337825611292597,112.03304964143021
31.0,7.0,1.354357381362898,0.2374050421426036,105.72211955223445
31.0,8.0,1.1339170035133723,0.17599719560442217,100.54209506892545
31.0,9.0,0.9691790219110382,0.13482891356345872,96.18242425047643
31.0,10.0,0.8421470302967687,0.10608324596376069,92.44053707639571
31.0,11.0,0.7416538014284948,0.08533042020986874,89.17803220117239
31.0,12.0,0.6604490365158252,0.06992300375679568,86.29674741566828
31.0,13.0,0.5936469019964884,0.0582081375980198,83.72487427336176
31.0,14.0,0.5378502262256087,0.04911560284764457,81.40849480297386
31.0,15.0,0.49063268507090535,0.041930661348792336,79.3062095009191
31.0,16.0,0.4502203795763431,0.03616304766682257,77.38560942198423
31.0,17.0,0.4152893960951738,0.03146848494032618,75.6208909513457
31.0,18.0,0.3848333641501247,0.027600110819824004,73.9912018519053
31.0,19.0,0.35807461551276404,0.024377555920298784,72.47946850612463
31.0,20.0,0.3344032566644949,0.02166676785121701,71.07154759999386
31.0,21.0,0.313334546390929,0.019366555313689235,69.75560134118712
31.0,22.0,0.29447853705966215,0.01739943591835356,68.52162971093709
31.0,23.0,0.27751809168236563,0.015705299206307893,67.3611149986168
31.0,24.0,0.2621927224161454,0.01423694661184585,66.26674793109366
31.0,25.0,0.2482865406783359,0.012956904681495903,65.23221398804094
31.0,26.0,0.2356191547228875,0.011835115870493908,64.25202473000907
31.0,27.0,0.22403870956619043,0.010847243162075783,63.321383226988
31.0,28.0,0.2134165043340838,0.009973409949203059,62.436075631885316
31.0,29.0,0.20364278524232507,0.009197252548115271,61.5923830244982
31.0,30.0,0.19462342480944705,0.008505199990547756,60.787009136077
31.0,31.0,0.18627727635110541,0.007885920937617646,60.01702063682976
31.0,32.0,0.17853404824835195,0.007329894812728809,59.279797452362956
31.0,33.0,0.17133258212595917,0.006829076212424368,58.57299115418228
31.0,34.0,0.1646194477382814,0.006376630042953584,57.894489901890864
31.0,35.0,0.15834778829988813,0.005966720778337269,57.242388740980694
31.0,36.0,0.15247636544983068,0.005594343497208073,56.61496430855948
31.0,37.0,0.14696876454898655,0.0052551874392794224,56.01065319025735
31.0,38.0,0.14179272966248935,0.004945525074726674,55.428033319500706
31.0,39.0,0.13691960413979032,0.004662121339992667,54.865807925925466
31.0,40.0,0.13232385772033278,0.00440215892785459,54.322791630706284
31.0,41.0,0.1279826849572252,0.004163176444868779,53.79789835875284
31.0,42.0,0.1238756627513977,0.00394301694842261,53.29013079536878
31.0,43.0,0.11998445713446028,0.003739784907856225,52.79857116131162
31.0,44.0,0.1162925712853551,0.0035518100422564356,52.32237311768162
31.0,45.0,0.11278512822945352,0.0033776168026844054,51.86075464258248
31.0,46.0,0.10944868283595781,0.0032158985115933823,51.41299174646734
31.0,47.0,0.10627105866589269,0.003065495363866127,50.97841291363511
31.0,48.0,0.10324120597858429,0.0029253756447893105,50.55639417433539
31.0,49.0,0.10034907781763013,0.0027946196397680085,50.14635472606585
31.0,50.0,0.09758552159742757,0.002672405805746367,49.747753034435114
32.0,1.0,11.204684304703624,6.822568668251707,172.4084663111236
32.0,2.0,5.808178676530092,2.5283225327071457,134.4122977605608
32.0,3.0,3.6813947886038885,1.2410232028763166,113.70790558714758
32.0,4.0,2.5961952671209243,0.7179812869878259,100.22334963560833
32.0,5.0,1.9529741009038963,0.4591117964430434,90.55654985411243
32.0,6.0,1.5349413772588487,0.31384101036294487,83.20376524693991
32.0,7.0,1.2457960668120247,0.22517838490648326,77.37784074826747
32.0,8.0,1.0364463878488575,0.16769025598896098,72.61983486592585
32.0,9.0,0.8794085491735846,0.1286426231738998,68.64173957051938
32.0,10.0,0.7582190003036986,0.10111345321107759,65.25274799699893
32.0,11.0,0.6624893183501611,0.08109971424344299,62.32098544899523
32.0,12.0,0.5853839095130527,0.06616989426315846,59.75212788983802
32.0,13.0,0.5222453980248001,0.05478588424878709,57.47676214604897
32.0,14.0,0.46980527601441935,0.045940621460734445,55.44256643819857
32.0,15.0,0.4257106790440737,0.038954834373508204,53.609285955601614
32.0,16.0,0.3882301048157926,0.03335829120400245,51.94539807379882
32.0,17.0,0.35606450756407404,0.028817938196050653,50.42583594573966
32.0,18.0,0.3282226060694948,0.025093050497125256,49.030395853679416
32.0,19.0,0.30393651798991855,0.022006464562804938,47.742598479898575
32.0,20.0,0.28260340605550816,0.01942566828500927,46.54885887250169
32.0,21.0,0.2637443095354069,0.017250094149069153,45.43787091656467
32.0,22.0,0.24697457691000185,0.01540240898421253,44.40014377257211
32.0,23.0,0.23198228433333848,0.013822434375161969,43.427647873916314
32.0,24.0,0.2185122494843903,0.01246283263653146,42.51354117095813
32.0,25.0,0.20635402991978277,0.011285998957724537,41.65195500565709
32.0,26.0,0.1953328012762836,0.01026179108132932,40.837824884935685
32.0,27.0,0.185302345608054,0.009365849330572364,40.06675547091187
32.0,28.0,0.17613960555677546,0.00857833857253622,39.33491193781025
32.0,29.0,0.16774041415597488,0.007882995668080517,38.63893185415568
32.0,30.0,0.16001611696318735,0.007266400780080397,37.97585319319985
32.0,31.0,0.15289087836515616,0.006717414584555308,37.343055126127176
32.0,32.0,0.14629951740690927,0.006226739741129792,36.73820902725113
32.0,33.0,0.14018575704281477,0.0057865763608701964,36.1592376973646
32.0,34.0,0.13450079878933338,0.005390349245128809,35.60428124555421
32.0,35.0,0.12920215543283944,0.005032490405660466,35.07166839964201
32.0,36.0,0.12425268981801933,0.004708264515031623,34.559892268316304
32.0,37.0,0.11961981928075738,0.004413627952346527,34.06758977355927
32.0,38.0,0.11527485402785018,0.004145114328235711,33.5935241243886
32.0,39.0,0.11119244443993558,0.003899741020499686,33.13656982260543
32.0,40.0,0.10735011741226005,0.0036749324856581718,32.69569978586618
32.0,41.0,0.10372788583361335,0.003468457043466849,32.2699742487028
32.0,42.0,0.10030791841747301,0.003278374540771882,31.85853116241182
32.0,43.0,0.09707425954814437,0.003102992845093557,31.46057786328269
32.0,44.0,0.09401259074255044,0.0029408315385792685,31.075383817935215
32.0,45.0,0.091110026870915,0.0027905915098111003,30.702274286503584
32.0,46.0,0.08835494151427746,0.002651129396787626,30.340624770529733
32.0,47.0,0.08573681683013058,0.0025214360358650884,29.98985613386941
32.0,48.0,0.0832461141004856,0.0024006182309978903,29.649430302584758
32.0,49.0,0.08087416178880895,0.002287883284659128,29.318846464413813
32.0,50.0,0.07861305846405409,0.002182525833482366,28.997637700543237
33.0,1.0,12.757070593547322,7.784717641321207,185.05884974668683
33.0,2.0,6.586474257338231,2.926992942734048,141.81528501381877
33.0,3.0,4.122371272925071,1.4315969263232884,118.39638092719994
33.0,4.0,2.8761736899677643,0.8090537729047569,103.33849276182295
33.0,5.0,2.1554529901407533,0.5049750009045118,92.64285177485664
33.0,6.0,1.6975147654033358,0.33998375749811377,84.52601481519811
33.0,7.0,1.3847696465029213,0.24292950480197564,78.07593951108291
33.0,8.0,1.1587459079300608,0.18186723125609924,72.77979042987319
33.0,9.0,0.988011660762014,0.1411765640778107,68.32667402940906
33.0,10.0,0.8545474014373388,0.11270059877857713,64.51580395043881
33.0,11.0,0.7474222967004065,0.09193801375505799,61.21031494346803
33.0,12.0,0.6596597371137951,0.07627932400279584,58.312563770421455
33.0,13.0,0.5865985669029031,0.06414134820089935,55.75020414596907
33.0,14.0,0.5249958168973184,0.054521879409826494,53.46795122655837
33.0,15.0,0.472514338861032,0.046760965387042976,51.42248983837891
33.0,16.0,0.4274184355173034,0.04040807573726295,49.57919344832185
33.0,17.0,0.38838611344086166,0.03514553964722759,47.909927781989886
33.0,18.0,0.35438905364671874,0.030742896249523383,46.39152886787367
33.0,19.0,0.32461325074112274,0.02702876983774379,45.004715549536314
33.0,20.0,0.2984048845317903,0.023872987485111713,43.73329131640957
33.0,21.0,0.2752323437029379,0.021174863463306354,42.563544765767524
33.0,22.0,0.25465889936995784,0.01885530563579109,41.48379025441908
33.0,23.0,0.23632259714529022,0.016851357664957264,40.48400996257503
33.0,24.0,0.21992116768280248,0.015112335476876659,39.55557093165884
33.0,25.0,0.2052005075303331,0.013597033625176468,38.6909985964045
33.0,26.0,0.19194575321885457,0.012271666549725061,37.88379359990835
33.0,27.0,0.17997427411883923,0.011108325529838656,37.128282253582654
33.0,28.0,0.16913010860963754,0.010083804641058534,36.41949348263713
33.0,29.0,0.15927950193369003,0.009178695465806184,35.753056852839634
33.0,30.0,0.1503072959768477,0.00837668070196085,35.125117540570685
33.0,31.0,0.14211398549950638,0.007663977113637167,34.53226503736525
33.0,32.0,0.13461330112114597,0.007028892087741532,33.971473072480876
33.0,33.0,0.12773021248970706,0.006461467635413508,33.44004876008402
33.0,34.0,0.12139926939799185,0.005953192422227046,32.935589377760614
33.0,35.0,0.11556321672092872,0.005496767234540155,32.45594549259086
33.0,36.0,0.11017183269701455,0.005085912787644015,31.999189392941698
33.0,37.0,0.10518095048062383,0.004715211351598275,31.56358797494128
33.0,38.0,0.10055163090358764,0.00437997558182845,31.147579384370378
33.0,39.0,0.09624946061301953,0.004076139378563928,30.74975283633786
33.0,40.0,0.09224395463700835,0.003800166690841453,30.368831133264344
33.0,41.0,0.08850804629113623,0.003548975018041162,30.003655481407158
33.0,42.0,0.085017650413666,0.003319871009758087,29.65317227126065
33.0,43.0,0.08175128838237074,0.0031104960702245136,29.316421540615746
33.0,44.0,0.07868976535457019,0.0029187802708158417,28.992526883156483
33.0,45.0,0.07581589178523292,0.0027429031887279457,28.68068660200902
33.0,46.0,0.07311424259376612,0.0025812605405867712,28.38016593805682
33.0,47.0,0.07057094842834453,0.0024324356807309683,28.09029022822234
33.0,48.0,0.0681735143642584,0.0022951751959605668,27.81043887018969
33.0,49.0,0.06591066210639865,0.0021683679598909385,27.540039987928616
33.0,50.0,0.06377219237478159,0.0020510271170307553,27.27856570746292
34.0,1.0,10.344968124765279,5.763833141097775,182.72563891036123
34.0,2.0,5.728894591619036,2.297557236447038,147.1095995523979
34.0,3.0,3.7682880082032852,1.2016192796887768,126.49157842236882
34.0,4.0,2.7072426396005644,0.7241359122679965,112.62004566924445
34.0,5.0,2.0542590914977645,0.47554087399185935,102.5152110231102
34.0,6.0,1.6194052254338276,0.33057936579534897,94.77371553111102
34.0,7.0,1.314099406651265,0.23926744423080154,88.62667399517106
34.0,8.0,1.0914722232875864,0.17853068561748595,83.60954381279677
34.0,9.0,0.9243699748129354,0.13649525948260238,79.42218560526396
34.0,10.0,0.7959769143694893,0.10651429430511129,75.8612009654948
34.0,11.0,0.6953516736839797,0.08461522820162483,72.78380760232194
34.0,12.0,0.6151053696828842,0.06830067034397963,70.08701613578765
34.0,13.0,0.5501030865167883,0.05593810620471947,67.69489532740009
34.0,14.0,0.49669398124822556,0.04642742776455058,65.55042108753766
34.0,15.0,0.452233052556613,0.03900919080868014,63.6100725903093
34.0,16.0,0.4147729244085291,0.033148714770709006,61.840149570891526
34.0,17.0,0.38285930673052504,0.028463298091499983,60.21420658802812
34.0,18.0,0.3553920354204407,0.024675076652751635,58.71123265919753
34.0,19.0,0.331528837286141,0.0215797181930292,57.314339594168516
34.0,20.0,0.3106176044922686,0.019025204215779086,56.009803963217
34.0,21.0,0.29214806942180266,0.016897203152858354,54.78635874946368
34.0,22.0,0.27571689870714666,0.01510884138731669,53.63466367492934
34.0,23.0,0.2610021992461633,0.013593460081328255,52.54690492148807
34.0,24.0,0.24774470624491932,0.012299429048275376,51.51648958458475
34.0,25.0,0.23573376693478992,0.011186395762385571,50.53781018865334
34.0,26.0,0.22479680049603162,0.010222546755135177,49.60606151667657
34.0,27.0,0.21479130123225626,0.009382590309296947,48.717096861447565
34.0,28.0,0.20559871887470016,0.008646257766095872,47.867314246827846
34.0,29.0,0.19711973612241043,0.00799718091085555,47.05356562909513
34.0,30.0,0.18927059476024738,0.007422044298049852,46.273083865516355
34.0,31.0,0.18198021499824724,0.006909940152298428,45.52342353077342
34.0,32.0,0.17518791955278973,0.006451873665018588,44.802412610932734
34.0,33.0,0.1688416222974368,0.0060403807790884514,44.108112806386586
34.0,34.0,0.16289637646393723,0.005669230723760592,43.43878669797592
34.0,35.0,0.15731320313768224,0.005333192860686525,42.79287042284393
34.0,36.0,0.15205813980678862,0.005027852675994244,42.1689508031539
34.0,37.0,0.14710146285457687,0.0047494655899214845,41.56574609660273
34.0,38.0,0.14241704845740127,0.004494840064572062,40.98208971077437
34.0,39.0,0.13798184431273627,0.0042612435603206,40.41691635700933
34.0,40.0,0.133775430659829,0.004046326426392943,39.869250223318694
34.0,41.0,0.12977965366263647,0.0038480599566090685,39.338194827105774
34.0,42.0,0.1259783177635637,0.003664685701381046,38.82292427241185
34.0,43.0,0.12235692635171501,0.0034946737768923,38.32267568705896
34.0,44.0,0.11890246221660158,0.0033366884063612498,37.83674265542899
34.0,45.0,0.11560320092265021,0.0031895593060683913,37.364469494968944
34.0,46.0,0.1124485515498168,0.0030522578194602896,36.905246250584426
34.0,47.0,0.10942892028251132,0.0029238769275524083,36.45850430220461
34.0,48.0,0.10653559315435115,0.0028036144389003252,36.02371249800212
34.0,49.0,0.10376063491666991,0.0026907587994167577,35.60037373982361
34.0,50.0,0.10109680152987166,0.0025846770701333397,35.18802195895634
35.0,1.0,11.683503888630174,6.2884438682124975,206.14285072500195
35.0,2.0,6.627956912946757,2.5503884807145267,165.69727903869384
35.0,3.0,4.443761477846795,1.3598984220151566,141.7358398676213
35.0,4.0,3.2368458863951233,0.8387332634658103,125.32069237824928
35.0,5.0,2.4769115498288734,0.5620349277994593,113.21204209613458
35.0,6.0,1.9610024253627016,0.39691536804309513,103.86643082461853
35.0,7.0,1.5933257346124625,0.29088940006199515,96.41933649121083
35.0,8.0,1.3219828899439898,0.21934716822117722,90.33692295282297
35.0,9.0,1.116215645867372,0.16928573951707745,85.26833856126821
35.0,10.0,0.9566497767511745,0.1332449251834455,80.97276171731576
35.0,11.0,0.830532600273942,0.10668548116386066,77.2794075354945
35.0,12.0,0.7291821335600619,0.08672126876693714,74.06396261556262
35.0,13.0,0.6465256219165296,0.07145298494764393,71.2339553500893
35.0,14.0,0.5782186979567882,0.059595348578393666,68.71930584737082
35.0,15.0,0.5210930565984114,0.050258068030268374,66.46602640412208
35.0,16.0,0.472798869084638,0.04281203337849828,64.4319122457587
35.0,17.0,0.4315670455487711,0.03680490460603791,62.583528802798654
35.0,18.0,0.39604757615918046,0.03190640261828068,60.8940655252096
35.0,19.0,0.3651974452438883,0.02787202120265295,59.34178162319116
35.0,20.0,0.3382015806834648,0.024518468714628573,57.90886386341826
35.0,21.0,0.314416252461783,0.021706751773129886,56.58057600939904
35.0,22.0,0.293327991401243,0.01933033883698667,55.34461775132502
35.0,23.0,0.274523403173723,0.01730676114534634,54.190636124557045
35.0,24.0,0.25766673653731764,0.015571576784334726,53.1098492730075
35.0,25.0,0.2424830392139791,0.014073982652994902,52.09475390364254
35.0,26.0,0.22874538602622257,0.012773590438391172,51.13889572943964
35.0,27.0,0.21626510596194287,0.011638034458819854,50.236687775773134
35.0,28.0,0.2048842391818014,0.01064118039489295,49.38326538638418
35.0,29.0,0.1944696672201597,0.009761772359053997,48.574369610051875
35.0,30.0,0.18490850936777034,0.008982402663914058,47.806252713530284
35.0,31.0,0.17610448499742204,0.008288721198521727,47.07560107872312
35.0,32.0,0.16797501847900406,0.007668824156964528,46.379471859931954
35.0,33.0,0.16044891919772578,0.0071127780475248184,45.715240610172906
35.0,34.0,0.15346451012817705,0.006612246487997959,45.08055771142953
35.0,35.0,0.1469681086550332,0.006160195646775263,44.473311917404814
35.0,36.0,0.14091278583328337,0.005750660266113272,43.891599678431454
35.0,37.0,0.1352573471457208,0.0053785566579023876,43.33369919536443
35.0,38.0,0.12996549054162032,0.005039532350013551,42.79804836343945
35.0,39.0,0.12500510720687633,0.004729844504774555,42.28322593362299
35.0,40.0,0.12034769790464082,0.004446261058934414,41.78793534930025
35.0,41.0,0.11596788340804944,0.004185979910295336,41.31099081874062
35.0,42.0,0.11184299194312779,0.003946562518057492,40.851305265018716
35.0,43.0,0.1079527099811749,0.0037258790775205218,40.407879859764265
35.0,44.0,0.10427878539728973,0.0035220630377270318,39.97979489891708
35.0,45.0,0.10080477411850848,0.003333473198944581,39.56620182036565
35.0,46.0,0.09751582305171616,0.003158661989592883,39.166316197090566
35.0,47.0,0.09439848340692464,0.0029963488046397682,38.779411566873286
35.0,48.0,0.09144054959087823,0.0028453975085273166,38.404813982050236
35.0,49.0,0.08863091969684443,0.0027047973795685434,38.041897181195246
35.0,50.0,0.08595947430314274,0.0025736469102131472,37.69007829978744
36.0,1.0,11.566441004882183,6.531798968862385,183.2683419552334
36.0,2.0,6.373062026283336,2.5590634452273617,143.534376904567
36.0,3.0,4.184005814139957,1.351898346441966,120.60119224466101
36.0,4.0,2.989447103002148,0.8153832277770748,105.21706733454313
36.0,5.0,2.2549630471683613,0.5323751870415238,94.07466215031162
36.0,6.0,1.7689905567507354,0.3672049777860787,85.58718514867971
36.0,7.0,1.4304397481289757,0.26390156576889273,78.87842789946285
36.0,8.0,1.1852116243561994,0.1959187985900079,73.42057047271584
36.0,9.0,1.0019723232198026,0.14939856934915952,68.87564277388101
36.0,10.0,0.8614674530874592,0.11656028685218812,65.01715205035099
36.0,11.0,0.7513137281432383,0.09277740238772192,61.68784252485336
36.0,12.0,0.6632569196288222,0.0751702464503556,58.775365014668104
36.0,13.0,0.5916347664254117,0.061879943444895266,56.197507582603166
36.0,14.0,0.532469722836762,0.05167088172779261,53.89284846034641
