iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7,tau_8,sigma_8,theta_8,tau_9,sigma_9,theta_9
87,31.56395145226226,6.734029932234923,55.54965610895306,43127.776181321155,0.00086014,0.12740591213951247,0.08893241514839872,0.9295183240073602,0.08053894500177068,0.12131822062495881,0.9280344109591164,0.08086233287492355,0.11868845303593326,0.9311755881536065,0.12214485037311959,0.12638166362414535,0.929204546344457,0.12030472455224178,0.12361582292130245,0.9296767104514617,0.12170783247886678,0.12486750811400103,0.9597903011032798,0.11623518733849837,0.12070772203636422,0.9914540521621252,0.12586974302187287,0.12342289678639101,1.024316838530178,0.12676253971115836,0.12201466406908903,1.0708495085836303,0.11864748025067669,0.10971705445939008,1.0621218935490084
88,29.980200448809438,6.660588391852198,56.939028836321086,42691.43018241913,0.00087013,0.12798202206284032,0.08898825538872794,0.9280642875671955,0.08002760454180247,0.121748979485756,0.9263971078332593,0.08050673551913202,0.11904561103661881,0.9298709768540939,0.12266950363707632,0.12686040162254508,0.9278610837163919,0.12078924216424283,0.12405824316525467,0.9283105356252161,0.12212023246154895,0.1253607105698401,0.9592793544950793,0.11639521496797546,0.12122985295393117,0.9903846710549692,0.12643523390313263,0.12382753486653934,1.0252795635155896,0.12737759778608035,0.12259341181040563,1.0727885694728425,0.11882507479771208,0.10954311430280045,1.0625244677327577
89,30.88776388623768,6.581583509458324,59.48859134921804,43940.97303564688,0.00088012,0.12858451186396458,0.08907754552527003,0.9265653594070693,0.07952371333138188,0.12222331763812187,0.9247911108192902,0.08013446047940814,0.11942865392654593,0.9284934650442502,0.12320968963183007,0.1273719510865849,0.9264837378710366,0.12127775162458593,0.12450700328843779,0.9268849135228651,0.12252978351692803,0.12586825860809528,0.9587188097726717,0.11657325110090543,0.1217527741322798,0.9893963490990946,0.12701169955119504,0.12427095384418786,1.0262169250900535,0.12801182937926375,0.12314878342712172,1.0747061632697754,0.11904245014890324,0.10937484239388895,1.0630703515819744
90,-13109.641102713329,6.530959922907018,24.17568755429238,8077452.507410442,0.0008901100000000001,0.12915049843338558,0.08908495494243947,0.9252063941115063,0.07897228510799119,0.1225526170470169,0.92309626854518,0.07982094534859036,0.1196713117801184,0.9273422362830253,0.12370838125376328,0.12771783587019975,0.925114096438929,0.12180129850451661,0.12491532118216037,0.9256361167102676,0.1229477399796567,0.12643501887495265,0.95838020913526,0.11665269902420672,0.12238027255946035,0.9881197005677953,0.1276949327678192,0.12463832891832394,1.0278151154508448,0.12860380298449206,0.12380719541250788,1.0766782451776802,0.11912801729849963,0.10910503179086987,1.0637120422757187
91,30.602416334801546,6.474337086096547,55.7152594239451,42903.7129843759,0.0009001,0.12974866244642572,0.08913099640439108,0.9237782510406573,0.07843242544243675,0.12293498672912162,0.9214354086385006,0.0794877498369375,0.11995037662523016,0.9261160432649882,0.1242352342089087,0.12810533473824148,0.9237113845130566,0.1223328497969489,0.12533437383555657,0.9243166129758177,0.12336916100723139,0.12701125375536165,0.9579942958035923,0.11676906564180589,0.12300069366709053,0.9869628425227834,0.1283769679236205,0.12505152121742794,1.0293328864179427,0.12921850532352244,0.12443708958072165,1.078618285279867,0.1192597494160037,0.10885376290625297,1.0644662395830522
92,-8472.161642924024,6.430204610177808,19.369663070887327,3165822.7417730354,0.00091009,0.13030564062278563,0.0891584499479198,0.9224467856568388,0.07781702192257076,0.12318807256502785,0.9196118439113176,0.0792030687869645,0.12007077393103785,0.9250321859186557,0.12474061049105768,0.12850035065094662,0.9222770041506532,0.12288719827626475,0.12569091248075542,0.9231256827587813,0.12381194972999149,0.12763475283490053,0.957941347796586,0.1168994928454305,0.12372010048613105,0.9856998177358014,0.12906763023174003,0.12539964710554205,1.0312666432376507,0.12980486135909425,0.12517021401265416,1.0808370877768765,0.11927543434747372,0.1085086835956862,1.0654082837469918
93,29.869654911700714,6.378543020426533,60.13680002698675,40117.88650148852,0.0009200800000000001,0.13089583290103257,0.08922291289393983,0.921043288654917,0.07721592974606009,0.12349483000452519,0.9178360087902062,0.07889433956796636,0.12024079140332786,0.9238727250049289,0.1252678387676264,0.128951265875824,0.9207937437930156,0.12344170715526025,0.12606776417799348,0.9218455354653005,0.12426843770903465,0.12826959330378687,0.9578647055499482,0.11706656436019307,0.1244256700814635,0.9845638867466198,0.12975448452119306,0.1257803517052572,1.0330765792933398,0.13041742852884525,0.1258680659051433,1.0829965968683903,0.11934441796819467,0.10818463284067213,1.0664354494414312
94,29.9203457565257,6.319792413592136,61.05395833402872,41165.068400612385,0.0009300700000000001,0.1315181577971835,0.08932837649335278,0.9195624995418756,0.07663005839975787,0.12385958219782413,0.9161016316732551,0.07856365524868468,0.12045861690021466,0.9226326488713005,0.12582052516706846,0.12944414374533755,0.919274902515353,0.12400449767314635,0.1264583943390353,0.92049199905353,0.12471120666305915,0.12891618761381013,0.9577027958933348,0.1172553568813916,0.1251217963151982,0.983521850553025,0.13044081046238448,0.1261904326852526,1.0347782277892852,0.13105790741140272,0.12653812098399017,1.0851196871918538,0.11946421828940307,0.10788809501391279,1.0675478366797748
95,31.09858901336664,6.254742485002051,60.66519350884482,43097.5985985544,0.0009400599999999999,0.1321724712591073,0.08947755732416243,0.9180147320147377,0.07606055033209999,0.12428034797889072,0.9144060660632887,0.07821189251811418,0.12071847696245344,0.9213092344479669,0.12640034781218545,0.1299809252474582,0.9177383428096072,0.12457446990480237,0.12685661111835891,0.9190719749869676,0.1251449957654851,0.1295670807522404,0.9574429788175085,0.11747088536306947,0.1258079255162982,0.9825678418065635,0.13113420404577616,0.1266234389288015,1.0363969630286178,0.13172341208800503,0.12718144680533747,1.087217765848023,0.11963037333472477,0.1076155528298267,1.068748888872015
96,30.597250010232276,6.183415329236555,60.35848557576537,41879.306035544716,0.00095005,0.13285508285571743,0.08966680059686508,0.9164131115983347,0.07550134941499406,0.12475166122597207,0.9127434145310057,0.0778402048742966,0.12101307417124334,0.9199067893430586,0.1270048859959382,0.13056386135879372,0.9161704050980664,0.1251503128049822,0.1272632303561288,0.9175814694255703,0.12556810247016154,0.1302230039898073,0.9570962012594145,0.11770750539183415,0.12648638773655438,0.981690479172026,0.13183159142913572,0.12708469444715814,1.037931037315348,0.1324110485163526,0.12780655264788135,1.0892720895362817,0.1198423353047478,0.10735896156212801,1.0700375361752543
97,29.76034835691798,6.110608809981831,59.622350526973605,39175.21914116908,0.00096004,0.13356443696966158,0.08988067707204432,0.9147639008471963,0.07495014670626302,0.1252591392035918,0.9111080457334556,0.07745168797505213,0.12133490899406674,0.9184549803719132,0.12764763805055226,0.13118489700883912,0.914566977168503,0.125737558341337,0.12768410760016805,0.9160191158452528,0.125993918433947,0.13088511346682621,0.9567165479177565,0.11797992597812784,0.12715390990275713,0.9809147849593877,0.13252204280381621,0.12758802012431153,1.0393622864034664,0.1331172842237981,0.12841731144579696,1.09124358305491,0.1200978260583075,0.10712199696247632,1.0713921915014097
98,29.302430547223494,6.0323026540871565,60.21158791380003,37773.30852498092,0.00097003,0.13429192306610285,0.09013115276831868,0.9130709130596059,0.07440447849877618,0.1258090576233085,0.9094965720939052,0.07704474855321881,0.12169033207997361,0.9169353609449746,0.12832306807582772,0.13185583567736553,0.9129401956222082,0.12633711747061102,0.12811558773068488,0.9143975674401696,0.1264053047875531,0.13156290150443067,0.956267602850354,0.11826548333418847,0.12782189200372537,0.98018693989551,0.13321572848526042,0.1281025210839029,1.0407170338682301,0.13384673879043615,0.12901749747078584,1.0931756186800605,0.12039381384589964,0.10690468400846323,1.0728199036911343
99,28.905228280850444,5.946220811327268,63.63377660000697,39964.298391427175,0.00098002,0.13504661573716975,0.09043965469411494,0.9113279781558098,0.07386430449710372,0.12640246168121025,0.9079109837775771,0.07662285739728684,0.12207624751557551,0.9153521226875169,0.12900985440945698,0.13256957136810818,0.9112802241311564,0.1269357484437432,0.12855185013341736,0.9127169039080525,0.126817395814812,0.13224372076959948,0.9557810951892289,0.11856962718974441,0.12848494139545064,0.97952232755647,0.13391765000753741,0.1286427121741258,1.0420190966318712,0.13459377418070276,0.12960141073326997,1.0950796326096126,0.12072512841505034,0.10669258166734813,1.074320293922195
100,-2530.1782568329327,5.866367233342198,22.790891775861382,811074.9570246437,0.00099001,0.13575430876921477,0.09073795008082873,0.9097058558068035,0.07324876843990138,0.12687183173913355,0.9061438455247274,0.07625305452476339,0.12229404581164276,0.9139164427891038,0.12963655236562727,0.13330170219535425,0.9095273879792913,0.1275339422719482,0.12890595660437015,0.9111487572543497,0.12724432962731025,0.1329379077553365,0.9555547941173848,0.1188107568127973,0.1292476731515429,0.9784634091224166,0.13475957823020898,0.12908205348863033,1.0439388559327683,0.13532600754941676,0.13030254466557148,1.0974349495570705,0.12091074411397756,0.10634584630557235,1.0759671776436548
101,30.129255313769168,5.782266586732624,61.49848064733669,40304.56253327726,0.001,0.1364954065200793,0.09108917160640549,0.9080218071478048,0.07264672366721746,0.12739108672861096,0.9044134662231073,0.07586459464649813,0.122551735912748,0.912420112786484,0.13029799287651495,0.1340803487095257,0.9077671199571792,0.12814216002062398,0.12927031547354012,0.9095195861958403,0.12767196399858347,0.13363592977175165,0.9552720247559412,0.11908850406531363,0.12999548396059288,0.9775142860491094,0.13559667561506664,0.12953679036923907,1.0457572019085422,0.13607772039209537,0.13098305873698668,1.099722919116067,0.12114030334938712,0.10601833408152435,1.0776629229793264
102,28.86168938488978,5.696223885971452,59.62596004456282,38616.45838724452,0.0009999969568750663,0.1372574670671765,0.09147879229934013,0.9063023724447419,0.07206337580486984,0.1279539380061122,0.9027343133083262,0.0754626931721044,0.12284106728000453,0.9108773364547916,0.13099014502800485,0.13488832304415746,0.9060190531362113,0.12875605275938415,0.12964091757279703,0.9078484485766185,0.12807427175830463,0.1343339460343435,0.9549088774606463,0.11938171445810071,0.13072767265832502,0.9766467591252138,0.13641656898432958,0.13002029338922735,1.0474496369946733,0.13684270507969618,0.13164122478929885,1.1019150002235039,0.12141338096355875,0.10571672507452264,1.0794016193280656
103,-4043.006052515535,5.61774727980475,21.803582007065415,893563.424105832,0.0009999878275373446,0.13794875943625107,0.09184221084691166,0.9046787747441801,0.07141279669533801,0.12838253790129553,0.9008643791719143,0.07511389149753271,0.12292428182607673,0.9094561085086731,0.13162847577696546,0.13575607043897858,0.9042283842174204,0.129334543492285,0.12993516429451232,0.9062226135759737,0.12852906226270427,0.13502527401385903,0.9549134305677954,0.11966771382971687,0.13154076357954889,0.9753953127638654,0.13732322291573637,0.13037924435399892,1.0493932840868838,0.1376014973928305,0.13243726756264493,1.1046415717305693,0.12156110441620871,0.10526626010794805,1.080933826472882
104,-25596.69060007926,5.562494985726762,20.421982093248516,61809051.90548149,0.0009999726120980734,0.13858413587539592,0.09215702339828513,0.9032314997552114,0.07073640838311404,0.12867208587320228,0.8990181894082663,0.0748187261023447,0.12287999075427276,0.9082664778618034,0.13219924009603007,0.13620250185636248,0.9025241615646874,0.12993919063852483,0.1302430610960395,0.9047802350469404,0.12900236232457649,0.13579719687175865,0.9552094765727227,0.11982998759871473,0.13238639849674783,0.9739248145244696,0.13824450500231625,0.13071275046697592,1.0518412091331533,0.13827775810926154,0.13334862166382963,1.107200099018892,0.12151142740375115,0.10476316843075399,1.0817890173201568
105,28.968222983849337,5.498213045567668,59.5864930911921,38809.454708504425,0.0009999513107426476,0.13924846428308743,0.09253844019880811,0.9017240663051727,0.07008555158565932,0.12903849866352282,0.8972367739592781,0.07449917543321466,0.12290354843286437,0.9069866686508892,0.13280710557624126,0.13671173843659978,0.9008181364367633,0.13055491622851395,0.1305587872655638,0.9032962209038131,0.1294074307208239,0.13656807119687275,0.9553026515734253,0.1200095572562509,0.13320820223850524,0.972572997874163,0.13913953101397344,0.1310751651204619,1.0541000664564943,0.1389773969244389,0.1342144576935076,1.1096272386934292,0.12153350318987367,0.10430791418945892,1.0827846205274165
106,29.54808634231261,5.428868411697456,58.26936750113964,41046.29045782656,0.0009999239237306174,0.13994985606011714,0.09297919985373311,0.9001531661270962,0.06946064717070619,0.1294677933587267,0.8955173772717667,0.07416129440579192,0.1229828548172974,0.9056460052140598,0.13344670113459975,0.13727618624081117,0.8991193865680349,0.13117661661153718,0.13087713544015062,0.9017691872946068,0.1297875478367943,0.13732473627038702,0.9552805797506846,0.12022432619439194,0.13400545764601066,0.9713631319335908,0.14001554087924503,0.131467983207144,1.0561977417787993,0.13969467167026364,0.13503611398474932,1.1119402327996157,0.12161597592941369,0.1038921339072322,1.0838927691498952
107,29.876384983591514,5.358150315879815,67.08287157909945,41091.33709013256,0.0009998904513956854,0.14068129534952376,0.09345790534768926,0.8985389474987586,0.0688573241938153,0.12994493148739367,0.8938542207087149,0.07380739918938556,0.12311230910275957,0.9042481710010909,0.13412372229584923,0.13788283871492416,0.8974284826019956,0.13181244404570658,0.13120146146901823,0.9002190825570693,0.13009858176951894,0.13808407337737413,0.955092981944426,0.12044717060547243,0.1347864244541973,0.9702428345576347,0.1408599193168195,0.13188695208336987,1.0581185336458603,0.14042927383936557,0.1358231863262336,1.114125165956173,0.12175761239709214,0.10352415441395442,1.085107452531032
108,28.20272977362817,5.268340809414793,56.813588726334274,39154.45002063102,0.0009998508941457009,0.1414459368129617,0.09398251742525532,0.8968828702162179,0.06827423700236605,0.13046912572964314,0.8922445098980945,0.07344093527338462,0.12328624627964506,0.902810988646053,0.13482284339811013,0.13853000379595257,0.895731252061148,0.13245150722488008,0.13152962131233537,0.8986269101854713,0.13038418611570152,0.13883574483074793,0.9548312219146324,0.12069696498922318,0.13554890778626685,0.9692357690735289,0.14168135107857383,0.13233551387030706,1.0598905349808,0.14117775286076972,0.13657409312569457,1.1162026315733902,0.12194840697789178,0.1031878842289686,1.0864057556509266
109,29.057576717061,5.127432658822846,46.713786356151104,38444.229354516116,0.000999805252462657,0.1422246898014293,0.09464223358570722,0.8951750526271267,0.06772187847266747,0.13109979922563367,0.8906608716415955,0.07307229117301794,0.12351881621079888,0.9014086613608282,0.13560383175526125,0.13925170332107983,0.8937352344087339,0.133229124879394,0.13185301276376987,0.8972966895835547,0.1306931924282102,0.1395890772575003,0.9544700624374045,0.12101935227474198,0.13628668949169948,0.9683510764904925,0.14251933157733837,0.13280621418898972,1.0615937300382026,0.14194982784048965,0.13729061487767258,1.1182680697134972,0.122192447658356,0.10288767896144489,1.0878660705290806
110,-11043.920965850966,5.022485187386692,19.423118331935257,6554393.784160466,0.0009997535269026829,0.14294431599188648,0.09513272672886071,0.8936348760027163,0.06712201693391835,0.1315628302412062,0.8889474865453163,0.07276591872788593,0.12359777033165766,0.900234293397792,0.1363291925182394,0.1398029824478822,0.891836580936236,0.1340161171487196,0.13212942986084733,0.8961418503390727,0.1310073975842879,0.14038828872587872,0.954345832781301,0.1211806742183418,0.13711915911148922,0.9671486720263314,0.1433661908227954,0.13319208712934136,1.063787707660916,0.14266098071671907,0.13810916108831092,1.1203992788735884,0.12226249924919157,0.10250459225615595,1.0892301766352879
111,27.76126508524101,4.917321226820885,60.84863105695695,45989.696327881036,0.0009996957180960385,0.14371042679351229,0.09567600266257183,0.8920592991292211,0.0665545470134924,0.13207277513693588,0.8873074113656076,0.07244537088142167,0.12372098915900828,0.8989448162780326,0.13710219568058193,0.1403905826113951,0.890123661075925,0.13477732923831967,0.1324038330802392,0.8948579423586961,0.13132431233423453,0.14116037053682606,0.9541794205244447,0.12137099078252661,0.13791650951191528,0.966080046003893,0.1441942700335748,0.13358705821429598,1.0658135100141168,0.14337468431239703,0.13888186803507202,1.1224149039071147,0.12237823437748102,0.10215004507984864,1.0906431989747067
112,27.19259067661369,4.80951422589053,65.90964738093317,42126.28720926742,0.0009996318267471052,0.14451158742080705,0.09628496445383905,0.8904498232205015,0.06601373104097095,0.13263305175115708,0.8857245563539083,0.07210941935279476,0.12388491169555306,0.8975326611102954,0.1379323574428844,0.1410198149813481,0.8885980330684962,0.13552665393897134,0.13267576148928054,0.8934536046089309,0.1316455731476237,0.14190531005530777,0.9539560758246436,0.12159444146299554,0.13868079420954096,0.9651433000421595,0.14501158686472873,0.13398830980168722,1.0677037001873988,0.1440930496579846,0.13961705732849944,1.1243414885354095,0.1225344672527241,0.10181897769357426,1.0921010425324365
113,27.962593341376348,4.702737045255024,64.22606854373589,47898.14108678164,0.0009995618536343797,0.14535203282941422,0.09693684221482567,0.8888053257103988,0.06549921521283568,0.13323093766046856,0.8842019905633635,0.07176387438410439,0.12408817138750745,0.8960346879348549,0.13879812258579727,0.14168036009563592,0.8872439175721201,0.13624851742394495,0.13294374697348674,0.8919589771513942,0.1319505880197351,0.14262879407394033,0.9536583818122866,0.12183939130575665,0.1394190763226713,0.9643153063709841,0.14581368918864518,0.13439199180350211,1.069458713073043,0.14481574514067871,0.14031513076212265,1.1261839958992377,0.12272670618661548,0.10151153763627695,1.093592964752783
114,27.04183926225013,4.5992176936795195,61.20664064679295,45169.1950321471,0.000999485799610462,0.14622880858804294,0.09761778390275873,0.8871355104075259,0.06500905337371969,0.13385980744946635,0.8827341388931697,0.07141173629051778,0.12432340034074804,0.8944721438538583,0.13970381270332222,0.1423577573532409,0.8860424444966212,0.1369505902850461,0.1332112530006135,0.8903784865729023,0.13226160773745735,0.14333018227056904,0.9533357463340195,0.12211595083695809,0.14013235868236812,0.9636005760562433,0.14660099216863054,0.13481454507895516,1.0710871709710712,0.14554026397285896,0.14097900425957796,1.1279310426950544,0.1229530467287024,0.10122436664703956,1.0951206999778191
115,27.12020063806324,4.494476145392936,66.25096281385049,45436.10970592945,0.0009994036656020464,0.14713609719803522,0.09835179474049499,0.885438375568954,0.06453964811760472,0.1345286750332418,0.8813117512013652,0.07105249975854543,0.12459719903565011,0.8928407371592522,0.1406388724742552,0.14307493568737306,0.8849731151108206,0.13763721655138794,0.13347696816294233,0.8887122184180563,0.13257213179364763,0.14401931533770537,0.9529939838889163,0.1224229970750127,0.14081859980346056,0.9630024123056102,0.14737936309827365,0.13523256333154193,1.0726138726792878,0.1462682430516038,0.14161044650578225,1.1296218642990676,0.12320853606544915,0.10095602022225257,1.0966848826191486
116,26.94252666588459,4.389624732675971,61.387954499106854,44096.734224546,0.0009993154526099096,0.148069877103782,0.09912923655682576,0.8837162986289355,0.06408952622549052,0.1352362722497591,0.8799307242720688,0.07068718261656197,0.12490712900310913,0.8911498748156469,0.14160474621632396,0.1438239071233329,0.884029241343638,0.1383037794648567,0.1337416597036585,0.8869659275128863,0.13286432184750638,0.1446975338520705,0.9525788770494831,0.12275163241881086,0.14148442762044883,0.9624880023913978,0.1481474455247539,0.13564814303619993,1.0740321728750148,0.14700183442998077,0.1422191814913003,1.1312462520681141,0.12349639905736393,0.10070155543603654,1.0982987484098912
117,27.544682546904994,4.283984455951162,62.254431748297065,41646.07551613616,0.0009992211617088995,0.14902219928615218,0.09995152745609717,0.8819715193091279,0.0636542407928604,0.13598221686825054,0.8785799297723303,0.07031475648253348,0.12525148895556823,0.8893996524390703,0.14261120395547836,0.14461484716382564,0.8832193241176136,0.1389661507470815,0.1340100203041081,0.885130675742777,0.13316706140456216,0.14537040954026237,0.9521667506380104,0.12311925332828719,0.14212508060002768,0.962086234894246,0.14890663912960447,0.13606121501332,1.075356855306886,0.14773976617924486,0.14281107205061955,1.1328176144827513,0.12381142308133439,0.10045994728082282,1.099946378267948
118,26.87384987642109,4.180601246660867,62.50586369028315,44121.06181257877,0.000999120794047921,0.14999725012275048,0.10080444230243785,0.8802063219752387,0.06323482632934056,0.1367571471031951,0.8772628870018581,0.0699401915369877,0.12562687765287997,0.8876132238818654,0.14364935267701198,0.14542555731906112,0.8825270998053566,0.13960756273241898,0.134278971925656,0.883237277528993,0.1334459375938294,0.14603749591526388,0.9516782956232714,0.1235076668468958,0.14275285442164742,0.9617506073114711,0.1496568298428233,0.13647183075272484,1.0765868351028998,0.14848417835521233,0.14338299477188035,1.1343264796353654,0.12415625597338009,0.10023285138604711,1.1016493555516993
119,28.218768837912975,4.0777795640634755,63.68898146878928,43812.66716557963,0.0009990143508499217,0.1509882274469526,0.10169085153360813,0.8784204173676154,0.06282865755794236,0.13756764811212083,0.8759704881446776,0.06956115405218823,0.12603203094643944,0.8857809919963601,0.14472170210288893,0.14626508264925117,0.8819484113422396,0.14023915811335408,0.1345477543258842,0.8812776601424067,0.13371937694419822,0.14669796149118258,0.9511578745904896,0.12391637535916522,0.14336168247143355,0.9614785642537553,0.15040295908202359,0.13688506030114692,1.077741335038645,0.14923518238059924,0.1439435411296069,1.1357878771024708,0.12452804793229155,0.10002055970465995,1.103402542818178
120,-1333.1826323179157,3.983045237506753,24.32531381305307,350642.3634909327,0.000998901833411879,0.15188561232259862,0.10251219946700375,0.8767238956654033,0.06233128202099989,0.1382410345613761,0.8744382681491769,0.06922509198516108,0.1262436955585948,0.8840828074375212,0.14569912258405263,0.14716566078841964,0.881153078170943,0.1408226854851142,0.1347564407074433,0.8793165538810448,0.1339600492213026,0.14737537377823387,0.950632621694919,0.12439114057355598,0.14408416537082044,0.9609895740916274,0.1511620321616803,0.1371674304213121,1.0791734393525252,0.14998985173259965,0.14464139804892232,1.137927857493932,0.12472764178592756,0.09970980955851358,1.1046294095548677
121,28.738585837950353,3.889620326286785,64.07404502108693,44842.34007409571,0.0009987832431047822,0.152810267816943,0.10336882898343751,0.8749949668666417,0.06185582868699137,0.13895594785646753,0.8729543170868407,0.06888222761409744,0.1264984506277026,0.8823403670235003,0.14671239700991973,0.14808630377695356,0.880476120552109,0.14140275058309484,0.13497091116512666,0.8773098457990686,0.1342028297153861,0.14804141262506965,0.9500729928663827,0.12489148959104508,0.14477561090905589,0.9606017559343495,0.15191700891034202,0.1374607953434041,1.0805092239362941,0.15075046491516583,0.14531320607482204,1.1399616724012733,0.12496656715255158,0.09942112758322025,1.1059538424506892
122,25.90706349304862,3.797430199263793,59.39369795192033,39420.47025639336,0.0009986585813736167,0.15375930378849256,0.10426524957711884,0.8732394739410412,0.06139933013578952,0.13970839663841209,0.8715148829026822,0.0685345078673892,0.1267936321118453,0.8805618795106867,0.14775897097844523,0.14901926113894617,0.8799046291591036,0.14198488157344882,0.1351924380253197,0.8752706808044964,0.13445767032263226,0.14870522793273158,0.9495076766968753,0.12541607638672506,0.1454443460784873,0.960301387610188,0.15266791452811088,0.13776116970020558,1.0817647590419355,0.15151765449868193,0.14595763771429415,1.1419027963811712,0.12523766718279597,0.09914997886561384,1.1073438776217948
123,26.94740554848817,3.7071833994809182,60.7396594020538,41948.86379714639,0.0009985278497373468,0.15473088992585227,0.10519711850254983,0.8714585578798221,0.06096082148489701,0.14049554450522977,0.8701161808979211,0.0681828274274659,0.1271251391123159,0.8787552995907533,0.14883704428956016,0.14996847328173885,0.8794486611894007,0.14256120171262135,0.13541944758764707,0.873192571784919,0.13471692926547768,0.14936280501238813,0.9489264017311859,0.12596562609799408,0.14608738019908996,0.9600948516367005,0.15341740136228213,0.138069068698631,1.0829471168058233,0.15228916215476335,0.14658237736348714,1.1437435623783256,0.1255405780786771,0.09889216038951694,1.1088056248752913
124,-3294.942269229745,3.6326891369013263,21.69471982587129,1409047.175434875,0.0009983910497888954,0.15562198520118667,0.10601607348441858,0.8698156188772428,0.060462381224044674,0.14111461282865967,0.8685631151236388,0.06788425905754417,0.12728537215777821,0.8771803994576917,0.14979584655048256,0.1508384500788244,0.8788143753308547,0.1431660377901403,0.13558929344175302,0.8712926011201274,0.13503591408831808,0.15006048804810315,0.9486698470885063,0.1265175304686081,0.14684284519809643,0.9597133390660025,0.15425933778739506,0.13831408546733032,1.0847803548579456,0.15300424579614738,0.1473243622984047,1.145830931845099,0.12566200568010363,0.09854454642988433,1.1100863658779248
125,24.952677400446177,3.561315138975414,58.03699620300904,40320.219420792186,0.0009982481831951274,0.1565489467222654,0.10686594456518195,0.8681414512981842,0.05998625413979471,0.14176701098619754,0.8670680394800371,0.06758245562089911,0.1274955452006955,0.8755868309132868,0.15079020243646807,0.1517182161872919,0.8782763724613422,0.14375533806145654,0.13577626154079087,0.869351961105667,0.13534758677406955,0.15075260916277095,0.9483799372980064,0.1270968102479746,0.14756501040115222,0.9594347843252483,0.15507873168729217,0.1385666053151721,1.0864609041942936,0.15372399411067264,0.1480328185276681,1.1477757980456325,0.1258265375533074,0.09822408445834319,1.1114385784963976
126,25.591630309961868,3.488216732356967,63.08219903614372,39668.91348406895,0.000998099251696827,0.15750219166353838,0.10777203615309469,0.8664256160125828,0.05953089680670463,0.14247199617766462,0.8656197955527482,0.0672738458344464,0.12775261027574766,0.8739496615199664,0.15181205186131128,0.1526122567208042,0.8778063304970655,0.14434055548345462,0.13596878250367908,0.8673793543953179,0.13565091265565057,0.15144196872793192,0.9480116657023098,0.12769850406011324,0.14826291559592697,0.9592435384257874,0.1558927623889657,0.13882755364325713,1.0880296079805933,0.15445620062189805,0.1487121104509995,1.1496321728628693,0.12603543531859274,0.09791569503268281,1.1128929478921588
127,-4967.904186951746,3.423660132072451,26.550389767158777,1325806.968514194,0.0009979442571086772,0.15837876825652034,0.10860777545472072,0.8648466558319704,0.05901281064243708,0.14302965418945832,0.8639825792795653,0.06701247897822545,0.12785378777441866,0.872518272353816,0.1527107291216554,0.15350241517997806,0.8770818328495185,0.14490580009899684,0.13611081412830991,0.8654838096216598,0.1360096573638807,0.15213510194292015,0.947909690674941,0.12822861478281716,0.14906305414691862,0.9587256035980829,0.15684348925770197,0.13900115513330355,1.0901533181454772,0.15515633107784937,0.14948681415858503,1.1519754623648188,0.12610602500270457,0.09751516564591993,1.1143341149430996
128,-13940.855746252106,3.375621993117459,22.378921990282834,5581168.8392058415,0.0009977832013192385,0.15919019345079316,0.10933969712623227,0.8634120871874219,0.058446478319598476,0.14344793317197654,0.8622285778682443,0.06679748968907558,0.12780343129051294,0.8712827097870584,0.15355633264061017,0.15438771001206897,0.8762934949563802,0.14551032781612905,0.13620790881915787,0.8638522342018046,0.13633902716156557,0.1528684177964366,0.9479814481139895,0.12864184616553376,0.14995866485298145,0.9579894530751649,0.15777661354745512,0.1391231577288036,1.0927000514864433,0.1558196622206824,0.1503881717332986,1.1545324559697954,0.1260406254028297,0.0970406791148877,1.1158872845635588
129,25.692552186379928,3.325266712213371,62.220436678268015,40788.599471600006,0.0009976160862909245,0.16004304591626153,0.11013281632666291,0.8619146633890592,0.057911998307679825,0.14394644707271487,0.8605515118371497,0.06656939414421824,0.12782735323080632,0.8699814589281442,0.15445246916774522,0.1552859627566375,0.8756511944578643,0.14609918426709367,0.13632033952152273,0.8621629141034552,0.13664132202759852,0.15359328674513487,0.9479045979606866,0.1290849363057516,0.15081196641915878,0.9573582714433697,0.15868801561059545,0.1392619348744188,1.0950316848093324,0.1565019528565473,0.1512409928958898,1.1569112064080633,0.12604883188984928,0.096596949024971,1.1175502032788722
130,25.033092326970362,3.2749074444507302,67.36594375502318,37464.790921436244,0.0009974429140599797,0.16093295057824702,0.11097039371369813,0.8603676949851758,0.057402750442241676,0.14450545610047263,0.8589414074108549,0.06632991719290755,0.12791727701299813,0.8686231557118188,0.1554012806822202,0.15618990939619704,0.8751524526383351,0.14668105348836705,0.13645071086302035,0.86042202984023,0.13694266735067945,0.15430934820068942,0.9477624616919561,0.1295604215243999,0.15162585068645348,0.9568278900570708,0.15957746942378842,0.13941590498952453,1.0971713329182216,0.15719902059666802,0.1520508718288097,1.1591174064951468,0.12611630413994893,0.09618122545754187,1.1192651625091128
